"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1030,502032,"Norris, Bud",2819,36.5,0.191,0.117,0.272,0.309,0.24,,,57,298,,,,84.8,,202,550,480,,,,,,,,,
1005,429722,"Santana, Ervin",2859,35.2,0.177,0.177,0.212,0.355,0.249,,,47,265,,,,83.3,,188,522,483,,,,,,,,,
1003,493133,"Kuroda, Hiroki",3330,30.1,0.224,0.19,0.276,0.414,0.3,,,52,232,,,,84.2,,166,461,542,,,,,,,,,
984,136600,"Chen, Bruce",3193,30.8,0.289,0.149,0.299,0.439,0.334,,,66,228,,,,82.6,,75,542,442,,,,,,,,,
888,133225,"Dempster, Ryan",2749,32.3,0.227,0.162,0.251,0.389,0.283,,,56,247,,,,85.2,,135,466,422,,,,,,,,,
878,434538,"Liriano, Francisco",2715,32.3,0.178,0.12,0.314,0.299,0.233,,,43,241,,,,86.3,,213,493,385,,,,,,,,,
860,282332,"Sabathia, CC",3028,28.4,0.151,0.081,0.302,0.233,0.18,,,39,258,,,,81.7,,189,443,417,,,,,,,,,
856,462102,"Hanson, Tommy",2916,29.4,0.216,0.117,0.281,0.333,0.27,,,46,213,,,,81.4,,129,415,441,,,,,,,,,
853,429719,"Jackson, Edwin",2968,28.7,0.196,0.134,0.351,0.33,0.243,,,44,224,,,,86.3,,222,461,392,,,,,,,,,
852,502009,"Latos, Mat",3271,26,0.173,0.1,0.239,0.273,0.209,,,43,249,,,,85.5,,178,471,381,,,,,,,,,
790,519242,"Sale, Chris",3019,26.2,0.19,0.111,0.369,0.301,0.231,,,41,216,,,,79.1,,143,377,413,,,,,,,,,
780,451596,"Gallardo, Yovani",3480,22.4,0.219,0.07,0.257,0.289,0.255,,,41,187,,,,87.9,,70,327,453,,,,,,,,,
775,477132,"Kershaw, Clayton",3468,22.3,0.194,0.171,0.277,0.365,0.257,,,41,211,,,,86,,176,427,348,,,,,,,,,
775,456501,"Cueto, Johnny",3448,22.5,0.262,0.115,0.313,0.377,0.306,,,50,191,,,,83.4,,75,337,438,,,,,,,,,
765,276520,"Arroyo, Bronson",2958,25.9,0.194,0.141,0.255,0.335,0.24,,,44,227,,,,76.4,,107,409,356,,,,,,,,,
732,519455,"Zimmermann, Jordan",3089,23.7,0.251,0.116,0.331,0.367,0.281,,,52,207,,,,87.1,,108,402,330,,,,,,,,,
731,346798,"Lohse, Kyle",3127,23.4,0.198,0.069,0.236,0.267,0.23,,,43,217,,,,84.3,,70,362,369,,,,,,,,,
728,502381,"Gregerson, Luke",1101,66.1,0.181,0.093,0.254,0.275,0.225,,,35,193,,,,83.6,,155,391,337,,,,,,,,,
713,445060,"Nolasco, Ricky",2972,24,0.259,0.124,0.311,0.383,0.294,,,52,201,,,,83.7,,120,388,325,,,,,,,,,
702,434671,"Sánchez, Aníbal",3057,23,0.239,0.137,0.306,0.376,0.28,,,47,197,,,,86.2,,102,358,344,,,,,,,,,
697,435178,"Johnson, Josh",3145,22.2,0.199,0.055,0.309,0.254,0.235,,,36,181,,,,87.5,,144,375,322,,,,,,,,,
691,453311,"Lincecum, Tim",3299,20.9,0.247,0.136,0.294,0.383,0.318,,,40,162,,,,84,,115,334,357,,,,,,,,,
680,430912,"Cain, Matt",3345,20.3,0.159,0.086,0.195,0.245,0.191,,,35,220,,,,86.8,,90,376,304,,,,,,,,,
663,421685,"Harang, Aaron",3096,21.4,0.207,0.108,0.255,0.315,0.257,,,42,203,,,,82.4,,97,359,304,,,,,,,,,
656,475416,"Masterson, Justin",3426,19.1,0.196,0.116,0.319,0.312,0.265,,,27,138,,,,83,,104,264,392,,,,,,,,,
653,453286,"Scherzer, Max",3278,19.9,0.217,0.158,0.307,0.375,0.27,,,33,152,,,,86.5,,136,317,336,,,,,,,,,
630,150119,"Garcia, Freddy",1767,35.7,0.268,0.202,0.325,0.47,0.344,,,45,168,,,,81.5,,84,324,306,,,,,,,,,
628,150302,"Marquis, Jason",2046,30.7,0.244,0.187,0.287,0.43,0.304,,,47,193,,,,83.1,,104,357,271,,,,,,,,,
621,506433,"Darvish, Yu",3166,19.6,0.132,0.098,0.267,0.23,0.195,,,27,204,,,,81.9,,148,333,288,,,,,,,,,
