"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1314,429722,"Santana, Ervin",3453,38.1,0.162,0.114,0.234,0.275,0.209,,,54,334,,,,82.8,,239,593,721,,,,,,,,,
1142,502032,"Norris, Bud",3149,36.3,0.211,0.071,0.309,0.282,0.236,,,62,294,,,,86.7,,238,627,515,,,,,,,,,
1087,133225,"Dempster, Ryan",3515,30.9,0.254,0.209,0.309,0.463,0.33,,,73,287,,,,85.5,,165,601,486,,,,,,,,,
1069,429719,"Jackson, Edwin",3243,33,0.237,0.144,0.33,0.381,0.292,,,69,291,,,,87.9,,197,577,492,,,,,,,,,
981,282332,"Sabathia, CC",3604,27.2,0.176,0.055,0.343,0.231,0.189,,,48,273,,,,82.1,,178,433,548,,,,,,,,,
915,461791,"Marmol, Carlos",1460,62.7,0.178,0.075,0.282,0.252,0.267,,,38,214,,,,84.1,,136,415,500,,,,,,,,,
895,477132,"Kershaw, Clayton",3469,25.8,0.116,0.072,0.227,0.188,0.153,,,34,292,,,,84.3,,209,507,388,,,,,,,,,
849,501381,"Pineda, Michael",2688,31.6,0.176,0.119,0.244,0.295,0.231,,,40,227,,,,84.6,,159,420,429,,,,,,,,,
849,502009,"Latos, Mat",3149,27,0.134,0.1,0.224,0.234,0.183,,,31,231,,,,83.9,,199,440,409,,,,,,,,,
826,117955,"Lowe, Derek",3226,25.6,0.247,0.105,0.326,0.353,0.297,,,47,190,,,,80.9,,125,361,465,,,,,,,,,
824,453344,"Morrow, Brandon",3112,26.5,0.187,0.098,0.284,0.285,0.226,,,46,246,,,,88.4,,175,478,346,,,,,,,,,
816,431162,"Stauffer, Tim",3005,27.2,0.307,0.185,0.348,0.493,0.359,,,63,205,,,,86.4,,84,425,391,,,,,,,,,
767,445060,"Nolasco, Ricky",3196,24,0.255,0.074,0.353,0.329,0.266,,,55,216,,,,84.2,,132,407,360,,,,,,,,,
758,407890,"Lewis, Colby",3207,23.6,0.218,0.144,0.288,0.362,0.275,,,56,257,,,,84.3,,138,444,314,,,,,,,,,
754,490063,"Garza, Matt",3192,23.6,0.167,0.081,0.281,0.249,0.21,,,37,221,,,,86.3,,174,420,334,,,,,,,,,
754,468396,"Ogando, Alexi",2728,27.6,0.183,0.114,0.234,0.297,0.235,,,32,175,,,,81.9,,95,319,435,,,,,,,,,
739,136600,"Chen, Bruce",2519,29.3,0.233,0.081,0.25,0.314,0.27,,,40,172,,,,83.7,,62,395,344,,,,,,,,,
723,462956,"Paulino, Felipe",2415,29.9,0.237,0.121,0.342,0.358,0.291,,,45,190,,,,88,,127,383,340,,,,,,,,,
721,115817,"Hernandez, Livan",2688,26.8,0.311,0.131,0.322,0.443,0.346,,,57,183,,,,79.5,,61,351,370,,,,,,,,,
719,150302,"Marquis, Jason",2052,35,0.266,0.14,0.318,0.407,0.307,,,57,214,,,,85.3,,86,381,338,,,,,,,,,
692,451596,"Gallardo, Yovani",3462,20,0.244,0.176,0.263,0.42,0.299,,,43,176,,,,87.8,,82,334,358,,,,,,,,,
681,450308,"Weaver, Jered",3746,18.2,0.185,0.119,0.234,0.305,0.233,,,28,151,,,,80.1,,95,296,385,,,,,,,,,
