"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1093,133225,"Dempster, Ryan",3159,34.6,0.214,0.103,0.284,0.317,0.248,,,58,271,,,,85.1,,200,560,533,,,,,,,,,
998,435044,"Baker, Scott",3257,30.6,0.222,0.175,0.266,0.397,0.286,,,56,252,,,,82.3,,125,474,524,,,,,,,,,
983,429781,"Correia, Kevin",3172,31,0.261,0.166,0.291,0.427,0.316,,,66,253,,,,85.9,,115,515,468,,,,,,,,,
943,429719,"Jackson, Edwin",3466,27.2,0.177,0.091,0.246,0.268,0.212,,,35,198,,,,87.1,,175,454,489,,,,,,,,,
934,451482,"Galarraga, Armando",2453,38.1,0.208,0.208,0.255,0.416,0.3,,,48,231,,,,85.6,,143,449,485,,,,,,,,,
912,474463,"Anderson, Brett",2816,32.4,0.193,0.076,0.316,0.269,0.21,,,51,264,,,,84.2,,132,458,454,,,,,,,,,
886,456501,"Cueto, Johnny",2904,30.5,0.23,0.196,0.253,0.426,0.303,,,54,235,,,,86.8,,86,414,472,,,,,,,,,
874,150302,"Marquis, Jason",3247,26.9,0.192,0.12,0.23,0.312,0.255,,,51,266,,,,85.5,,134,490,384,,,,,,,,,
859,425848,"Harden, Rich",2494,34.4,0.216,0.097,0.337,0.313,0.263,,,38,176,,,,84.5,,193,405,454,,,,,,,,,
854,117955,"Lowe, Derek",3219,26.5,0.296,0.201,0.367,0.497,0.369,,,56,189,,,,82.1,,99,367,487,,,,,,,,,
825,429722,"Santana, Ervin",2300,35.9,0.154,0.144,0.2,0.298,0.233,,,29,188,,,,82.8,,139,359,466,,,,,,,,,
804,429985,"Gaudin, Chad",2568,31.3,0.203,0.099,0.295,0.302,0.266,,,41,202,,,,80.1,,139,395,409,,,,,,,,,
798,435178,"Johnson, Josh",3284,24.3,0.216,0.098,0.326,0.314,0.247,,,44,204,,,,87.5,,129,380,418,,,,,,,,,
779,461791,"Marmol, Carlos",1469,53,0.159,0.038,0.287,0.197,0.264,,,25,157,,,,83.8,,95,281,498,,,,,,,,,
763,425844,"Greinke, Zack",3477,21.9,0.138,0.076,0.296,0.214,0.168,,,38,276,,,,86.1,,189,423,340,,,,,,,,,
747,445060,"Nolasco, Ricky",3035,24.6,0.209,0.097,0.293,0.306,0.242,,,43,206,,,,84.2,,135,407,340,,,,,,,,,
725,131702,"Looper, Braden",3275,22.1,0.347,0.353,0.288,0.701,0.44,,,58,167,,,,85.1,,60,349,376,,,,,,,,,
718,134320,"Vazquez, Javier",3315,21.7,0.252,0.09,0.301,0.342,0.284,,,39,155,,,,83.9,,99,343,375,,,,,,,,,
716,448694,"Wells, Randy",2543,28.2,0.204,0.081,0.244,0.284,0.225,,,43,211,,,,84.7,,97,386,330,,,,,,,,,
712,442707,"DiFelice, Mark",823,86.5,0.229,0.156,0.271,0.385,0.284,,,41,179,,,,82.8,,132,379,333,,,,,,,,,
701,425747,"Contreras, Jose",2251,31.1,0.302,0.151,0.355,0.453,0.357,,,42,139,,,,85.6,,83,317,384,,,,,,,,,
689,430900,"Wuertz, Michael",1279,53.9,0.16,0.089,0.268,0.249,0.196,,,27,169,,,,85.7,,171,348,341,,,,,,,,,
684,276520,"Arroyo, Bronson",3407,20.1,0.156,0.132,0.185,0.287,0.224,,,26,167,,,,75.4,,76,301,383,,,,,,,,,
674,430636,"Snell, Ian",2533,26.6,0.27,0.135,0.336,0.405,0.309,,,54,200,,,,83.3,,104,346,328,,,,,,,,,
670,150404,"Lilly, Ted",2671,25.1,0.239,0.197,0.268,0.436,0.312,,,45,188,,,,82.5,,64,352,318,,,,,,,,,
664,425386,"Guthrie, Jeremy",3359,19.8,0.282,0.176,0.331,0.459,0.338,,,48,170,,,,84.1,,68,324,340,,,,,,,,,
662,282332,"Sabathia, CC",3587,18.5,0.21,0.149,0.363,0.359,0.257,,,38,181,,,,81.8,,114,301,361,,,,,,,,,
658,451532,"Billingsley, Chad",3250,20.2,0.157,0.108,0.261,0.265,0.198,,,26,166,,,,79.9,,111,284,374,,,,,,,,,
655,115817,"Hernandez, Livan",2977,22,0.298,0.174,0.297,0.472,0.343,,,53,178,,,,80.6,,45,300,355,,,,,,,,,
654,456027,"Ohlendorf, Ross",2693,24.3,0.127,0.127,0.175,0.253,0.176,,,19,150,,,,81.2,,108,278,376,,,,,,,,,
649,446341,"Richmond, Scott",2376,27.3,0.248,0.242,0.316,0.491,0.325,,,40,161,,,,84.6,,120,327,322,,,,,,,,,
645,434538,"Liriano, Francisco",2318,27.8,0.172,0.146,0.259,0.318,0.261,,,27,157,,,,86.9,,134,329,316,,,,,,,,,
605,501955,"Chamberlain, Joba",2733,22.1,0.208,0.112,0.344,0.32,0.281,,,37,178,,,,85,,124,297,308,,,,,,,,,
602,456043,"Sánchez, Jonathan",2849,21.1,0.132,0.042,0.262,0.174,0.172,,,22,167,,,,81.9,,94,254,348,,,,,,,,,
595,434622,"Jiménez, Ubaldo",3570,16.7,0.121,0.121,0.19,0.241,0.191,,,14,116,,,,87,,93,243,352,,,,,,,,,
580,460072,"Berken, Jason",2042,28.4,0.322,0.224,0.388,0.545,0.379,,,46,143,,,,81.8,,82,265,315,,,,,,,,,
574,431148,"Kazmir, Scott",2631,21.8,0.213,0.18,0.25,0.393,0.282,,,32,150,,,,81.8,,81,312,262,,,,,,,,,
562,502381,"Gregerson, Luke",1180,47.6,0.14,0.079,0.25,0.22,0.183,,,23,164,,,,83.9,,142,312,250,,,,,,,,,
548,450308,"Weaver, Jered",3401,16.1,0.19,0.131,0.229,0.321,0.228,,,26,137,,,,78.8,,71,246,302,,,,,,,,,
541,475416,"Masterson, Justin",2196,24.6,0.202,0.105,0.275,0.306,0.233,,,25,124,,,,84.6,,84,244,297,,,,,,,,,
540,421685,"Harang, Aaron",2668,20.2,0.262,0.195,0.327,0.457,0.324,,,43,164,,,,82,,92,293,247,,,,,,,,,
524,445156,"Marshall, Sean",1424,36.8,0.28,0.254,0.255,0.534,0.385,,,33,118,,,,83.9,,38,257,267,,,,,,,,,
522,460024,"Hochevar, Luke",2349,22.2,0.182,0.168,0.247,0.35,0.245,,,26,143,,,,84.1,,110,286,236,,,,,,,,,
522,430599,"Blanton, Joe",3251,16.1,0.212,0.192,0.279,0.404,0.287,,,21,99,,,,83,,76,237,285,,,,,,,,,
520,434482,"Carlson, Jesse",1133,45.9,0.215,0.162,0.24,0.377,0.27,,,28,130,,,,82.4,,52,259,261,,,,,,,,,
520,116615,"Johnson, Randy",1509,34.5,0.235,0.151,0.34,0.386,0.289,,,39,166,,,,85.1,,99,295,225,,,,,,,,,
520,283166,"Gonzalez, Michael",1307,39.8,0.176,0.128,0.279,0.304,0.238,,,22,125,,,,82.7,,88,241,279,,,,,,,,,
503,462956,"Paulino, Felipe",1753,28.7,0.181,0.171,0.269,0.352,0.268,,,19,105,,,,86.7,,89,196,307,,,,,,,,,
492,122477,"Smoltz, John",1316,37.4,0.237,0.099,0.312,0.336,0.268,,,31,131,,,,85.2,,88,269,223,,,,,,,,,
489,120485,"Pettitte, Andy",3287,14.9,0.206,0.099,0.283,0.305,0.256,,,29,141,,,,84.2,,96,287,202,,,,,,,,,
