"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
466,506433,"Darvish, Yu",1153,40.4,0.255,0.143,0.284,0.398,0.312,0.342,0.286,25,98,87.2,11.6,2779,86.9,87.68,70,237,229,0.7999999999999972,6.49,112,156,112,149,292,327,299
345,650644,"Civale, Aaron",1201,28.7,0.291,0.177,0.357,0.468,0.348,0.333,0.277,23,79,87.3,13.1,2499,87.4,87.62,44,166,179,0.19999999999998863,6.1,105,153,116,150,292,320,292
331,527048,"Pérez, Martín",1033,32,0.172,0.094,0.208,0.266,0.236,0.294,0.236,11,64,85,16.3,2180,88.8,88.54,24,132,199,-0.29999999999999716,5.99,107,149,116,145,288,323,290
318,669203,"Burnes, Corbin",1010,31.5,0.162,0.041,0.316,0.203,0.233,0.266,0.169,12,74,84.6,-2.3,2918,93.1,93.94,53,161,157,0.8000000000000114,6.45,110,152,126,155,296,319,299
318,579328,"Kikuchi, Yusei",795,40,0.244,0.122,0.311,0.366,0.315,0.288,0.223,20,82,90.6,0.8,2256,92.1,92.78,40,161,157,0.7000000000000028,6.82,109,155,120,146,293,326,290
313,458681,"Lynn, Lance",1408,22.2,0.211,0.211,0.204,0.423,0.283,0.272,0.221,15,71,86,20,2599,89.4,89.41,36,169,144,0,6.33,113,159,113,150,299,322,295
309,593833,"Suero, Wander",381,81.1,0.222,0.127,0.302,0.349,0.299,0.318,0.215,14,63,89.4,22.3,2459,91,91.42,53,163,146,0.4000000000000057,6.4,107,151,121,142,297,315,294
307,452657,"Lester, Jon",1008,30.5,0.215,0.204,0.221,0.419,0.287,0.332,0.258,20,93,86.8,16.3,2343,87.4,88.14,28,166,141,0.6999999999999886,6.52,106,152,111,146,299,327,290
300,642232,"Yarbrough, Ryan",834,36,0.315,0.146,0.382,0.461,0.358,0.343,0.284,28,89,83.7,13.7,2151,82.9,83.69,40,172,128,0.7999999999999972,6.66,105,154,114,145,303,317,286
297,572971,"Keuchel, Dallas",960,30.9,0.203,0.043,0.23,0.246,0.241,0.393,0.328,14,69,85.2,18.5,2203,84.8,84.86,33,154,143,0.10000000000000853,6.09,110,152,115,148,299,322,299
293,458708,"Tomlin, Josh",575,51,0.272,0.109,0.329,0.38,0.298,0.303,0.261,25,92,86.5,10.9,2582,85.6,85.04,36,166,127,-0.5999999999999943,5.69,108,151,116,151,304,329,299
276,445276,"Jansen, Kenley",446,61.9,0.213,0.149,0.235,0.362,0.302,0.31,0.219,10,47,83.6,20.4,2553,90.9,88.94,40,148,128,-2,7.23,113,162,116,149,297,318,291
276,547943,"Ryu, Hyun Jin",1132,24.4,0.2,0.133,0.289,0.333,0.24,0.195,0.17,12,60,85.1,14.2,2026,85.5,86.31,41,138,138,0.7999999999999972,6.56,104,153,117,147,299,312,284
275,668678,"Gallen, Zac",1117,24.6,0.328,0.188,0.362,0.516,0.373,0.37,0.311,21,64,84.2,11.1,2346,87,87.61,38,135,140,0.5999999999999943,6.63,109,156,120,149,302,331,303
267,501789,"Harris, Will",349,76.5,0.246,0.158,0.3,0.404,0.332,0.348,0.258,14,57,89.7,12,2415,90.5,91.34,37,136,131,0.7999999999999972,6.63,106,153,124,144,299,315,294
262,517008,"Colomé, Alex",366,71.6,0.154,0.046,0.192,0.2,0.177,0.214,0.19,10,65,85.9,2.3,2147,89.3,89.38,51,155,107,0.10000000000000853,6.18,111,152,115,150,297,320,301
260,518516,"Bumgarner, Madison",710,36.6,0.288,0.379,0.267,0.667,0.405,0.406,0.316,19,66,88.7,13,2492,83.5,82.42,34,153,107,-1.0999999999999943,6.67,104,152,119,149,306,332,302
256,594835,"Gonzales, Marco",1057,24.2,0.188,0.188,0.204,0.377,0.248,0.318,0.238,13,69,87.5,19.5,2153,84.8,85.59,28,132,124,0.7999999999999972,6.54,108,155,124,147,301,328,289
234,605482,"Sneed, Cy",336,69.6,0.34,0.298,0.464,0.638,0.451,0.344,0.23,16,47,84.7,23,2350,93,92.17,29,105,128,-0.7999999999999972,6.31,113,151,113,148,283,316,294
230,545333,"Bauer, Trevor",1165,19.7,0.194,0.129,0.25,0.323,0.271,0.26,0.2,6,31,87.8,21.5,2908,85,85.53,40,97,133,0.5,6.36,113,152,115,155,293,318,292
224,434671,"Sánchez, Aníbal",971,23.1,0.306,0.163,0.342,0.469,0.37,0.342,0.276,15,49,87.3,9.9,2184,87.5,87.71,16,105,119,0.20000000000000284,6.24,107,152,125,142,299,317,293
