"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1876,518567,"Collmenter, Josh",2719,69,0.236,0.102,0.253,0.337,0.276,,,102,433,,,,86.5,,100,826,1050,,,,,,,,,
1198,429717,"Haren, Dan",3096,38.7,0.247,0.203,0.267,0.449,0.32,,,73,296,,,,85.2,,107,622,576,,,,,,,,,
1180,518516,"Bumgarner, Madison",3372,35,0.273,0.118,0.336,0.391,0.315,,,88,322,,,,88.8,,123,652,528,,,,,,,,,
1003,425794,"Wainwright, Adam",3258,30.8,0.225,0.066,0.249,0.292,0.25,,,61,271,,,,87,,98,567,436,,,,,,,,,
958,475243,"Wood, Travis",3045,31.5,0.291,0.1,0.34,0.391,0.343,,,67,230,,,,85.9,,83,467,491,,,,,,,,,
954,444857,"Feldman, Scott",2964,32.2,0.236,0.161,0.227,0.397,0.31,,,57,242,,,,87.6,,54,465,489,,,,,,,,,
922,445276,"Jansen, Kenley",1061,86.9,0.238,0.097,0.354,0.335,0.278,,,49,206,,,,94.3,,157,493,429,,,,,,,,,
917,456501,"Cueto, Johnny",3659,25.1,0.203,0.16,0.231,0.363,0.287,,,48,237,,,,89,,74,419,498,,,,,,,,,
915,452657,"Lester, Jon",3493,26.2,0.242,0.145,0.308,0.388,0.301,,,55,227,,,,88.1,,104,492,423,,,,,,,,,
878,448306,"Shields, James",3632,24.2,0.266,0.14,0.291,0.407,0.298,,,57,214,,,,87.3,,91,449,429,,,,,,,,,
876,543766,"Shaw, Bryan",1247,70.2,0.262,0.094,0.301,0.356,0.304,,,50,191,,,,93.3,,78,407,469,,,,,,,,,
875,407822,"De La Rosa, Jorge",3067,28.5,0.239,0.153,0.271,0.393,0.295,,,39,163,,,,87.7,,104,403,472,,,,,,,,,
861,445926,"Chavez, Jesse",2400,35.9,0.241,0.141,0.308,0.382,0.294,,,48,199,,,,89.3,,86,403,458,,,,,,,,,
830,452718,"Kendrick, Kyle",3102,26.8,0.28,0.122,0.305,0.402,0.325,,,53,189,,,,87.7,,62,376,454,,,,,,,,,
780,543521,"McHugh, Collin",2486,31.4,0.204,0.122,0.219,0.326,0.246,,,47,230,,,,86.5,,105,457,323,,,,,,,,,
728,465679,"Deduno, Samuel",1723,42.3,0.26,0.12,0.267,0.38,0.354,,,39,150,,,,89.9,,42,294,434,,,,,,,,,
