"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1401,136880,"Halladay, Roy",3560,39.4,0.246,0.111,0.283,0.357,0.283,,,82,333,,,,91.1,,119,750,651,,,,,,,,,
1359,150277,"Davis, Doug",2478,54.8,0.277,0.149,0.318,0.426,0.345,,,93,336,,,,83.5,,113,640,719,,,,,,,,,
1191,120485,"Pettitte, Andy",3274,36.4,0.279,0.091,0.33,0.369,0.315,,,80,287,,,,89,,75,515,676,,,,,,,,,
1098,446454,"Bannister, Brian",3145,34.9,0.315,0.176,0.323,0.491,0.374,,,84,267,,,,86.7,,72,515,583,,,,,,,,,
993,458567,"Sonnanstine, Andy",2922,34,0.215,0.15,0.216,0.365,0.286,,,50,233,,,,86.9,,49,465,528,,,,,,,,,
885,122987,"Suppan, Jeff",2827,31.3,0.284,0.163,0.283,0.447,0.338,,,61,215,,,,84.2,,65,384,501,,,,,,,,,
876,121250,"Rivera, Mariano",979,89.5,0.159,0.066,0.218,0.226,0.185,,,36,226,,,,93.5,,117,439,437,,,,,,,,,
763,452657,"Lester, Jon",3309,23.1,0.277,0.084,0.341,0.361,0.311,,,46,166,,,,89,,79,409,354,,,,,,,,,
755,119469,"Moyer, Jamie",3167,23.8,0.232,0.238,0.227,0.47,0.332,,,38,164,,,,78.9,,27,306,449,,,,,,,,,
749,448147,"Blackburn, Nick",2884,26,0.299,0.204,0.333,0.502,0.356,,,63,211,,,,87.9,,75,402,347,,,,,,,,,
676,433579,"Danks, John",3144,21.5,0.31,0.098,0.364,0.408,0.325,,,54,174,,,,87.5,,104,398,278,,,,,,,,,
665,425856,"Floyd, Gavin",3235,20.6,0.238,0.203,0.237,0.441,0.314,,,34,143,,,,86,,100,327,338,,,,,,,,,
626,429781,"Correia, Kevin",1891,33.1,0.297,0.179,0.336,0.476,0.38,,,43,145,,,,89.1,,49,278,348,,,,,,,,,
624,119608,"Mussina, Mike",3135,19.9,0.25,0.101,0.34,0.351,0.283,,,37,148,,,,82,,50,250,372,,,,,,,,,
594,433578,"Cormier, Lance",1242,47.8,0.296,0.148,0.311,0.444,0.352,,,42,142,,,,89.9,,42,273,321,,,,,,,,,
574,451532,"Billingsley, Chad",3324,17.3,0.188,0.091,0.252,0.279,0.249,,,29,154,,,,88,,100,320,254,,,,,,,,,
563,346800,"Rivera, Saul",1428,39.4,0.235,0.061,0.286,0.295,0.263,,,31,132,,,,86.9,,70,272,291,,,,,,,,,
523,408241,"Peavy, Jake",2860,18.3,0.242,0.105,0.265,0.347,0.287,,,30,124,,,,86.7,,53,248,275,,,,,,,,,
519,434480,"Rasner, Darrell",1960,26.5,0.264,0.209,0.272,0.473,0.335,,,39,148,,,,86.8,,39,287,232,,,,,,,,,
509,444857,"Feldman, Scott",2480,20.5,0.275,0.22,0.278,0.495,0.375,,,30,109,,,,90,,29,233,276,,,,,,,,,
508,279824,"Buehrle, Mark",3389,15,0.346,0.142,0.373,0.488,0.383,,,44,127,,,,82.8,,39,263,245,,,,,,,,,
493,448306,"Shields, James",3131,15.7,0.238,0.133,0.261,0.371,0.29,,,34,143,,,,87.9,,35,240,253,,,,,,,,,
473,119154,"Millwood, Kevin",2710,17.5,0.345,0.155,0.385,0.5,0.385,,,40,116,,,,89,,38,237,236,,,,,,,,,
472,133221,"Speier, Justin",1176,40.1,0.259,0.224,0.266,0.483,0.331,,,30,116,,,,85.9,,53,235,237,,,,,,,,,
453,493137,"Matsuzaka, Daisuke",2904,15.6,0.274,0.153,0.292,0.427,0.333,,,34,124,,,,89.1,,30,220,233,,,,,,,,,
444,239795,"Durbin, Chad",1417,31.3,0.235,0.127,0.276,0.363,0.285,,,24,102,,,,87.3,,45,201,243,,,,,,,,,
444,451788,"Marcum, Shaun",2330,19.1,0.239,0.106,0.263,0.345,0.286,,,27,113,,,,85.5,,23,203,241,,,,,,,,,
395,425794,"Wainwright, Adam",1950,20.3,0.222,0.085,0.258,0.308,0.261,,,26,117,,,,85,,72,223,172,,,,,,,,,
389,452718,"Kendrick, Kyle",2620,14.8,0.286,0.066,0.333,0.352,0.287,,,26,91,,,,84.3,,33,167,222,,,,,,,,,
388,400061,"Oswalt, Roy",3093,12.5,0.224,0.165,0.242,0.388,0.277,,,19,85,,,,84.9,,37,157,231,,,,,,,,,
374,456501,"Cueto, Johnny",3037,12.3,0.176,0.143,0.206,0.319,0.269,,,16,91,,,,90.8,,42,173,201,,,,,,,,,
349,218596,"Hudson, Tim",2008,17.4,0.211,0.144,0.267,0.356,0.262,,,19,90,,,,86.3,,75,186,163,,,,,,,,,
347,150319,"Fogg, Josh",1367,25.4,0.294,0.329,0.29,0.624,0.421,,,25,85,,,,85.2,,21,161,186,,,,,,,,,
335,117955,"Lowe, Derek",3137,10.7,0.17,0.08,0.242,0.25,0.2,,,17,100,,,,85.3,,64,181,154,,,,,,,,,
333,150221,"Lincoln, Mike",1133,29.4,0.274,0.164,0.315,0.438,0.342,,,20,73,,,,89.5,,21,139,194,,,,,,,,,
330,407825,"Guerrier, Matt",1320,25,0.157,0.043,0.204,0.2,0.187,,,11,70,,,,86.8,,79,190,140,,,,,,,,,
322,407793,"Lackey, John",2426,13.3,0.214,0.238,0.231,0.452,0.301,,,18,84,,,,83.5,,50,154,168,,,,,,,,,
314,119215,"Moehler, Brian",2313,13.6,0.214,0.071,0.27,0.286,0.227,,,18,84,,,,85.3,,43,167,147,,,,,,,,,
311,124604,"Wright, Jamey",1453,21.4,0.294,0.103,0.322,0.397,0.313,,,20,68,,,,89.5,,30,162,149,,,,,,,,,
298,433657,"Bush, Dave",2741,10.9,0.241,0.229,0.211,0.47,0.311,,,20,83,,,,82.7,,28,151,147,,,,,,,,,
296,407840,"Backe, Brandon",2789,10.6,0.308,0.323,0.286,0.631,0.427,,,20,65,,,,87.9,,43,156,140,,,,,,,,,
280,502085,"Robertson, David",565,49.6,0.192,0.115,0.216,0.308,0.261,,,10,52,,,,91.5,,24,112,168,,,,,,,,,
270,408206,"Myers, Brett",3015,9,0.333,0.28,0.345,0.613,0.433,,,25,75,,,,88.2,,21,121,149,,,,,,,,,
257,111492,"Brocail, Doug",1097,23.4,0.317,0.175,0.353,0.492,0.359,,,20,63,,,,88.8,,21,126,131,,,,,,,,,
256,434678,"Davies, Kyle",1968,13,0.2,0.06,0.237,0.26,0.244,,,10,50,,,,87.3,,36,104,152,,,,,,,,,
243,116414,"Isringhausen, Jason",776,31.3,0.279,0.221,0.302,0.5,0.389,,,19,68,,,,89.8,,31,134,109,,,,,,,,,
