"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1496,136880,"Halladay, Roy",3568,41.9,0.261,0.156,0.299,0.417,0.308,,,104,398,,,,92.1,,122,756,740,,,,,,,,,
1081,429717,"Haren, Dan",3749,28.8,0.287,0.149,0.357,0.436,0.329,,,83,289,,,,86.8,,204,657,424,,,,,,,,,
911,434678,"Davies, Kyle",3127,29.1,0.303,0.142,0.316,0.445,0.353,,,66,218,,,,89.7,,74,429,482,,,,,,,,,
846,433579,"Danks, John",3389,25,0.251,0.113,0.302,0.364,0.291,,,58,231,,,,87.9,,109,461,385,,,,,,,,,
769,477003,"Niese, Jonathon",2947,26.1,0.251,0.161,0.296,0.412,0.333,,,53,211,,,,86.3,,94,416,353,,,,,,,,,
748,121250,"Rivera, Mariano",928,80.6,0.194,0.079,0.231,0.273,0.232,,,32,165,,,,91.7,,63,367,381,,,,,,,,,
730,425856,"Floyd, Gavin",3020,24.2,0.22,0.141,0.312,0.362,0.292,,,39,177,,,,84.7,,149,359,371,,,,,,,,,
717,112020,"Carpenter, Chris",3549,20.2,0.273,0.191,0.321,0.464,0.33,,,50,183,,,,87.1,,125,392,325,,,,,,,,,
711,452718,"Kendrick, Kyle",2828,25.1,0.294,0.288,0.289,0.582,0.389,,,45,153,,,,86.9,,55,313,398,,,,,,,,,
701,458567,"Sonnanstine, Andy",1305,53.7,0.28,0.199,0.291,0.478,0.368,,,45,161,,,,86.1,,54,325,376,,,,,,,,,
668,433578,"Cormier, Lance",1018,65.6,0.278,0.146,0.279,0.424,0.353,,,42,151,,,,88.4,,42,286,382,,,,,,,,,
652,452657,"Lester, Jon",3357,19.4,0.176,0.059,0.267,0.234,0.221,,,33,188,,,,90.1,,96,370,282,,,,,,,,,
637,136734,"Dotel, Octavio",1149,55.4,0.23,0.222,0.276,0.452,0.339,,,29,126,,,,92.1,,92,323,314,,,,,,,,,
600,424324,"Lee, Cliff",2981,20.1,0.258,0.132,0.316,0.39,0.284,,,47,182,,,,86.9,,63,335,265,,,,,,,,,
591,218596,"Hudson, Tim",3339,17.7,0.235,0.148,0.316,0.383,0.298,,,35,149,,,,86.2,,84,256,335,,,,,,,,,
589,451532,"Billingsley, Chad",3134,18.8,0.214,0.075,0.281,0.289,0.247,,,34,159,,,,88.1,,93,317,272,,,,,,,,,
575,502085,"Robertson, David",1174,49,0.295,0.133,0.377,0.429,0.358,,,31,105,,,,92.5,,42,226,349,,,,,,,,,
542,425794,"Wainwright, Adam",3356,16.2,0.219,0.088,0.271,0.307,0.241,,,30,137,,,,86.4,,82,276,266,,,,,,,,,
512,489334,"Stammen, Craig",2090,24.5,0.289,0.193,0.408,0.482,0.341,,,33,114,,,,85.5,,111,261,248,,,,,,,,,
509,119154,"Millwood, Kevin",3210,15.9,0.214,0.06,0.23,0.274,0.253,,,18,84,,,,88.4,,27,179,330,,,,,,,,,
505,453329,"Buchholz, Clay",2810,18,0.194,0.016,0.275,0.209,0.222,,,25,129,,,,90.7,,56,254,251,,,,,,,,,
503,444857,"Feldman, Scott",2410,20.9,0.4,0.171,0.433,0.571,0.454,,,42,105,,,,89.2,,32,232,271,,,,,,,,,
