"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1355,669203,"Burnes, Corbin",2594,52.2,0.237,0.091,0.346,0.328,0.28,0.252,0.199,78,329,85.5,7,2767,95.2,95.82,228,710,645,0.5999999999999943,6.38,109,151,116,147,297,320,295
1207,489119,"Miley, Wade",2592,46.6,0.282,0.207,0.294,0.489,0.348,0.328,0.269,75,266,83.5,6,2276,85.4,85.31,103,556,651,-0.10000000000000853,6.06,108,150,113,145,295,319,285
1062,543766,"Shaw, Bryan",1367,77.7,0.238,0.114,0.263,0.352,0.304,0.337,0.266,50,210,89,6.2,2405,92.8,91.92,113,522,540,-0.8999999999999915,5.71,110,152,118,149,292,317,292
998,642232,"Yarbrough, Ryan",2488,40.1,0.325,0.257,0.352,0.582,0.402,0.359,0.289,77,237,84.9,16.5,2116,81.9,82.28,75,491,507,0.3999999999999915,6.64,104,152,116,148,301,321,289
940,506433,"Darvish, Yu",2769,33.9,0.342,0.285,0.359,0.627,0.429,0.363,0.283,66,193,88.1,13.3,2775,86.6,86.69,122,470,470,0.10000000000000853,6.2,115,154,130,144,298,320,311
894,579328,"Kikuchi, Yusei",2562,34.9,0.276,0.2,0.271,0.476,0.382,0.426,0.315,58,210,92.6,2.5,2301,91.3,92.15,85,445,449,0.7999999999999972,6.65,109,153,113,147,300,324,290
826,623167,"Flexen, Chris",2811,29.4,0.308,0.138,0.325,0.446,0.341,0.345,0.295,74,240,90,5.8,2299,89.1,88.67,71,452,374,-0.3999999999999915,5.98,110,155,114,148,294,319,296
785,518516,"Bumgarner, Madison",2294,34.2,0.263,0.205,0.275,0.468,0.331,0.316,0.249,50,190,88.6,19.6,2407,86,86.38,93,442,343,0.4000000000000057,6.55,108,153,118,148,300,327,296
777,517008,"Colomé, Alex",1102,70.5,0.23,0.143,0.271,0.372,0.267,0.277,0.222,45,196,88.8,0.2,2148,89.5,89.35,130,408,369,-0.09999999999999432,6.17,106,156,115,148,299,331,294
775,458681,"Lynn, Lance",2608,29.7,0.218,0.124,0.284,0.341,0.26,0.249,0.204,37,170,86.1,19.7,2538,88.7,88.88,100,387,388,0.20000000000000284,6.3,111,153,113,150,300,321,296
769,476595,"Luetge, Lucas",1241,62,0.275,0.117,0.324,0.392,0.312,0.31,0.272,47,171,87.3,15.1,2554,88.3,88.68,102,419,350,0.4000000000000057,6.33,107,152,118,146,299,323,286
731,661403,"Clase, Emmanuel",1057,69.2,0.236,0.056,0.299,0.292,0.255,0.265,0.236,42,178,86.8,-1.9,2579,100.2,99.63,116,391,340,-0.6000000000000085,6.45,114,151,116,149,291,316,290
685,547943,"Ryu, Hyun Jin",2689,25.5,0.253,0.153,0.309,0.405,0.289,0.302,0.26,48,190,89.4,7.2,1997,86.3,86.74,69,359,326,0.4000000000000057,6.42,106,153,119,148,299,318,290
681,542881,"Anderson, Tyler",2602,26.2,0.254,0.161,0.307,0.415,0.296,0.281,0.244,52,205,83.1,15.8,2489,85.2,85.07,97,432,249,-0.10000000000000853,5.98,107,151,116,147,298,320,288
674,425794,"Wainwright, Adam",3068,22,0.259,0.195,0.263,0.454,0.326,0.342,0.29,45,174,85.6,10.1,2408,84.9,85.68,77,373,301,0.7999999999999972,6.5,115,157,116,149,299,320,299
664,572971,"Keuchel, Dallas",2726,24.4,0.329,0.188,0.357,0.518,0.381,0.373,0.314,56,170,90.2,16.4,2213,85.1,85.07,61,350,314,0,6.03,109,151,114,147,297,317,294
660,453343,"Melancon, Mark",1053,62.7,0.25,0.129,0.277,0.379,0.316,0.354,0.282,35,140,85.9,-0.2,2255,92,91.85,42,284,376,-0.09999999999999432,6.28,115,151,124,144,298,321,308
621,445276,"Jansen, Kenley",1071,58,0.176,0.072,0.227,0.248,0.26,0.313,0.213,22,125,83.3,22.8,2677,92.5,93.23,102,320,301,0.7000000000000028,7.14,113,156,111,150,299,314,290
613,615698,"Quantrill, Cal",2357,26,0.201,0.122,0.233,0.324,0.257,0.299,0.241,28,139,88.4,13.2,2207,88.4,84.91,80,280,333,-3.5,6.39,111,153,117,150,290,314,291
610,452657,"Lester, Jon",2380,25.6,0.293,0.243,0.314,0.536,0.377,0.34,0.253,41,140,87.1,15.8,2305,86.4,86.99,47,282,328,0.5999999999999943,6.43,111,153,116,147,301,321,295
595,641302,"Alexander, Tyler",1640,36.3,0.236,0.194,0.248,0.431,0.308,0.291,0.227,34,144,86.3,25.4,2335,86.1,86.39,56,289,306,0.30000000000001137,6.21,107,153,118,148,297,325,297
573,593833,"Suero, Wander",761,75.3,0.256,0.274,0.282,0.53,0.362,0.353,0.259,30,117,89.5,21.6,2523,92,92.53,69,283,290,0.5,6.46,111,152,120,145,302,319,293
