"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
28,501985,"Minor, Mike",1191,2.4,0,0,0,0,0,0.05,0.053,0,7,67.3,23,2686,88.6,87.86,7,28,0,-0.6999999999999886,5.52,114,151,113,142,298,321,303
16,519144,"Porcello, Rick",3371,0.5,0.2,0,0.5,0.2,0.175,0.144,0.153,1,5,91.3,-7.5,2510,85.2,84.66,5,16,0,-0.5,5.73,110,153,122,148,282,326,289
16,502042,"Archer, Chris",3395,0.5,0,0,,0,0,0,,0,7,,,2573,88.9,87.91,11,16,0,-1,5.53,128,152,123,149,286,321,304
16,573185,"Straily, Dan",3077,0.5,0.143,0,0.333,0.143,0.125,0.085,0.094,1,7,76,13.7,2364,84.3,84.14,9,16,0,-0.20000000000000284,6.01,109,146,111,149,294,318,300
15,502188,"Samardzija, Jeff",3262,0.5,0.286,0,0.667,0.286,0.25,0.103,0.111,2,7,79.5,28.3,2489,88.7,88.21,7,15,0,-0.5,5.91,105,147,110,149,285,314,301
15,477132,"Kershaw, Clayton",2447,0.6,0.4,0,0.4,0.4,0.351,0.23,0.25,2,5,67.3,19.6,2452,88.1,87.75,4,15,0,-0.3999999999999915,5.95,114,155,106,147,290,313,288
15,434538,"Liriano, Francisco",1740,0.9,0.333,0.167,0.5,0.5,0.351,0.167,0.173,2,6,69.9,-5.5,2277,87.1,86.71,4,15,0,-0.3999999999999915,5.97,112,159,122,149,292,320,298
10,607074,"Rodón, Carlos",1180,0.8,0,0,,0,0,0,,0,2,,,2492,86.2,85.42,2,10,0,-0.7999999999999972,5.6,103,145,114,142,288,305,291
10,434622,"Jiménez, Ubaldo",2586,0.4,0,0,0,0,0,0.062,0.053,0,1,87.9,32,2354,82.9,81.75,5,10,0,-1.1000000000000085,5.42,111,153,119,146,303,327,299
10,434628,"Hammel, Jason",3008,0.3,0,0,0,0,0,0.052,0.051,0,4,69.4,11,2496,84.2,84.31,3,10,0,0.09999999999999432,6.1,116,152,110,144,297,313,296
