"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
260,656302,"Cease, Dylan",3120,8.3,0.055,0,0.158,0.055,0.048,0.067,0.068,6,109,70.3,-4.4,2858,87.8,87.66,174,260,0,-0.09999999999999432,6.05,109,153,114,148,299,326,299
183,669456,"Bieber, Shane",2875,6.4,0.049,0.024,0.125,0.073,0.052,0.084,0.08,4,82,74.4,-2.8,2528,85.1,85.99,123,183,0,0.9000000000000057,6.64,107,153,120,148,301,318,290
178,543037,"Cole, Gerrit",3274,5.4,0.066,0.039,0.167,0.105,0.074,0.09,0.08,5,76,80,-5.8,2575,88.9,89.17,126,178,0,0.29999999999999716,6.36,110,155,125,151,296,327,288
175,663903,"Singer, Brady",2374,7.4,0.123,0.012,0.313,0.136,0.114,0.105,0.11,10,81,77.5,4.7,2350,85.9,86.56,104,175,0,0.6999999999999886,6.61,111,159,122,149,299,326,303
169,664141,"Brubaker, JT",2381,7.1,0.092,0.026,0.304,0.118,0.091,0.089,0.089,7,76,76.4,-1.9,2660,86.8,85.95,120,169,0,-0.7999999999999972,5.67,107,152,119,148,304,323,297
156,657277,"Webb, Logan",3006,5.2,0.138,0.031,0.273,0.169,0.132,0.145,0.152,9,65,79.9,13.3,2640,82.7,83.56,82,156,0,0.8999999999999915,6.78,110,152,117,148,299,324,293
137,592351,"Gray, Jon",2062,6.6,0.035,0.053,0.05,0.088,0.052,0.104,0.095,2,57,74.7,15.5,2489,85.2,85.35,90,137,0,0.09999999999999432,6.44,113,153,120,148,302,320,294
134,668881,"Greene, Hunter",2200,6.1,0.055,0,0.176,0.055,0.048,0.073,0.076,3,55,81.2,2.9,2386,88.4,88.67,88,134,0,0.29999999999999716,6.45,116,152,124,147,294,320,292
133,502043,"Gibson, Kyle",2739,4.9,0.087,0,0.25,0.087,0.077,0.092,0.097,6,69,74.9,0.3,2510,83.4,84,85,133,0,0.5999999999999943,6.7,110,150,120,146,301,327,289
133,662253,"Muñoz, Andrés",1024,13,0.098,0,0.357,0.098,0.087,0.069,0.072,5,51,74.6,-2.9,2240,88.6,89.01,93,133,0,0.4000000000000057,6.54,111,150,117,146,294,324,295
129,675911,"Strider, Spencer",2277,5.7,0.036,0.018,0.167,0.055,0.039,0.043,0.047,2,55,75.5,-12.3,2397,86.6,87.84,96,129,0,1.2000000000000028,6.89,113,153,123,150,310,324,298
127,471911,"Carrasco, Carlos",2412,5.3,0.077,0,0.2,0.077,0.068,0.078,0.083,5,65,73.1,0.3,2463,85.4,85.55,84,127,0,0.09999999999999432,6.34,110,154,118,146,302,330,301
127,672710,"Contreras, Roansy",1588,8,0.089,0.018,0.263,0.107,0.084,0.077,0.069,5,56,77.7,3.8,2492,84,84.27,94,127,0,0.29999999999999716,6.33,107,151,118,148,305,323,297
126,605397,"Musgrove, Joe",2834,4.4,0.032,0,0.077,0.032,0.028,0.103,0.096,2,62,74.4,16.7,2751,83.3,82.57,75,126,0,-0.7000000000000028,6,115,163,124,150,297,321,298
122,596001,"Junis, Jakob",1802,6.8,0.13,0.014,0.31,0.145,0.121,0.136,0.144,9,69,82.4,7.7,2512,83.8,82.98,67,122,0,-0.7999999999999972,5.77,114,153,122,148,300,327,296
121,621242,"Díaz, Edwin",928,13,0.048,0,0.75,0.048,0.043,0.022,0.024,3,62,66.7,10.8,2283,91.1,91.89,103,121,0,0.8000000000000114,7.18,115,156,122,149,299,327,303
121,594798,"deGrom, Jacob",940,12.9,0.094,0.057,0.333,0.151,0.106,0.074,0.075,5,53,79.4,-9.4,2590,92.9,93.72,86,121,0,0.7999999999999972,6.6,116,159,120,152,298,328,300
118,453286,"Scherzer, Max",2167,5.4,0.058,0.019,0.188,0.077,0.058,0.062,0.064,3,52,73.1,1.2,2327,85,84.07,87,118,0,-0.9000000000000057,6.2,111,153,118,148,302,328,297
