"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
60,477132,"Kershaw, Clayton",2447,2.5,0.273,0.318,0.25,0.591,0.356,0.379,0.305,6,22,83.8,8,2477,88.3,87.93,18,60,0,-0.3999999999999915,5.92,113,154,106,146,294,313,289
60,502042,"Archer, Chris",3395,1.8,0.367,0.467,0.364,0.833,0.49,0.448,0.345,11,30,91.2,13.3,2514,88.4,87.4,10,60,0,-1,5.48,113,150,118,146,292,325,300
45,502188,"Samardzija, Jeff",3262,1.4,0.357,0.357,0.4,0.714,0.441,0.393,0.302,10,28,91.4,6.9,2455,88.2,87.84,12,45,0,-0.4000000000000057,5.96,112,147,110,147,288,315,299
40,622663,"Severino, Luis",3081,1.3,0.389,0.222,0.375,0.611,0.422,0.291,0.259,7,18,88,7.4,2730,88.2,87.33,5,40,0,-0.9000000000000057,5.8,110,156,118,147,295,324,291
38,501985,"Minor, Mike",1191,3.2,0.238,0.048,0.238,0.286,0.226,0.193,0.196,5,21,84.5,20.2,2669,88.5,87.85,3,38,0,-0.7000000000000028,5.53,116,153,108,144,299,321,304
33,594798,"deGrom, Jacob",3162,1,0.533,0.467,0.462,1,0.638,0.4,0.329,8,15,89.6,10.6,2467,89.2,90.3,4,33,0,1.0999999999999943,6.77,114,153,122,147,285,308,296
31,596057,"Norris, Daniel",1827,1.7,0.389,0.278,0.375,0.667,0.44,0.3,0.272,7,18,87.5,24.9,2489,87.3,85.84,3,31,0,-1.5,5.28,107,152,113,147,296,329,295
30,571578,"Corbin, Patrick",3073,1,0.313,0.25,0.286,0.563,0.365,0.351,0.285,5,16,82.7,-2.1,2400,81.4,81.11,5,30,0,-0.30000000000001137,6.04,113,154,113,149,299,324,301
29,518633,"Duffy, Danny",2272,1.3,0.294,0,0.294,0.294,0.258,0.257,0.274,5,17,85.4,10.9,2336,82.6,82.91,2,29,0,0.30000000000001137,6.35,108,146,107,138,291,314,292
28,607536,"Freeland, Kyle",2552,1.1,0.308,0.308,0.333,0.615,0.355,0.308,0.286,4,13,91.6,21.7,2179,86.7,87.08,8,28,0,0.3999999999999915,6.3,114,151,111,146,304,322,305
