"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
88,571578,"Corbin, Patrick",3139,2.8,0.343,0.4,0.381,0.743,0.454,0.407,0.318,12,35,94.2,13.4,2372,81.5,80.82,34,88,0,-0.7000000000000028,5.86,107,151,112,149,300,326,297
75,656427,"Flaherty, Jack",2586,2.9,0.242,0.303,0.286,0.545,0.326,0.228,0.197,8,33,85.5,20.3,2235,83.3,83.87,28,75,0,0.6000000000000085,6.55,114,149,110,149,300,318,299
69,468504,"Chacín, Jhoulys",3007,2.3,0.242,0.273,0.273,0.515,0.316,0.318,0.243,8,33,89.2,18.3,2380,79.5,78.02,17,69,0,-1.5,5.22,108,156,116,149,302,319,294
65,622663,"Severino, Luis",3149,2.1,0.333,0.333,0.321,0.667,0.418,0.343,0.314,11,33,88.8,3.4,2889,88.2,87.4,13,65,0,-0.7999999999999972,5.81,107,154,113,147,294,323,293
64,471911,"Carrasco, Carlos",2871,2.2,0.241,0.103,0.375,0.345,0.252,0.185,0.187,7,29,91.3,2.9,2646,84.1,83.94,24,64,0,-0.19999999999998863,5.99,108,150,115,148,286,315,294
60,475115,"Ross, Tyson",2497,2.4,0.296,0.481,0.19,0.778,0.445,0.382,0.333,8,27,92.3,14.9,2668,84.1,82.44,10,60,0,-1.6999999999999886,5.11,116,151,113,149,299,317,300
59,502042,"Archer, Chris",2504,2.4,0.344,0.25,0.36,0.594,0.397,0.34,0.32,11,32,92.1,9.8,2551,88,86.84,9,59,0,-1.2000000000000028,5.45,110,150,115,145,300,320,290
58,477132,"Kershaw, Clayton",2360,2.5,0.25,0.042,0.353,0.292,0.235,0.227,0.213,6,24,89.6,-3.6,2541,88.1,87.97,10,58,0,-0.09999999999999432,6.07,107,153,112,148,298,320,293
57,592351,"Gray, Jon",2798,2,0.231,0.269,0.235,0.5,0.306,0.291,0.245,6,26,90.7,1.2,2184,88.2,88.77,18,57,0,0.5999999999999943,6.29,113,148,115,143,301,325,304
54,571510,"Boyd, Matthew",2855,1.9,0.344,0.344,0.409,0.688,0.432,0.281,0.249,11,32,90.8,9.3,2351,80.2,79.19,15,54,0,-1,5.6,106,150,115,146,296,320,289
