"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
67,592662,"Ray, Robbie",3047,2.2,0.231,0.154,0.25,0.385,0.263,0.321,0.282,9,39,91.8,6.7,2179,87.1,87.48,18,67,0,0.4000000000000057,6.33,110,153,120,146,295,322,287
64,668881,"Greene, Hunter",2200,2.9,0.357,0.429,0.292,0.786,0.467,0.315,0.274,10,28,92.1,32.3,2375,88,88.34,15,64,0,0.29999999999999716,6.38,116,153,123,148,293,319,293
64,641745,"Keller, Brad",2275,2.8,0.265,0.176,0.25,0.441,0.302,0.354,0.312,9,34,93.2,13.5,2550,87.1,86.72,7,64,0,-0.3999999999999915,5.9,108,155,116,147,302,324,301
59,656302,"Cease, Dylan",3120,1.9,0.111,0.222,0.067,0.333,0.186,0.267,0.243,3,27,91.4,15.6,2813,87.5,87.33,25,59,0,-0.20000000000000284,5.99,109,152,112,148,298,326,298
59,571578,"Corbin, Patrick",2623,2.2,0.31,0.276,0.269,0.586,0.382,0.374,0.325,9,29,91.5,18.6,2168,81,81.86,11,59,0,0.9000000000000057,6.72,113,154,119,147,301,319,294
56,477132,"Kershaw, Clayton",1841,3,0.263,0.053,0.313,0.316,0.252,0.206,0.203,5,19,92.7,-3.7,2570,86.9,87.12,14,56,0,0.19999999999998863,6.31,108,153,116,144,302,313,288
55,663738,"Lynch, Daniel",2434,2.3,0.25,0,0.353,0.25,0.221,0.298,0.296,6,24,92.7,21.3,2019,86.3,87.01,17,55,0,0.7000000000000028,6.79,104,153,117,147,304,323,297
53,657277,"Webb, Logan",3006,1.8,0.371,0.086,0.382,0.457,0.361,0.353,0.316,13,35,84.5,15.7,2612,82.2,83.01,6,53,0,0.7999999999999972,6.68,111,153,119,148,298,325,299
51,641771,"Kuhl, Chad",2375,2.1,0.414,0.414,0.429,0.828,0.528,0.44,0.374,12,29,89,12.8,2552,86.4,86.84,9,51,0,0.3999999999999915,6.28,112,150,123,147,305,328,303
51,502042,"Archer, Chris",1787,2.9,0.194,0.167,0.194,0.361,0.236,0.344,0.324,7,36,92.4,7.9,2457,88.9,88.95,6,51,0,0.09999999999999432,6.09,110,157,121,150,299,333,289
51,666201,"Manoah, Alek",2949,1.7,0.407,0.296,0.417,0.704,0.474,0.413,0.365,11,27,88.1,21,2209,81.5,81.73,5,51,0,0.20000000000000284,6.58,111,162,124,150,292,321,293
51,607074,"Rodón, Carlos",2985,1.7,0.258,0.065,0.267,0.323,0.252,0.321,0.293,8,31,90.3,16.9,2507,85.6,85.56,6,51,0,0,6.1,108,152,115,147,300,322,287
51,596001,"Junis, Jakob",1802,2.8,0.29,0.194,0.3,0.484,0.33,0.351,0.338,9,31,90.6,19.5,2503,83.3,82.4,3,51,0,-0.8999999999999915,5.72,115,154,126,147,298,324,299
48,662253,"Muñoz, Andrés",1024,4.7,0.238,0,0.357,0.238,0.21,0.153,0.164,5,21,78.9,8.2,2227,89.1,89.5,19,48,0,0.4000000000000057,6.42,114,155,122,149,292,324,300
48,669373,"Skubal, Tarik",1914,2.5,0.294,0.176,0.278,0.471,0.306,0.4,0.35,5,17,94.7,10.6,2129,89.3,89.51,9,48,0,0.20000000000000284,6.26,108,152,112,145,302,329,296
47,571800,"Hutchison, Drew",1759,2.7,0.292,0.292,0.238,0.583,0.373,0.439,0.347,7,24,96.5,11.4,2583,86.1,85.8,10,47,0,-0.29999999999999716,5.89,109,157,115,147,302,332,292
46,656945,"Scott, Tanner",1273,3.6,0.167,0.278,0.125,0.444,0.217,0.329,0.26,3,18,88.7,8.3,2737,88.9,89.07,10,46,0,0.19999999999998863,6.23,106,151,117,148,301,322,296
46,595345,"Okert, Steven",968,4.8,0.25,0.375,0.167,0.625,0.369,0.365,0.284,4,16,90.9,25.2,2505,82,81.82,5,46,0,-0.20000000000000284,6.27,104,152,119,148,306,324,296
45,663903,"Singer, Brady",2374,1.9,0.261,0.13,0.286,0.391,0.268,0.232,0.23,6,23,85.2,0.9,2343,85.2,85.92,8,45,0,0.7000000000000028,6.54,109,156,117,149,299,325,304
45,579328,"Kikuchi, Yusei",1843,2.4,0.391,0.478,0.421,0.87,0.526,0.375,0.322,9,23,94.2,7.5,2355,86.8,87.62,7,45,0,0.7999999999999972,6.77,108,151,118,148,296,324,297
45,680686,"Gray, Josiah",2597,1.7,0.444,0.167,0.571,0.611,0.454,0.441,0.414,8,18,87.9,11.1,2010,86.2,85.07,16,45,0,-1.1000000000000085,5.44,109,152,120,145,305,318,294
45,605447,"Romano, Jordan",989,4.6,0.25,0.2,0.235,0.45,0.299,0.416,0.354,5,20,90.9,8.8,2062,87.4,88.96,11,45,0,1.5999999999999943,7.22,109,154,117,148,298,318,296
44,669302,"Gilbert, Logan",3015,1.5,0.276,0.241,0.28,0.517,0.336,0.362,0.32,8,29,93.9,4.7,2276,87,88.95,5,44,0,1.9000000000000057,7.25,108,151,124,146,294,323,294
44,622072,"Wood, Alex",2239,2,0.458,0.125,0.478,0.583,0.452,0.268,0.266,11,24,93.1,7.5,2037,84.7,84.34,6,44,0,-0.4000000000000057,6.16,104,153,117,146,301,322,290
43,663776,"Sandoval, Patrick",2455,1.8,0.308,0.192,0.318,0.5,0.347,0.335,0.287,8,26,91.4,1.9,2582,86.4,85.86,7,43,0,-0.5,5.97,109,151,117,149,295,322,291
42,506433,"Darvish, Yu",2971,1.4,0.368,0.316,0.313,0.684,0.408,0.424,0.336,7,19,91.6,25.8,2710,82.1,82.38,11,42,0,0.30000000000001137,6.58,110,159,121,151,298,320,299
41,657006,"Steele, Justin",2032,2,0.278,0.056,0.417,0.333,0.266,0.277,0.274,5,18,86.9,13.7,2708,82.4,82.32,12,41,0,-0.10000000000000853,6.23,110,149,115,148,301,319,292
41,645261,"Alcantara, Sandy",3248,1.3,0.316,0.211,0.278,0.526,0.362,0.397,0.351,6,19,95,3.9,2344,90,89.35,6,41,0,-0.7000000000000028,5.9,111,154,118,152,297,317,295
