"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
76,571578,"Corbin, Patrick",2750,2.8,0.326,0.349,0.286,0.674,0.416,0.445,0.355,14,43,92.8,14.1,2204,80.6,81.44,14,76,0,0.8000000000000114,6.7,110,153,115,148,305,324,291
64,477132,"Kershaw, Clayton",1806,3.5,0.136,0.045,0.188,0.182,0.136,0.243,0.212,3,22,94.6,8.9,2645,87.1,87.16,24,64,0,0.10000000000000853,6.28,107,157,115,149,300,315,292
61,592662,"Ray, Robbie",3141,1.9,0.188,0.375,0.1,0.563,0.306,0.391,0.306,6,32,92.9,6.7,2194,88.7,88.97,17,61,0,0.29999999999999716,6.31,107,153,125,147,296,320,288
59,622608,"Senzatela, Antonio",2405,2.5,0.389,0.111,0.467,0.5,0.372,0.297,0.292,14,36,93.2,11.6,2078,85.9,86.04,15,59,0,0.09999999999999432,6.06,109,152,122,147,300,331,304
56,592351,"Gray, Jon",2537,2.2,0.233,0.233,0.217,0.467,0.292,0.278,0.224,7,30,92.6,8.7,2401,87,87.37,10,56,0,0.4000000000000057,6.31,112,154,122,150,295,327,303
55,572070,"Richards, Garrett",2331,2.4,0.19,0.19,0.211,0.381,0.237,0.269,0.233,4,21,88.8,4.9,2749,87.9,87.53,9,55,0,-0.4000000000000057,5.93,109,155,121,147,299,329,297
54,622072,"Wood, Alex",2195,2.5,0.297,0.27,0.286,0.568,0.363,0.373,0.305,11,37,93.2,2.8,2136,83.9,83.71,12,54,0,-0.20000000000000284,6.18,109,152,115,148,299,320,289
53,641755,"Kinley, Tyler",1143,4.6,0.3,0.1,0.375,0.4,0.286,0.289,0.287,6,20,88.9,6.1,2610,90.3,89.57,21,53,0,-0.7000000000000028,5.58,109,150,121,146,300,328,302
50,663556,"McClanahan, Shane",1954,2.6,0.25,0.036,0.28,0.286,0.233,0.316,0.307,7,28,91.7,-3.2,2406,88.9,89.95,16,50,0,1.0999999999999943,6.78,102,152,117,147,302,322,290
48,640470,"Alzolay, Adbert",1955,2.5,0.267,0.033,0.364,0.3,0.247,0.251,0.245,8,30,89.5,10,2635,85.9,86.33,13,48,0,0.3999999999999915,6.28,115,158,120,152,292,319,294
