"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
32,554430,"Wheeler, Zack",3205,1,0.111,0,0.143,0.111,0.098,0.15,0.16,1,9,70.8,26,2402,92.4,93.94,10,32,0,1.5,7.08,113,151,112,152,295,325,301
24,643511,"Rogers, Tyler",1129,2.1,0.154,0.231,0.125,0.385,0.222,0.135,0.104,2,13,73.5,42.7,2283,72.2,71.02,7,24,0,-1.2000000000000028,5.93,105,143,111,142,296,315,285
20,608337,"Giolito, Lucas",2970,0.7,0.222,0,0.222,0.222,0.195,0.176,0.146,2,9,82,20,1928,85,85.65,3,20,0,0.7000000000000028,6.49,111,155,116,148,301,318,296
18,518774,"Harvey, Matt",2232,0.8,0.5,0.25,0.5,0.75,0.526,0.337,0.307,4,8,88.3,26.6,2347,86.2,85.71,3,18,0,-0.5,5.95,109,155,123,148,296,324,293
16,669212,"Morgan, Eli",1414,1.1,0.333,0,0.5,0.333,0.293,0.358,0.357,1,3,84.8,31.5,2337,85.1,85.34,5,16,0,0.20000000000000284,6.11,111,154,119,149,294,315,290
16,668676,"Plesac, Zach",2205,0.7,0.375,0,0.5,0.375,0.33,0.269,0.276,3,8,95.6,6.8,2016,86.8,86.9,5,16,0,0.10000000000000853,6.14,117,154,125,149,300,318,286
16,656302,"Cease, Dylan",2957,0.5,0.25,0.25,0.4,0.5,0.31,0.085,0.078,2,8,90.8,25.4,2908,85.4,85.42,6,16,0,0.10000000000000853,6.01,108,149,117,145,302,319,297
16,506433,"Darvish, Yu",2769,0.6,0.125,0.125,0.143,0.25,0.138,0.213,0.164,1,8,84,28.7,2721,82.3,81.96,2,16,0,-0.29999999999999716,6.2,118,149,135,149,300,320,307
15,605242,"Fulmer, Michael",1183,1.3,0,0,0,0,0,0.031,0.027,0,3,66.4,-33,2377,91.9,92.53,6,15,0,0.5999999999999943,6.52,109,156,125,150,298,326,294
15,664299,"Javier, Cristian",1792,0.8,0,0,0,0,0,0.01,0.01,0,6,66.9,28,2549,81.3,80.71,5,15,0,-0.5999999999999943,5.91,111,156,117,149,290,323,290
15,660271,"Ohtani, Shohei",2027,0.7,0.125,0,0.167,0.125,0.11,0.109,0.113,1,8,81.2,13.7,2333,82.1,82.68,5,15,0,0.6000000000000085,6.73,109,157,119,147,309,327,295
15,543475,"Lyles, Jordan",2964,0.5,0.25,0,0.286,0.25,0.195,0.158,0.174,2,8,76.3,-10.9,2680,82.8,83.46,3,15,0,0.7000000000000028,6.65,106,148,119,141,303,321,293
14,543101,"DeSclafani, Anthony",2558,0.5,0.286,0,0.4,0.286,0.251,0.191,0.202,2,7,87.6,31.4,2157,88.6,89.51,3,14,0,0.9000000000000057,6.52,113,156,112,150,296,320,296
14,669373,"Skubal, Tarik",2547,0.5,0.2,0,0.5,0.2,0.176,0.209,0.225,1,5,103.3,1.5,2061,86.7,86.63,6,14,0,-0.10000000000000853,6.19,109,157,122,150,294,326,299
