"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
38,571945,"Mikolas, Miles",3004,1.3,0.133,0,0.143,0.133,0.117,0.248,0.242,2,15,82.2,23.3,2334,88,87.77,6,38,0,-0.20000000000000284,5.99,112,149,106,149,297,316,298
27,594798,"deGrom, Jacob",3210,0.8,0.273,0.091,0.3,0.364,0.273,0.317,0.341,3,11,81.3,15.3,2466,91,91.94,4,27,0,0.9000000000000057,6.62,114,152,109,147,291,314,296
27,543606,"Odorizzi, Jake",2979,0.9,0.111,0,0.125,0.111,0.098,0.192,0.193,1,9,89.9,39.9,2175,83.7,82.79,8,27,0,-0.9000000000000057,5.53,105,148,117,145,301,324,294
25,519144,"Porcello, Rick",3095,0.8,0.231,0,0.25,0.231,0.203,0.345,0.368,3,13,83.6,7.6,2549,85.7,84.95,2,25,0,-0.7999999999999972,5.65,115,161,122,148,285,317,296
25,548389,"Stripling, Ross",1930,1.3,0.556,0.333,0.571,0.889,0.617,0.602,0.518,5,9,85.6,16,2340,86.6,85.85,4,25,0,-0.6999999999999886,5.62,111,156,116,147,292,318,300
18,468504,"Chacín, Jhoulys",3007,0.6,0.3,0.4,0.222,0.7,0.416,0.331,0.276,3,10,82.9,24.8,2331,79.6,78.23,0,18,0,-1.3999999999999915,5.27,99,151,111,147,303,320,296
18,571666,"Fiers, Mike",2667,0.7,0.3,0.1,0.333,0.4,0.301,0.258,0.206,3,10,86.2,14.9,2355,85.2,84.95,3,18,0,-0.20000000000000284,5.96,108,150,113,149,293,317,297
17,434378,"Verlander, Justin",3423,0.5,0,0,0,0,0,0.227,0.242,0,9,79.9,12.6,2697,87,86.05,3,17,0,-0.9000000000000057,5.69,110,151,123,151,286,316,285
17,543037,"Cole, Gerrit",3257,0.5,0.375,0.125,0.6,0.5,0.376,0.121,0.122,3,8,85,-1.6,2548,88.9,88.35,6,17,0,-0.6000000000000085,5.85,111,154,117,149,279,314,290
16,554430,"Wheeler, Zack",2882,0.6,0.273,0,0.375,0.273,0.24,0.19,0.2,3,11,81.9,7,2329,91,91.81,3,16,0,0.7999999999999972,6.59,111,149,110,151,293,319,301
16,592644,"Plutko, Adam",1267,1.3,0.3,0.4,0.25,0.7,0.416,0.265,0.216,3,10,91.2,9.4,2446,82,80.73,3,16,0,-1.2999999999999972,5.33,113,150,114,148,284,310,286
15,502042,"Archer, Chris",2504,0.6,0.2,0.6,0,0.8,0.406,0.593,0.313,1,5,87.3,1,2425,88.6,87.39,4,15,0,-1.1999999999999886,5.39,117,156,118,148,303,322,290
15,434628,"Hammel, Jason",2070,0.7,0.222,0.222,0.25,0.444,0.277,0.246,0.198,2,9,80.9,43,2575,85.6,85.48,3,15,0,-0.09999999999999432,6.1,107,147,113,144,294,317,293
14,592351,"Gray, Jon",2798,0.5,0.333,0.167,0.4,0.5,0.354,0.311,0.244,2,6,87.1,24,2057,87.8,88.07,4,14,0,0.29999999999999716,6.22,104,148,112,146,300,323,300
14,453562,"Arrieta, Jake",2759,0.5,0,0,0,0,0,0.052,0.051,0,5,80.1,23.3,2501,88.9,88.01,5,14,0,-0.9000000000000057,5.66,109,156,111,149,291,321,292
13,571510,"Boyd, Matthew",2855,0.5,0.667,1,0.667,1.667,0.97,0.515,0.332,4,6,92.4,24,2145,79.6,79.17,2,13,0,-0.3999999999999915,5.68,108,151,116,145,295,315,281
13,605541,"Wright Jr., Mike",1560,0.8,0,0,0,0,0,0.109,0.015,0,3,87.9,29,2165,89.3,88.82,1,13,0,-0.5,5.89,109,150,113,147,290,315,294
13,605242,"Fulmer, Michael",2148,0.6,0.429,0.286,0.6,0.714,0.482,0.169,0.17,3,7,77.1,17.8,2513,85.5,85.18,4,13,0,-0.29999999999999716,5.85,110,147,112,145,296,311,281
13,570632,"Ureña, José",2770,0.5,0.1,0,0.2,0.1,0.088,0.189,0.163,1,10,93.6,37,2235,87,86.72,6,13,0,-0.29999999999999716,5.98,105,152,115,149,305,324,290
13,599683,"Saupold, Warwick",619,2.1,0.4,0,0.4,0.4,0.352,0.32,0.316,2,5,92.1,19.2,2204,88.2,87.48,2,13,0,-0.7000000000000028,5.75,106,147,112,143,291,313,281
12,451596,"Gallardo, Yovani",1667,0.7,0.286,0.429,0.286,0.714,0.404,0.303,0.23,2,7,88.3,23.1,2224,89.7,89,1,12,0,-0.7000000000000028,5.78,108,153,111,147,290,312,296
12,642545,"Barría, Jaime",2171,0.6,0,0,0,0,0,0.162,0.172,0,6,86.7,28.6,2329,82.1,80.85,2,12,0,-1.1999999999999886,5.35,108,149,115,148,297,321,292
12,519455,"Zimmermann, Jordan",2074,0.6,0.25,0,0.25,0.25,0.22,0.222,0.244,1,4,76.7,15.5,2363,86.4,86.02,3,12,0,-0.4000000000000057,5.83,107,150,106,148,292,319,287
12,592789,"Syndergaard, Noah",2411,0.5,0.125,0.125,0.143,0.25,0.156,0.186,0.2,1,8,79,5.9,2101,91.5,91.53,2,12,0,0,6.17,116,150,109,148,292,316,295
11,592314,"Foltynewicz, Mike",3039,0.4,0.429,1.143,0.333,1.571,0.806,0.536,0.3,3,7,95.1,23,2586,87.3,86.99,2,11,0,-0.29999999999999716,5.85,103,147,109,149,296,319,296
11,477132,"Kershaw, Clayton",2360,0.5,0.2,0,0.2,0.2,0.176,0.285,0.261,1,5,77.2,11.2,2516,87.8,87.71,0,11,0,-0.09999999999999432,5.97,109,151,110,146,300,323,294
10,518633,"Duffy, Danny",2776,0.4,0,0,0,0,0,0.177,0.18,0,5,86,18,2371,83,82.93,2,10,0,-0.09999999999999432,6.16,106,151,111,140,295,320,289
10,545333,"Bauer, Trevor",2850,0.4,0.167,0.167,0.2,0.333,0.208,0.26,0.274,1,6,87.2,25.2,2645,81.9,81.15,1,10,0,-0.7000000000000028,5.7,115,155,119,150,286,315,293
10,605276,"Hess, David",1750,0.6,0,0,0,0,0,0.217,0.234,0,2,77.3,40.5,2318,80.2,78.46,3,10,0,-1.7000000000000028,5.21,98,150,111,144,299,314,290
10,518774,"Harvey, Matt",2531,0.4,0,0,0,0,0,0.003,0.002,0,3,82.7,71.5,2392,88.6,88.18,2,10,0,-0.3999999999999915,5.83,115,150,115,147,301,311,295
9,476589,"Warren, Adam",988,0.9,0,0,,0,0,0,,0,1,,,2315,84.9,84.21,2,9,0,-0.7000000000000028,5.64,112,154,114,148,292,320,290
9,625643,"López, Reynaldo",3083,0.3,0.5,0,0.667,0.5,0.44,0.387,0.413,2,4,88.8,30.3,2105,83.5,83.22,4,9,0,-0.29999999999999716,6.03,104,149,114,146,292,314,294
9,282332,"Sabathia, CC",2506,0.4,0.333,0,0.333,0.333,0.293,0.449,0.466,1,3,76,-14.7,2229,79.3,79.62,0,9,0,0.29999999999999716,6.37,104,152,114,147,300,322,287
9,543699,"Roark, Tanner",2954,0.3,0,0,0,0,0,0.21,0.234,0,2,80.4,33,2292,85.3,84.49,3,9,0,-0.7999999999999972,5.78,116,152,115,148,301,318,301
8,622663,"Severino, Luis",3149,0.3,0.167,0,0.25,0.167,0.147,0.206,0.178,1,6,88.4,22.8,2932,88.4,87.5,3,8,0,-0.9000000000000057,5.75,110,159,115,149,298,325,293
8,605498,"Suárez, Andrew",2485,0.3,0.333,0,0.333,0.333,0.293,0.459,0.483,1,3,88.9,-3,2073,88.9,87.19,2,8,0,-1.7000000000000028,4.97,108,143,107,140,300,317,294
8,644364,"Arano, Víctor",938,0.9,0.2,0.6,0,0.8,0.406,0.42,0.255,1,5,85.5,37.2,2414,84.3,83.83,0,8,0,-0.5,5.74,112,153,114,147,295,326,288
8,456501,"Cueto, Johnny",794,1,0,0,0,0,0,0.183,0.134,0,5,81.8,4.4,2252,85.3,84.08,0,8,0,-1.2000000000000028,5.41,114,154,113,151,296,314,297
8,592791,"Taillon, Jameson",2947,0.3,0.333,0,0.333,0.333,0.293,0.364,0.386,1,3,88.8,13.7,2352,89.3,89.3,0,8,0,0,6.06,120,152,120,151,293,324,292
8,605164,"Bundy, Dylan",2838,0.3,0.5,0.75,0.333,1.25,0.728,0.513,0.386,2,4,87.8,36.3,2521,81.5,80.34,1,8,0,-1.2000000000000028,5.45,112,153,117,150,294,315,286
8,544727,"Familia, Jeurys",1191,0.7,0,0,0,0,0,0.106,0.074,0,7,76.6,35,2243,87.5,86.13,3,8,0,-1.4000000000000057,5.31,106,147,118,150,301,325,303
8,543359,"Jennings, Dan",1070,0.7,0,0,0,0,0,0.376,0.274,0,2,91.5,27,2403,81.1,80.2,1,8,0,-0.8999999999999915,5.64,109,158,114,148,300,314,298
8,607229,"Gsellman, Robert",1281,0.6,0,0,0,0,0,0.233,0.247,0,3,92,31.7,2279,89.4,88.59,0,8,0,-0.8000000000000114,5.78,115,151,108,148,293,317,301
8,547888,"Tanaka, Masahiro",2396,0.3,0.25,0.25,0.25,0.5,0.312,0.328,0.248,1,4,95.8,23.5,2383,82.7,81.11,1,8,0,-1.6000000000000085,5.35,105,156,115,147,300,319,287
8,601713,"Pivetta, Nick",2760,0.3,0.5,0,0.667,0.5,0.44,0.344,0.361,2,4,89.4,3.7,2499,84.2,84.46,2,8,0,0.29999999999999716,6.39,104,149,115,145,292,325,294
8,622864,"Romero, Fernando",960,0.8,0.5,0,0.5,0.5,0.44,0.225,0.239,2,4,83.4,17,2472,87.3,86.15,0,8,0,-1.0999999999999943,5.43,116,150,126,149,294,317,290
