"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
52,502042,"Archer, Chris",3395,1.5,0.167,0.125,0.308,0.292,0.183,0.18,0.184,4,24,86.7,14.9,2572,88.6,87.69,20,52,0,-0.8999999999999915,5.52,118,149,115,144,301,327,294
29,434628,"Hammel, Jason",3008,1,0.286,0.048,0.353,0.333,0.267,0.326,0.267,6,21,83.7,16.6,2544,84.9,85.18,8,29,0,0.29999999999999716,6.11,115,156,116,147,299,321,303
27,434378,"Verlander, Justin",3531,0.8,0.533,0.933,0.364,1.467,0.809,0.577,0.454,8,15,95,21.7,2535,88.1,87.45,2,27,0,-0.6999999999999886,5.76,110,156,119,149,300,328,293
27,659275,"Lamet, Dinelson",1830,1.5,0.2,0,0.5,0.2,0.175,0.088,0.081,2,10,90,33.3,2499,85.7,84.4,10,27,0,-1.2999999999999972,5.49,108,150,116,147,289,311,297
26,548389,"Stripling, Ross",1171,2.2,0.286,0.286,0.273,0.571,0.355,0.332,0.269,4,14,93.7,10.8,2310,88.5,87.59,8,26,0,-0.9000000000000057,5.47,111,149,108,144,298,326,302
24,519144,"Porcello, Rick",3371,0.7,0.538,0.923,0.4,1.462,0.809,0.575,0.405,7,13,98.2,29.4,2431,84.7,84.38,3,24,0,-0.29999999999999716,5.75,108,151,113,148,281,323,288
23,570632,"Ureña, José",2876,0.8,0.571,0.571,0.5,1.143,0.709,0.372,0.324,4,7,85.4,26.9,2297,85.4,85.04,4,23,0,-0.4000000000000057,5.96,104,150,109,148,297,323,295
22,502188,"Samardzija, Jeff",3262,0.7,0.231,0.385,0.182,0.615,0.339,0.408,0.289,3,13,91.2,34.3,2525,88,87.49,5,22,0,-0.5,5.94,115,148,107,147,291,311,298
21,429722,"Santana, Ervin",3233,0.6,0.286,0.143,0.333,0.429,0.301,0.35,0.272,2,7,90.2,37.7,2262,83.8,83.1,6,21,0,-0.7000000000000028,5.74,104,149,110,146,295,318,291
21,573185,"Straily, Dan",3077,0.7,0.364,0.636,0.286,1,0.552,0.512,0.308,4,11,96.4,25.9,2396,83.7,83.4,5,21,0,-0.29999999999999716,6,107,153,112,150,296,324,300
20,506433,"Darvish, Yu",3039,0.7,0.556,0.778,0.5,1.333,0.772,0.662,0.486,5,9,87.6,22.6,2644,82.8,81.49,2,20,0,-1.2999999999999972,5.67,109,152,115,148,295,327,296
20,451596,"Gallardo, Yovani",2283,0.9,0.333,0,0.6,0.333,0.292,0.169,0.168,3,9,95.9,-1.4,2303,88.9,88.11,7,20,0,-0.7000000000000028,5.8,112,155,112,150,287,316,296
20,548357,"Bergman, Christian",799,2.5,0.25,0,0.25,0.25,0.219,0.276,0.288,2,8,89.3,35.4,2114,85.2,83.93,4,20,0,-1.2999999999999972,5.33,99,146,105,146,288,316,291
19,501957,"Tillman, Chris",1794,1.1,0.091,0.091,0.143,0.182,0.112,0.258,0.189,1,11,91.9,18.1,2304,86.6,86.02,6,19,0,-0.5999999999999943,5.92,108,158,117,145,297,322,300
19,605242,"Fulmer, Michael",2469,0.8,0.375,0.5,0.286,0.875,0.511,0.652,0.409,3,8,97,26.8,2360,89.1,88.91,4,19,0,-0.19999999999998863,6.05,110,154,108,148,302,334,300
18,664641,"Miranda, Aríel",2662,0.7,0.111,0,0.125,0.111,0.097,0.163,0.178,1,9,81.3,32.5,1296,80.6,79.07,2,18,0,-1.5,5.37,109,153,108,148,287,314,291
17,641771,"Kuhl, Chad",2681,0.6,0.167,0.083,0.222,0.25,0.176,0.158,0.163,2,12,85.5,22.3,2343,88.3,87.86,5,17,0,-0.3999999999999915,5.91,110,150,115,149,300,321,298
17,434622,"Jiménez, Ubaldo",2586,0.7,0,0,0,0,0,0.186,0.107,0,5,87.6,39.3,2364,82,80.69,7,17,0,-1.2999999999999972,5.28,109,157,116,146,300,323,295
16,594798,"deGrom, Jacob",3162,0.5,0.286,0.286,0.333,0.571,0.347,0.23,0.203,2,7,88.3,26.8,2445,88.7,89.99,6,16,0,1.2999999999999972,6.86,108,146,109,144,289,305,290
16,605452,"Ross, Joe",1182,1.4,0.667,1.5,0.333,2.167,1.136,0.974,0.587,4,6,94.8,35.8,1828,85.4,85.64,2,16,0,0.19999999999998863,6.38,110,147,117,146,293,308,292
16,605164,"Bundy, Dylan",2816,0.6,0.167,0.25,0.091,0.417,0.238,0.361,0.272,2,12,92.3,18,2474,82.3,81.29,1,16,0,-1,5.44,105,152,114,143,304,324,297
15,606983,"Glover, Koda",311,4.8,0,0,0,0,0,0,0,0,4,88.7,43,2470,93,92.51,5,15,0,-0.5,5.91,115,156,119,150,293,311,293
15,500724,"Ramírez, JC",2296,0.7,0.143,0,0.167,0.143,0.125,0.246,0.212,1,7,92.5,19.3,2252,87.4,87.36,4,15,0,0,6.03,110,150,107,147,307,324,298
15,628452,"Iglesias, Raisel",1231,1.2,0.091,0,0.167,0.091,0.073,0.049,0.051,1,11,85.9,37.2,2569,84.4,83.24,6,15,0,-1.2000000000000028,5.51,115,149,110,146,303,312,286
15,622663,"Severino, Luis",3081,0.5,0.714,1,0.75,1.714,0.992,0.432,0.392,5,7,95.5,9.5,2694,89,88.61,2,15,0,-0.4000000000000057,5.95,107,148,112,146,294,326,290
15,593372,"Martinez, Carlos",3123,0.5,0.5,1,0.25,1.5,0.806,0.521,0.377,3,6,93.9,34.8,1915,85.7,83.85,1,15,0,-1.9000000000000057,5.15,120,148,112,148,291,318,299
15,461872,"Swarzak, Anthony",1256,1.2,0.333,0.333,0.4,0.667,0.405,0.25,0.23,2,6,93.8,41.2,2450,87.2,86.31,5,15,0,-0.9000000000000057,5.62,112,151,110,146,306,315,287
14,456068,"González, Miguel",2526,0.6,0.286,0.571,0.333,0.857,0.459,0.172,0.122,2,7,89.2,14.5,2496,86.4,85.46,4,14,0,-0.9000000000000057,5.62,105,159,118,148,297,321,293
13,456501,"Cueto, Johnny",2516,0.5,0,0,0,0,0,0.285,0.306,0,3,78.8,14.5,2094,84.1,83.03,0,13,0,-1.0999999999999943,5.49,104,142,97,147,288,314,297
13,468504,"Chacín, Jhoulys",2907,0.4,0,0,0,0,0,0.065,0.042,0,3,93.4,49.7,2477,80.5,78.78,3,13,0,-1.7000000000000028,5.3,109,158,125,149,300,315,298
13,596001,"Junis, Jakob",1520,0.9,0.333,0.222,0.375,0.556,0.371,0.378,0.368,3,9,85.5,10.9,2323,81.3,79.85,2,13,0,-1.3999999999999915,5.48,113,157,119,146,302,320,304
13,453562,"Arrieta, Jake",2727,0.5,0,0,0,0,0,0.059,0.063,0,8,83.6,29,2331,88,87.86,2,13,0,-0.09999999999999432,5.9,118,147,107,148,294,319,296
12,502212,"Bibens-Dirkx, Austin",1171,1,0.333,0.333,0.5,0.667,0.411,0.235,0.251,1,3,97.4,28,2174,86.4,85.78,2,12,0,-0.6000000000000085,5.77,105,151,109,146,296,320,292
12,501985,"Minor, Mike",1191,1,0,0,0,0,0,0.1,0.106,0,5,81.7,24.5,2651,88.1,87.66,7,12,0,-0.3999999999999915,5.58,103,147,105,141,292,316,306
12,450212,"Neshek, Pat",939,1.3,0.125,0.125,0.2,0.25,0.154,0.233,0.234,1,8,87.4,39.6,2258,83.6,82.86,4,12,0,-0.6999999999999886,5.74,105,148,111,147,293,312,290
12,547888,"Tanaka, Masahiro",2807,0.4,0.2,0,0.25,0.2,0.175,0.057,0.06,1,5,85.8,21.3,2411,84.6,83.29,1,12,0,-1.2999999999999972,5.61,112,152,113,143,298,318,288
12,592314,"Foltynewicz, Mike",2766,0.4,0,0,0,0,0,0.182,0.111,0,6,90.2,23.5,2444,86.3,85.99,2,12,0,-0.29999999999999716,5.96,107,145,112,142,296,315,284
12,519076,"Nelson, Jimmy",2751,0.4,0.143,0,0.25,0.143,0.125,0.033,0.036,1,7,81.6,42,2590,88.3,88.53,4,12,0,0.20000000000000284,6.12,106,152,120,148,301,316,290
12,502748,"Peacock, Brad",2247,0.5,0.111,0,0.167,0.111,0.097,0.169,0.181,1,9,83,27.8,2607,81.5,80.73,5,12,0,-0.7999999999999972,5.73,111,152,117,150,287,314,293
12,477132,"Kershaw, Clayton",2447,0.5,0.143,0,0.167,0.143,0.125,0.169,0.172,1,7,85.1,33.5,2474,88.6,88.24,3,12,0,-0.3999999999999915,5.9,113,154,108,146,297,315,294
12,607188,"Faria, Jake",1442,0.8,0,0,0,0,0,0.151,0.129,0,6,86.2,6.8,1953,83.1,82.29,3,12,0,-0.7999999999999972,5.67,112,152,115,144,312,328,298
11,641871,"Middleton, Keynan",976,1.1,0.5,0,0.5,0.5,0.438,0.378,0.41,1,2,92.5,24,2350,89,89.41,2,11,0,0.4000000000000057,6.31,115,151,108,148,297,325,302
11,519242,"Sale, Chris",3423,0.3,0.429,0,0.429,0.429,0.376,0.257,0.268,3,7,89.6,16.2,2491,80.1,78.45,0,11,0,-1.6999999999999886,5.29,116,152,112,148,286,328,286
11,543699,"Roark, Tanner",3212,0.3,0.2,0.6,0,0.8,0.396,0.409,0.281,1,5,84.3,35.2,2341,85.9,85.36,1,11,0,-0.5,5.9,109,153,113,147,295,310,288
11,607219,"Romano, Sal",1498,0.7,0.25,0,0.25,0.25,0.219,0.167,0.183,1,4,84.2,-4.2,2474,86.3,85.89,3,11,0,-0.3999999999999915,5.88,125,156,115,147,304,313,288
11,605194,"Cotton, Jharel",2165,0.5,0.333,0.5,0.25,0.833,0.476,0.536,0.413,2,6,97.3,23,2178,87.6,85.23,2,11,0,-2.3999999999999915,4.82,112,147,111,145,292,316,293
11,591693,"Ramos, Edubray",1003,1.1,0,0,0,0,0,0.244,0.18,0,8,87.6,35.6,2583,82.7,82.02,3,11,0,-0.7000000000000028,5.9,104,149,110,162,281,319,289
11,430641,"Boyer, Blaine",691,1.6,0.286,0.143,0.4,0.429,0.301,0.271,0.297,2,7,83,32.2,2429,85.9,85.18,3,11,0,-0.7000000000000028,5.64,114,147,114,144,286,325,285
11,592879,"Wojciechowski, Asher",1104,1,0.2,0.6,0,0.8,0.396,0.136,0.106,1,5,81.1,33,2109,81.5,81.4,4,11,0,-0.09999999999999432,6.27,105,149,116,147,298,304,290
11,543475,"Lyles, Jordan",1250,0.9,0.2,0,0.2,0.2,0.175,0.196,0.204,1,5,92.8,21.2,2315,89.6,90.4,2,11,0,0.8000000000000114,6.42,117,154,116,143,305,325,306
11,601713,"Pivetta, Nick",2438,0.5,0.2,0,0.25,0.2,0.175,0.146,0.158,1,5,84.8,-9.5,2395,83.1,83.37,2,11,0,0.30000000000001137,6.33,108,151,109,148,292,315,286
