"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
27,543101,"DeSclafani, Anthony",2558,1.1,0.545,0.545,0.714,1.091,0.681,0.36,0.312,6,11,90.7,1.1,2162,87.6,88.42,8,27,0,0.8000000000000114,6.5,114,156,116,147,300,322,294
25,554430,"Wheeler, Zack",3205,0.8,0.125,0.125,0.25,0.25,0.155,0.122,0.116,1,8,72.5,13,2376,91.7,93.36,11,25,0,1.7000000000000028,7.08,115,149,112,150,292,322,299
22,640470,"Alzolay, Adbert",1955,1.1,0.111,0.333,0,0.444,0.223,0.236,0.165,1,9,84.9,12.9,2605,86.5,86.76,9,22,0,0.29999999999999716,6.2,111,156,122,151,299,320,296
21,613534,"Adams, Austin",962,2.2,0.125,0,0.25,0.125,0.11,0.137,0.141,1,8,73.3,19,2832,86.6,85.93,7,21,0,-0.6999999999999886,5.81,109,150,116,146,297,320,306
20,477132,"Kershaw, Clayton",1806,1.1,0.538,0.538,0.5,1.077,0.675,0.612,0.445,7,13,95,13.3,2678,87,87.09,3,20,0,0.09999999999999432,6.25,108,156,115,147,303,317,288
20,621107,"Eflin, Zach",1615,1.2,0,0,0,0,0,0.092,0.076,0,2,89.6,37.5,2132,89.2,90.2,12,20,0,1,6.66,109,152,112,147,296,322,300
20,663903,"Singer, Brady",2287,0.9,0.1,0,0.111,0.1,0.08,0.142,0.139,1,10,83.4,12.2,2399,84.9,85.3,3,20,0,0.3999999999999915,6.4,103,152,116,144,298,320,297
20,601713,"Pivetta, Nick",2745,0.7,0.333,0.444,0.286,0.778,0.459,0.228,0.202,3,9,86.7,0.3,2236,85.5,85.92,4,20,0,0.4000000000000057,6.43,104,152,114,148,292,326,294
19,663554,"Mize, Casey",2357,0.8,0.375,0.375,0.333,0.75,0.471,0.408,0.327,3,8,93.1,1.9,2263,86.4,87.47,3,19,0,1.0999999999999943,6.81,109,151,122,147,295,327,301
19,592836,"Walker, Taijuan",2547,0.7,0,0,0,0,0,0.345,0.287,0,4,86,20.8,2437,86,85.45,4,19,0,-0.5,5.84,111,153,112,149,298,328,297
19,628317,"Maeda, Kenta",1775,1.1,0.25,0,0.333,0.25,0.22,0.198,0.219,1,4,76.9,55,2490,81.5,80.57,4,19,0,-0.9000000000000057,5.74,114,160,114,151,295,327,295
19,572070,"Richards, Garrett",2331,0.8,0.25,0.375,0.143,0.625,0.361,0.209,0.155,2,8,86.4,43.9,2666,87.1,86.73,3,19,0,-0.3999999999999915,5.91,107,155,120,149,298,332,290
18,641771,"Kuhl, Chad",1436,1.3,0.333,0.222,0.375,0.556,0.374,0.311,0.229,3,9,83.4,14.1,2401,88.1,88.77,4,18,0,0.7000000000000028,6.53,105,146,119,146,301,321,288
18,608331,"Fried, Max",2558,0.7,0.25,0,0.333,0.25,0.22,0.186,0.196,2,8,80.1,15.3,2543,84,83.83,6,18,0,-0.20000000000000284,6.17,100,152,123,149,299,320,290
18,656302,"Cease, Dylan",2957,0.6,0.286,0,0.333,0.286,0.251,0.248,0.258,2,7,90.3,39.7,2880,85.1,84.93,7,18,0,-0.19999999999998863,5.98,111,150,114,148,301,321,294
18,643511,"Rogers, Tyler",1129,1.6,0.333,0.444,0.286,0.778,0.459,0.303,0.302,3,9,83.9,31.1,2233,71.7,70.62,3,18,0,-1.1000000000000085,5.94,109,148,110,149,291,318,295
18,501985,"Minor, Mike",2621,0.7,0.167,0.5,0,0.667,0.334,0.545,0.351,1,6,89.6,25.2,2694,84.8,84.19,7,18,0,-0.5999999999999943,5.54,107,164,117,146,301,326,303
18,596295,"Gomber, Austin",1851,1,0.5,0.25,0.8,0.75,0.53,0.319,0.337,4,8,87.9,8.8,2318,85,85.86,5,18,0,0.9000000000000057,6.57,106,153,125,146,297,330,301
17,548389,"Stripling, Ross",1686,1,0.8,0.8,0.75,1.6,1.001,0.772,0.626,4,5,92.3,11.2,2334,86.2,86.09,2,17,0,-0.10000000000000853,5.92,106,154,117,147,303,320,286
17,592662,"Ray, Robbie",3141,0.5,0.444,0.333,0.429,0.778,0.516,0.476,0.426,4,9,94.9,19.6,2210,88.1,88.37,2,17,0,0.30000000000001137,6.32,111,155,128,149,292,318,295
17,605483,"Snell, Blake",2347,0.7,0.182,0.091,0.182,0.273,0.193,0.225,0.213,2,11,83.3,19.4,2420,86.3,87.05,2,17,0,0.7000000000000028,6.62,120,159,135,152,302,324,314
17,669373,"Skubal, Tarik",2547,0.7,0.3,0.4,0.4,0.7,0.413,0.282,0.184,3,10,89.7,27.2,2039,86.4,86.29,6,17,0,-0.10000000000000853,6.19,106,152,113,148,299,329,298
16,641816,"Mahle, Tyler",3196,0.5,0.167,0,0.25,0.167,0.147,0.173,0.166,1,6,95.5,20,2483,86.5,87.21,6,16,0,0.7000000000000028,6.52,110,152,115,148,300,315,279
