"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
77,477132,"Kershaw, Clayton",2576,3,0.229,0.314,0.185,0.543,0.309,0.336,0.271,8,35,87.9,7.6,2663,86.9,86.37,11,77,0,-0.5,5.77,112,154,113,146,296,316,293
46,579328,"Kikuchi, Yusei",2629,1.7,0.37,0.407,0.304,0.778,0.467,0.341,0.255,10,27,86.9,1.8,2212,86.5,86.58,6,46,0,0.09999999999999432,6.13,105,150,112,143,302,319,287
45,519242,"Sale, Chris",2465,1.8,0.25,0.25,0.308,0.5,0.306,0.189,0.186,5,20,85.6,7.7,2496,79.2,77.86,7,45,0,-1.2999999999999972,5.54,108,149,115,149,285,322,290
43,592761,"Smith, Caleb",2661,1.6,0.167,0.333,0.067,0.5,0.264,0.348,0.243,3,18,82.9,33.1,2306,83.8,81.83,3,43,0,-2,4.86,105,153,121,147,302,325,294
41,621381,"Strahm, Matt",1789,2.3,0.25,0.15,0.235,0.4,0.271,0.329,0.299,5,20,87.4,19.6,2468,85.9,84.96,5,41,0,-0.9000000000000057,5.55,109,152,114,150,304,327,305
39,592662,"Ray, Robbie",3060,1.3,0.35,0.3,0.353,0.65,0.408,0.373,0.292,7,20,87.8,23.3,2159,84.3,83.76,11,39,0,-0.5,5.83,112,153,115,151,301,326,301
38,571578,"Corbin, Patrick",3299,1.2,0.294,0.176,0.333,0.471,0.317,0.224,0.227,5,17,87.8,11.9,2388,81.5,81.25,6,38,0,-0.29999999999999716,5.96,106,150,114,146,297,314,298
37,501985,"Minor, Mike",3357,1.1,0.364,0.273,0.3,0.636,0.413,0.335,0.304,8,22,86.5,15.5,2735,86.3,85.34,1,37,0,-1,5.34,107,151,112,148,291,319,299
37,571927,"Matz, Steven",2702,1.4,0.133,0.067,0.133,0.2,0.139,0.205,0.176,2,15,75.4,-8.8,2053,89.8,90.31,3,37,0,0.5,6.42,110,149,110,143,300,320,293
33,474463,"Anderson, Brett",2659,1.2,0.263,0.158,0.235,0.421,0.285,0.291,0.248,5,19,88.3,2.6,2358,82.2,81.39,3,33,0,-0.7999999999999972,5.53,105,147,122,149,300,325,298
