"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
37,477132,"Kershaw, Clayton",888,4.2,0.25,0.438,0.2,0.688,0.38,0.346,0.238,4,16,87,6.2,2706,87.9,83.12,11,37,0,-4.800000000000011,6.23,110,156,110,145,301,319,288
28,572070,"Richards, Garrett",788,3.6,0.455,0.636,0.375,1.091,0.633,0.6,0.415,5,11,90.6,15.9,2880,88.4,88.42,4,28,0,0,6.09,119,151,144,148,305,333,315
26,656954,"Sheffield, Justus",880,3,0.455,0,0.5,0.455,0.401,0.365,0.386,5,11,91,1.7,2511,81.8,81.27,2,26,0,-0.5,5.8,108,150,120,147,294,326,290
26,641745,"Keller, Brad",858,3,0.2,0,0.214,0.2,0.177,0.308,0.303,3,15,94.3,6.1,2600,84.6,84.2,5,26,0,-0.3999999999999915,5.8,112,159,126,147,303,328,305
25,571578,"Corbin, Patrick",1068,2.3,0.154,0.154,0.167,0.308,0.188,0.382,0.371,2,13,88.4,7.2,2261,79.2,79.78,4,25,0,0.5999999999999943,6.62,105,150,117,144,308,316,294
24,663903,"Singer, Brady",1071,2.2,0.25,0,0.231,0.25,0.204,0.345,0.281,3,12,92.7,6.1,2376,83,83.57,4,24,0,0.5999999999999943,6.45,117,159,115,147,299,326,298
24,628317,"Maeda, Kenta",986,2.4,0.385,0.923,0.167,1.308,0.677,0.546,0.351,5,13,95.2,9.1,2535,82.7,82.35,7,24,0,-0.29999999999999716,6,107,155,121,151,298,329,291
24,592662,"Ray, Robbie",1064,2.3,0.273,0.091,0.5,0.364,0.273,0.244,0.247,3,11,96.5,-3.5,2368,86.7,86.78,13,24,0,0.09999999999999432,6.22,106,149,121,148,294,320,296
24,641771,"Kuhl, Chad",789,3,0.3,0.1,0.375,0.4,0.3,0.427,0.335,3,10,98.1,18.1,2543,87.7,88.73,6,24,0,1,6.63,110,150,122,147,301,321,296
24,543101,"DeSclafani, Anthony",602,4,0.188,0.188,0.143,0.375,0.234,0.31,0.255,3,16,88.4,10.7,2236,86.4,87.13,3,24,0,0.6999999999999886,6.49,118,159,123,156,294,320,292
