"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
43,543606,"Odorizzi, Jake",2979,1.4,0.294,0.059,0.385,0.353,0.28,0.234,0.206,5,17,81,25.6,2177,83.7,83.01,11,43,0,-0.7000000000000028,5.6,104,149,114,145,299,320,288
35,519144,"Porcello, Rick",3095,1.1,0.231,0,0.429,0.231,0.203,0.227,0.241,3,13,80.5,20.5,2535,85.4,84.69,11,35,0,-0.7000000000000028,5.66,111,152,116,148,278,315,292
30,548389,"Stripling, Ross",1930,1.6,0.143,0,0.167,0.143,0.126,0.228,0.238,2,14,77.4,22.2,2373,87.5,86.66,6,30,0,-0.7999999999999972,5.56,110,153,118,149,294,320,303
30,594798,"deGrom, Jacob",3210,0.9,0.222,0,0.333,0.222,0.195,0.154,0.16,2,9,58.7,-2.3,2483,90.6,91.71,6,30,0,1.1000000000000085,6.66,113,151,111,147,295,316,299
27,571945,"Mikolas, Miles",3004,0.9,0.25,0,0.25,0.25,0.22,0.262,0.278,2,8,76.1,21.5,2302,88,87.8,2,27,0,-0.20000000000000284,6.01,112,146,110,148,299,319,303
26,543935,"Wilson, Alex",941,2.8,0.25,0.5,0.1,0.75,0.412,0.249,0.204,3,12,80.8,13.2,2420,86.9,86.89,4,26,0,0,6.04,108,150,111,145,292,319,292
25,592789,"Syndergaard, Noah",2411,1,0.133,0,0.5,0.133,0.117,0.12,0.128,2,15,85,23.5,2088,91.8,91.95,17,25,0,0.10000000000000853,6.22,114,152,112,151,292,314,297
21,545333,"Bauer, Trevor",2850,0.7,0,0,0,0,0,0.03,0.027,0,14,81.7,32.2,2655,82.2,81.47,11,21,0,-0.7000000000000028,5.74,107,151,115,146,291,314,290
20,519455,"Zimmermann, Jordan",2074,1,0.111,0,0.167,0.111,0.098,0.193,0.199,1,9,80,11.3,2358,86.7,86.37,9,20,0,-0.29999999999999716,5.94,110,157,119,146,297,321,295
19,554430,"Wheeler, Zack",2882,0.7,0,0,0,0,0,0.141,0.141,0,6,81.1,5,2347,91.3,92.19,7,19,0,0.9000000000000057,6.67,113,153,112,149,293,317,299
19,605541,"Wright Jr., Mike",1560,1.2,0.167,0,0.2,0.167,0.147,0.306,0.317,1,6,75.7,22,2218,90,89.42,3,19,0,-0.5999999999999943,5.87,108,152,116,148,295,318,285
18,501925,"Smith, Joe",687,2.6,0,0,0,0,0,0,0,0,9,72.4,85,2379,79.1,78.75,13,18,0,-0.29999999999999716,6.25,103,147,115,147,290,312,281
18,570632,"Ureña, José",2770,0.6,0,0,0,0,0,0.184,0.176,0,8,77.5,-7.3,2263,86.8,86.24,2,18,0,-0.5999999999999943,5.9,103,148,106,147,301,322,293
18,453562,"Arrieta, Jake",2759,0.7,0.167,0.5,0,0.667,0.338,0.049,0.044,1,6,78.3,25.8,2456,89.7,89.09,4,18,0,-0.6000000000000085,5.8,109,158,108,149,298,325,296
18,571666,"Fiers, Mike",2667,0.7,0,0,0,0,0,0.507,0.347,0,5,84.7,37.4,2377,86.1,85.92,4,18,0,-0.19999999999998863,6.04,113,147,109,150,293,318,290
16,592314,"Foltynewicz, Mike",3039,0.5,0,0,0,0,0,0.023,0.025,0,4,74.5,-13,2572,87.6,87.34,7,16,0,-0.29999999999999716,5.98,108,151,110,150,293,321,300
15,450212,"Neshek, Pat",370,4.1,0,0,0,0,0,0,0,0,5,80,69,2195,81.9,81.3,2,15,0,-0.6000000000000085,5.89,113,153,114,149,299,322,286
15,502042,"Archer, Chris",2504,0.6,0.375,0.125,0.75,0.5,0.376,0.324,0.272,3,8,86,20,2560,88.2,87.23,5,15,0,-1,5.48,108,152,115,145,302,322,288
15,489265,"Romo, Sergio",1129,1.3,0.429,0.143,0.75,0.571,0.429,0.259,0.255,3,7,92.5,20.5,2845,77.4,76.35,5,15,0,-1,5.89,108,152,114,146,289,320,298
14,434378,"Verlander, Justin",3423,0.4,0.222,0.111,0.4,0.333,0.236,0.111,0.109,2,9,76.2,8.4,2686,87.4,86.71,5,14,0,-0.7000000000000028,5.8,113,154,122,151,283,316,280
14,605182,"Clevinger, Mike",3263,0.4,0.167,0,0.2,0.167,0.147,0.236,0.248,1,6,77.8,6.8,2420,79.7,79.56,1,14,0,-0.10000000000000853,6.16,104,148,113,144,288,308,290
12,451596,"Gallardo, Yovani",1667,0.7,0,0,0,0,0,0.086,0.09,0,5,59.7,2.3,2204,89.7,89.08,3,12,0,-0.6000000000000085,5.85,112,148,113,149,290,315,298
12,628317,"Maeda, Kenta",1965,0.6,0.167,0,0.2,0.167,0.147,0.154,0.165,1,6,73,-12,2528,84.5,83.76,2,12,0,-0.7000000000000028,5.86,107,153,111,150,307,324,298
12,543699,"Roark, Tanner",2954,0.4,0,0,0,0,0,0.1,0.092,0,6,70.6,16,2268,85.5,84.69,3,12,0,-0.7999999999999972,5.61,114,149,113,147,291,314,296
12,573185,"Straily, Dan",2136,0.6,0,0,0,0,0,0.145,0.133,0,5,90.5,24.4,2586,84.5,84,0,12,0,-0.5,5.9,101,149,118,147,297,322,298
11,592499,"Lewicki, Artie",655,1.7,0,0,0,0,0,0.444,0.271,0,3,88.2,24.7,2267,85.6,84.8,1,11,0,-0.7999999999999972,5.65,108,150,114,145,295,314,289
11,592351,"Gray, Jon",2798,0.4,0.333,0.5,0.2,0.833,0.485,0.451,0.342,2,6,90.3,20,2206,87.6,88.1,2,11,0,0.5,6.35,114,150,115,144,304,320,299
11,475054,"Roe, Chaz",771,1.4,0,0,0,0,0,0.066,0.072,0,7,73.8,16.8,2850,82.4,80.95,3,11,0,-1.4000000000000057,5.67,109,154,117,145,299,317,288
11,518774,"Harvey, Matt",2531,0.4,0.2,0,0.25,0.2,0.176,0.092,0.083,1,5,80.9,19,2390,89.3,88.76,1,11,0,-0.5,5.84,107,147,108,143,298,303,286
11,468504,"Chacín, Jhoulys",3007,0.4,0,0,0,0,0,0.247,0.253,0,4,93.1,16,2455,79.8,78.4,2,11,0,-1.3999999999999915,5.25,108,154,112,148,302,319,293
11,476589,"Warren, Adam",988,1.1,0,0,0,0,0,0.376,0.213,0,2,98.1,28,2321,85.2,84.47,2,11,0,-0.7000000000000028,5.72,109,156,112,147,302,319,287
11,425844,"Greinke, Zack",3209,0.3,0.167,0.333,0.2,0.5,0.263,0.16,0.143,1,6,87.4,16.8,2567,82.9,81.59,1,11,0,-1.3000000000000114,5.35,108,149,110,148,304,328,291
11,599683,"Saupold, Warwick",619,1.8,0,0,0,0,0,0.276,0.219,0,6,86,19,2222,88.3,87.49,2,11,0,-0.7999999999999972,5.8,103,149,115,147,298,321,283
