"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
77,656302,"Cease, Dylan",3120,2.5,0.147,0.118,0.138,0.265,0.176,0.216,0.189,5,34,87.1,22.1,2825,87.4,87.22,15,77,0,-0.20000000000000284,6.02,108,153,114,148,299,327,299
75,571945,"Mikolas, Miles",3152,2.4,0.227,0.114,0.209,0.341,0.245,0.406,0.345,10,44,88,11.5,2372,87.6,88.06,3,75,0,0.5,6.37,114,154,118,148,301,322,299
73,434378,"Verlander, Justin",2607,2.8,0.176,0.176,0.154,0.353,0.219,0.295,0.239,6,34,85.5,29.6,2445,87.3,87.02,12,73,0,-0.29999999999999716,6.07,113,156,118,149,293,324,291
72,660271,"Ohtani, Shohei",2629,2.7,0.25,0.107,0.286,0.357,0.263,0.225,0.22,7,28,87.2,24.4,2518,85.7,86.29,23,72,0,0.5999999999999943,6.76,110,153,114,151,296,322,291
56,663903,"Singer, Brady",2374,2.4,0.357,0.143,0.375,0.5,0.372,0.325,0.291,10,28,92.7,21.4,2345,85.7,86.29,4,56,0,0.5999999999999943,6.57,110,160,122,150,298,327,304
50,605242,"Fulmer, Michael",1043,4.8,0.214,0.179,0.2,0.393,0.259,0.246,0.219,6,28,84.2,18.4,2417,90.4,90.93,6,50,0,0.5,6.46,110,155,117,147,298,326,290
49,554430,"Wheeler, Zack",2358,2.1,0.37,0.259,0.346,0.63,0.426,0.353,0.338,10,27,86.6,18.2,2443,91.3,92.93,2,49,0,1.6000000000000085,7.18,111,148,114,143,290,322,293
48,641771,"Kuhl, Chad",2375,2,0.32,0.24,0.333,0.56,0.374,0.387,0.357,8,25,86.7,21.5,2552,86.5,86.88,11,48,0,0.4000000000000057,6.24,106,152,122,146,306,328,301
48,669302,"Gilbert, Logan",3015,1.6,0.304,0.043,0.333,0.348,0.285,0.337,0.316,7,23,86.6,14.4,2269,86.6,88.43,6,48,0,1.8000000000000114,7.25,110,152,124,147,294,325,295
47,669456,"Bieber, Shane",2875,1.6,0.36,0.12,0.375,0.48,0.362,0.344,0.325,9,25,91.4,10.8,2504,84.8,85.78,7,47,0,1,6.56,107,156,122,149,302,318,291
45,543475,"Lyles, Jordan",2988,1.5,0.333,0.083,0.333,0.417,0.326,0.369,0.345,8,24,83.3,13,2631,80.1,80.55,6,45,0,0.4000000000000057,6.71,105,153,118,147,308,323,291
44,663474,"McKenzie, Triston",2807,1.6,0.308,0.192,0.318,0.5,0.347,0.331,0.304,8,26,88.2,16.5,2176,87.1,87.99,5,44,0,0.9000000000000057,6.59,107,151,122,148,296,316,290
