"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
961,282656,"Sheets, Ben",3054,31.5,0.234,0.139,0.327,0.373,0.275,,,59,252,,,,80.9,,116,423,538,,,,,,,,,
831,445060,"Nolasco, Ricky",3243,25.6,0.192,0.084,0.264,0.276,0.221,,,39,203,,,,75.2,,76,332,499,,,,,,,,,
770,136880,"Halladay, Roy",3560,21.6,0.143,0.027,0.276,0.17,0.158,,,32,223,,,,78.2,,156,371,399,,,,,,,,,
678,458567,"Sonnanstine, Andy",2922,23.2,0.256,0.156,0.322,0.412,0.301,,,51,199,,,,74.6,,95,352,326,,,,,,,,,
656,434378,"Verlander, Justin",3528,18.6,0.178,0.064,0.318,0.242,0.201,,,28,157,,,,81.4,,85,249,407,,,,,,,,,
643,434643,"Rodriguez, Wandy",2276,28.3,0.219,0.169,0.303,0.388,0.275,,,35,160,,,,76.3,,92,292,351,,,,,,,,,
632,277417,"Beckett, Josh",2688,23.5,0.217,0.167,0.324,0.384,0.273,,,30,138,,,,77.6,,82,227,405,,,,,,,,,
612,219194,"Meche, Gil",3555,17.2,0.248,0.111,0.324,0.359,0.267,,,38,153,,,,79.2,,50,240,372,,,,,,,,,
600,425856,"Floyd, Gavin",3235,18.5,0.151,0.089,0.296,0.24,0.191,,,27,179,,,,79.8,,83,234,366,,,,,,,,,
569,276520,"Arroyo, Bronson",3436,16.6,0.296,0.357,0.25,0.653,0.452,,,29,98,,,,70.5,,44,208,361,,,,,,,,,
567,407793,"Lackey, John",2426,23.4,0.166,0.046,0.24,0.212,0.195,,,25,151,,,,79.5,,84,293,274,,,,,,,,,
562,150116,"Wolf, Randy",3172,17.7,0.269,0.168,0.308,0.437,0.327,,,32,119,,,,68,,49,215,347,,,,,,,,,
545,452657,"Lester, Jon",3309,16.5,0.2,0.088,0.278,0.288,0.236,,,25,125,,,,76.6,,66,228,317,,,,,,,,,
537,408206,"Myers, Brett",3015,17.8,0.2,0.043,0.333,0.243,0.216,,,28,140,,,,77.4,,76,251,286,,,,,,,,,
494,407113,"Duchscherer, Justin",2049,24.1,0.175,0.092,0.218,0.267,0.216,,,21,120,,,,70.1,,70,220,274,,,,,,,,,
472,456589,"Bergmann, Jason",2279,20.7,0.148,0.039,0.22,0.188,0.16,,,19,128,,,,77.1,,54,202,270,,,,,,,,,
466,400061,"Oswalt, Roy",3093,15.1,0.237,0.144,0.315,0.381,0.281,,,33,139,,,,69.4,,72,214,252,,,,,,,,,
456,453311,"Lincecum, Tim",3682,12.4,0.122,0.07,0.235,0.191,0.163,,,14,115,,,,79.8,,71,176,280,,,,,,,,,
452,430935,"Hamels, Cole",3427,13.2,0.209,0.11,0.266,0.319,0.243,,,19,91,,,,75.2,,31,152,300,,,,,,,,,
439,407853,"Bedard, Erik",1371,32,0.211,0.063,0.288,0.274,0.26,,,20,95,,,,77.5,,54,187,252,,,,,,,,,
436,433657,"Bush, Dave",2741,15.9,0.222,0.175,0.304,0.397,0.274,,,28,126,,,,70.3,,52,200,236,,,,,,,,,
430,435043,"Duke, Zach",2928,14.7,0.263,0.163,0.333,0.425,0.306,,,21,80,,,,74.1,,40,136,294,,,,,,,,,
419,430904,"Maholm, Paul",3042,13.8,0.217,0.116,0.326,0.333,0.279,,,15,69,,,,74.1,,46,150,269,,,,,,,,,
418,448159,"Parra, Manny",2807,14.9,0.228,0.139,0.296,0.367,0.272,,,18,79,,,,77,,41,132,286,,,,,,,,,
402,444857,"Feldman, Scott",2480,16.2,0.234,0.156,0.259,0.39,0.27,,,18,77,,,,76.6,,34,129,273,,,,,,,,,
400,477132,"Kershaw, Clayton",1859,21.5,0.153,0.047,0.31,0.2,0.173,,,13,85,,,,74,,43,119,281,,,,,,,,,
400,425818,"Bonser, Boof",1913,20.9,0.195,0.136,0.297,0.331,0.237,,,23,118,,,,80.4,,75,203,197,,,,,,,,,
397,150277,"Davis, Doug",2478,16,0.286,0.077,0.357,0.363,0.288,,,26,91,,,,69.9,,40,151,246,,,,,,,,,
397,217096,"Zito, Barry",3206,12.4,0.241,0.06,0.313,0.301,0.254,,,20,83,,,,71.2,,14,137,260,,,,,,,,,
397,346793,"Affeldt, Jeremy",1303,30.5,0.172,0.092,0.412,0.264,0.222,,,15,87,,,,79.7,,73,135,262,,,,,,,,,
385,433578,"Cormier, Lance",1242,31,0.212,0.03,0.276,0.242,0.222,,,21,99,,,,78.2,,47,191,194,,,,,,,,,
376,430599,"Blanton, Joe",3250,11.6,0.266,0.19,0.279,0.456,0.318,,,21,79,,,,74.7,,26,134,242,,,,,,,,,
375,434578,"Saunders, Joe",3004,12.5,0.276,0.086,0.349,0.362,0.286,,,16,58,,,,77.7,,23,105,270,,,,,,,,,
367,425844,"Greinke, Zack",3227,11.4,0.25,0.131,0.264,0.381,0.282,,,21,84,,,,74.4,,26,132,235,,,,,,,,,
362,425514,"Bell, Heath",1336,27.1,0.26,0.104,0.327,0.364,0.327,,,20,77,,,,83,,43,151,211,,,,,,,,,
358,408061,"Rodríguez, Francisco",1170,30.6,0.186,0.143,0.229,0.329,0.255,,,13,70,,,,80.3,,48,135,223,,,,,,,,,
357,458709,"Lannan, John",2946,12.1,0.198,0.129,0.271,0.327,0.25,,,20,101,,,,74.9,,61,173,184,,,,,,,,,
356,448147,"Blackburn, Nick",2884,12.3,0.267,0.081,0.301,0.349,0.28,,,23,86,,,,77.1,,23,138,218,,,,,,,,,
354,134320,"Vazquez, Javier",3376,10.5,0.152,0.101,0.213,0.253,0.191,,,12,79,,,,74.2,,38,141,213,,,,,,,,,
347,430912,"Cain, Matt",3606,9.6,0.349,0.169,0.377,0.518,0.384,,,29,83,,,,76.1,,26,138,209,,,,,,,,,
342,120485,"Pettitte, Andy",3274,10.4,0.313,0.134,0.333,0.448,0.335,,,21,67,,,,74,,26,127,215,,,,,,,,,
335,400062,"Redding, Tim",3138,10.7,0.299,0.14,0.322,0.439,0.321,,,32,107,,,,78.3,,33,190,145,,,,,,,,,
335,150221,"Lincoln, Mike",1133,29.6,0.175,0.1,0.24,0.275,0.241,,,14,80,,,,77.3,,37,122,213,,,,,,,,,
334,430657,"Baek, Cha Seung",2268,14.7,0.183,0.117,0.25,0.3,0.228,,,11,60,,,,76.1,,28,110,224,,,,,,,,,
333,425630,"Webb, Brandon",3357,9.9,0.236,0.091,0.25,0.327,0.249,,,13,55,,,,73.8,,36,120,213,,,,,,,,,
331,150404,"Lilly, Ted",3240,10.2,0.219,0.133,0.267,0.352,0.259,,,23,105,,,,70.6,,19,139,192,,,,,,,,,
329,407840,"Backe, Brandon",2789,11.8,0.318,0.258,0.419,0.576,0.385,,,21,66,,,,74.2,,37,130,199,,,,,,,,,
328,424805,"Hendrickson, Mark",2265,14.5,0.308,0.231,0.381,0.538,0.392,,,20,65,,,,73.3,,30,106,222,,,,,,,,,
322,425528,"McClung, Seth",1821,17.7,0.307,0.2,0.392,0.507,0.379,,,23,75,,,,77.2,,23,112,210,,,,,,,,,
320,430587,"Buchholz, Taylor",891,35.9,0.123,0.111,0.242,0.235,0.191,,,10,81,,,,81.7,,67,130,190,,,,,,,,,
318,279824,"Buehrle, Mark",3389,9.4,0.253,0.127,0.328,0.38,0.289,,,20,79,,,,71.5,,29,134,184,,,,,,,,,
318,277405,"Miller, Justin",755,42.1,0.209,0.07,0.277,0.279,0.236,,,18,86,,,,79.1,,54,150,168,,,,,,,,,
318,425794,"Wainwright, Adam",1950,16.3,0.2,0.04,0.341,0.24,0.201,,,15,75,,,,74.1,,45,129,189,,,,,,,,,
314,424324,"Lee, Cliff",3289,9.5,0.157,0.07,0.243,0.226,0.17,,,18,115,,,,75.2,,34,161,153,,,,,,,,,
310,275933,"Downs, Scott",1094,28.3,0.08,0.04,0.135,0.12,0.14,,,6,75,,,,76.2,,49,126,184,,,,,,,,,
310,446209,"Litsch, Jesse",2755,11.3,0.258,0.172,0.26,0.43,0.301,,,24,93,,,,77.5,,27,157,153,,,,,,,,,
304,458690,"Volstad, Chris",1312,23.2,0.141,0.031,0.22,0.172,0.195,,,9,64,,,,79.5,,32,114,190,,,,,,,,,
304,433585,"Francis, Jeff",2385,12.7,0.182,0.055,0.256,0.236,0.192,,,10,55,,,,71.5,,16,87,217,,,,,,,,,
302,407842,"Veras, Jose",1011,29.9,0.113,0.056,0.206,0.169,0.161,,,8,71,,,,79,,29,94,208,,,,,,,,,
300,458713,"Slowey, Kevin",2516,11.9,0.257,0.162,0.271,0.419,0.291,,,19,74,,,,74.8,,27,132,168,,,,,,,,,
296,435658,"Campillo, Jorge",2492,11.9,0.231,0.154,0.316,0.385,0.269,,,21,91,,,,70.8,,28,130,166,,,,,,,,,
295,460677,"Wade, Cory",1058,27.9,0.092,0,0.118,0.092,0.09,,,8,87,,,,74.9,,40,155,140,,,,,,,,,
291,134268,"Wood, Kerry",1076,27,0.145,0.029,0.345,0.174,0.194,,,10,69,,,,82.7,,43,98,193,,,,,,,,,
286,460265,"Sowers, Jeremy",2023,14.1,0.141,0.042,0.185,0.183,0.158,,,10,71,,,,81.3,,27,125,161,,,,,,,,,
286,434137,"Kensing, Logan",990,28.9,0.164,0.109,0.286,0.273,0.234,,,9,55,,,,80.7,,52,111,175,,,,,,,,,
283,118377,"Martinez, Pedro",1888,15,0.177,0.076,0.22,0.253,0.219,,,14,79,,,,72.4,,25,113,170,,,,,,,,,
283,434958,"Green, Sean",1361,20.8,0.154,0.015,0.333,0.169,0.169,,,10,65,,,,76.4,,55,112,171,,,,,,,,,
280,408230,"Feliciano, Pedro",893,31.4,0.211,0.145,0.302,0.355,0.251,,,16,76,,,,77.1,,45,122,158,,,,,,,,,
279,434884,"Rowland-Smith, Ryan",1947,14.3,0.171,0.014,0.235,0.186,0.189,,,12,70,,,,71.2,,31,108,171,,,,,,,,,
278,453329,"Buchholz, Clay",1381,20.1,0.206,0.103,0.333,0.309,0.237,,,14,68,,,,77.5,,24,99,179,,,,,,,,,
274,434638,"Burres, Brian",2173,12.6,0.262,0.246,0.25,0.508,0.346,,,16,61,,,,71.8,,20,94,180,,,,,,,,,
273,444446,"Balester, Collin",1347,20.3,0.267,0.083,0.34,0.35,0.286,,,16,60,,,,75.6,,26,94,179,,,,,,,,,
