"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1103,450203,"Morton, Charlie",2903,38,0.171,0.151,0.288,0.323,0.258,0.235,0.164,43,251,86.4,7.4,3068,81.3,80.76,208,498,605,-0.5,6.18,112,152,124,148,302,325,303
959,425794,"Wainwright, Adam",3133,30.6,0.248,0.096,0.304,0.344,0.281,0.288,0.246,62,250,84.3,8.4,2776,72.9,72.33,99,441,518,-0.6000000000000085,6.29,115,156,116,150,298,321,302
919,657140,"Wright, Kyle",2697,34.1,0.211,0.096,0.304,0.307,0.251,0.262,0.22,53,251,88.4,3.6,2723,84.7,84.94,153,457,462,0.20000000000000284,6.41,113,152,120,150,303,324,301
873,628711,"Urías, Julio",2622,33.3,0.2,0.156,0.236,0.356,0.259,0.242,0.193,41,205,84.2,19.9,2914,80.9,79.84,88,412,461,-1.1000000000000085,5.61,108,154,118,148,299,315,288
846,664285,"Valdez, Framber",3018,28,0.146,0.05,0.316,0.196,0.198,0.202,0.146,32,219,86.3,2,2848,79.1,78.1,192,423,423,-1,5.94,108,154,115,147,295,322,290
842,621244,"Berríos, José",2721,30.9,0.209,0.166,0.277,0.374,0.275,0.283,0.218,39,187,88.8,15.1,2285,82.9,82.59,113,362,480,-0.30000000000001137,6.28,110,162,119,150,292,321,300
766,500779,"Quintana, José",2724,28.1,0.202,0.071,0.282,0.274,0.239,0.279,0.228,34,168,86.6,12.7,2261,78.4,78.57,108,347,419,0.19999999999998863,6.4,108,153,117,149,305,321,295
707,448179,"Hill, Rich",1990,35.5,0.231,0.149,0.255,0.379,0.294,0.295,0.239,45,195,86.3,8.5,2636,71.9,70.9,62,360,347,-1,6.06,105,152,117,149,289,326,292
695,607200,"Fedde, Erick",2420,28.7,0.321,0.182,0.376,0.504,0.388,0.348,0.277,44,137,86.9,21.8,2389,78.4,78.45,78,300,395,0.09999999999999432,6.48,113,155,122,146,299,319,296
669,446372,"Kluber, Corey",2454,27.3,0.255,0.16,0.349,0.415,0.307,0.282,0.23,51,200,86,18.9,2526,80.7,80.5,98,346,323,-0.20000000000000284,6.31,108,157,115,150,301,324,295
654,571945,"Mikolas, Miles",3152,20.7,0.224,0.136,0.248,0.36,0.275,0.294,0.248,28,125,86.5,9.9,2555,76.2,75.92,47,248,406,-0.29999999999999716,6.4,117,156,114,150,298,322,301
645,680686,"Gray, Josiah",2597,24.8,0.185,0.141,0.25,0.326,0.257,0.268,0.195,25,135,85.6,11.8,2490,82.7,81.16,84,261,384,-1.5,5.45,117,157,127,146,298,319,300
616,663474,"McKenzie, Triston",2807,21.9,0.12,0.082,0.229,0.203,0.149,0.165,0.14,19,158,87.3,15.5,2198,79.4,79.86,141,313,303,0.5,6.54,113,158,122,150,292,316,294
608,608331,"Fried, Max",2818,21.6,0.174,0.05,0.288,0.223,0.182,0.191,0.176,21,121,83.4,10.8,2747,74.3,73.63,101,251,357,-0.7000000000000028,6.15,109,152,119,150,309,324,294
604,656756,"Montgomery, Jordan",2715,22.2,0.154,0.147,0.229,0.301,0.216,0.234,0.188,21,136,85.8,10.9,2263,80.2,80.69,109,263,341,0.5,6.59,111,153,119,149,298,322,290
603,669203,"Burnes, Corbin",3274,18.4,0.127,0.136,0.211,0.263,0.19,0.158,0.118,15,118,82.2,13.5,2761,81.6,81.79,123,258,345,0.20000000000000284,6.33,114,154,121,147,296,318,297
577,663556,"McClanahan, Shane",2463,23.4,0.139,0.076,0.2,0.215,0.181,0.213,0.17,20,144,84.8,0.5,2628,82,82.68,61,215,362,0.7000000000000028,6.81,104,153,113,148,305,327,297
554,608723,"Voth, Austin",1762,31.4,0.243,0.113,0.329,0.357,0.293,0.275,0.228,28,115,84.6,8.7,2974,77.5,76.7,66,232,322,-0.7999999999999972,6.1,109,157,118,149,301,321,296
541,608344,"Irvin, Cole",2610,20.7,0.274,0.23,0.284,0.504,0.335,0.324,0.26,37,135,88.4,23.3,2074,77.5,77.44,59,263,278,-0.09999999999999432,6.23,112,153,118,149,301,322,296
541,605397,"Musgrove, Joe",2834,19.1,0.205,0.172,0.29,0.377,0.306,0.28,0.203,25,122,89.5,1.9,2722,81.3,80.51,78,241,300,-0.7999999999999972,5.97,113,165,120,151,294,319,301
516,607536,"Freeland, Kyle",2839,18.2,0.203,0.118,0.303,0.32,0.268,0.288,0.213,31,153,90.2,7.9,2446,80.9,81.59,82,262,254,0.6999999999999886,6.55,110,152,124,147,305,330,299
515,666157,"Lodolo, Nick",1779,28.9,0.136,0.144,0.245,0.28,0.256,0.22,0.106,16,118,85.2,26.1,2733,81.5,81.42,110,239,276,-0.09999999999999432,6.36,112,151,120,146,292,316,284
510,656638,"Lange, Alex",1046,48.8,0.19,0.095,0.333,0.284,0.25,0.233,0.174,22,116,85.1,4.6,2186,85.5,85.64,137,237,273,0.09999999999999432,6.41,108,154,115,146,304,330,294
509,518516,"Bumgarner, Madison",2715,18.7,0.212,0.11,0.253,0.322,0.261,0.291,0.235,25,118,86.4,15.9,2304,78.6,78.36,50,230,279,-0.19999999999998863,6.36,109,152,121,146,301,321,294
495,666200,"Luzardo, Jesús",1644,30.1,0.157,0.13,0.269,0.287,0.232,0.236,0.167,17,108,88.9,13.5,2325,83.7,82.88,85,206,289,-0.7999999999999972,5.69,105,152,120,149,300,315,290
491,663460,"Bubic, Kris",2262,21.7,0.294,0.059,0.337,0.353,0.293,0.309,0.283,30,102,88.3,-5,2609,79.4,79.31,29,182,309,-0.10000000000000853,6.32,106,153,116,147,301,324,300
490,434378,"Verlander, Justin",2607,18.8,0.158,0.109,0.217,0.267,0.188,0.2,0.182,16,101,86.2,8.5,2643,79,78.48,52,217,273,-0.5,6.04,113,155,115,150,292,323,294
485,502179,"Espino, Paolo",1873,25.9,0.242,0.174,0.314,0.417,0.29,0.264,0.229,32,132,85.4,7.5,3006,71.3,70.64,72,254,231,-0.7000000000000028,6.42,116,158,127,147,299,320,300
462,425844,"Greinke, Zack",2272,20.3,0.222,0.125,0.227,0.347,0.246,0.265,0.233,32,144,85,16.2,2433,72,71.2,40,244,218,-0.7999999999999972,5.84,110,156,117,148,301,326,301
460,543243,"Gray, Sonny",1872,24.6,0.193,0.08,0.254,0.273,0.23,0.3,0.247,17,88,87.2,10.9,2831,78.7,78.32,51,205,255,-0.4000000000000057,6.39,113,161,115,151,294,328,290
437,650644,"Civale, Aaron",1588,27.5,0.124,0.114,0.234,0.238,0.184,0.178,0.138,13,105,83.4,-0.4,2971,75.9,73.14,93,206,231,-2.8000000000000114,5.77,112,156,121,150,291,315,292
434,605507,"Thompson, Zach",2080,20.9,0.211,0.116,0.353,0.326,0.263,0.222,0.181,20,95,85.9,13.8,2244,76.6,76.43,77,172,262,-0.19999999999998863,6.17,109,152,116,149,299,322,299
429,641778,"Lauer, Eric",2676,16,0.324,0.27,0.295,0.595,0.41,0.401,0.324,24,74,87,14.3,2399,78.2,78.03,23,135,294,-0.20000000000000284,6.07,108,152,118,146,298,319,294
415,592791,"Taillon, Jameson",2805,14.8,0.168,0.059,0.271,0.228,0.183,0.207,0.181,17,101,85.6,13.5,2734,81.1,80.9,55,172,243,-0.19999999999998863,6.51,111,155,120,150,293,326,290
413,518876,"Kelly, Merrill",3071,13.4,0.232,0.122,0.31,0.354,0.277,0.326,0.28,19,82,90.6,8.6,2549,82.2,81.68,42,153,260,-0.5,6.1,113,153,119,149,301,321,297
412,656605,"Keller, Mitch",2661,15.5,0.275,0.154,0.314,0.429,0.327,0.297,0.25,25,91,89.1,3.8,2576,78.7,78.24,32,160,252,-0.5,6.33,110,152,115,150,302,323,300
403,593334,"Germán, Domingo",1081,37.3,0.219,0.156,0.309,0.375,0.284,0.253,0.202,21,96,85.4,11.3,2617,81,80.65,77,202,201,-0.29999999999999716,5.96,109,157,120,150,291,328,290
401,605135,"Bassitt, Chris",2886,13.9,0.156,0.039,0.214,0.195,0.186,0.21,0.181,12,77,79.5,13.9,2330,71.6,70.86,43,162,239,-0.6999999999999886,6.17,113,158,117,150,298,328,302
400,543475,"Lyles, Jordan",2988,13.4,0.205,0.12,0.25,0.325,0.233,0.288,0.236,17,83,91.7,7.9,2434,79.1,79.2,35,146,254,0.10000000000000853,6.6,112,158,112,151,296,323,297
