"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
2101,502706,"Holland, Derek",3206,65.5,0.265,0.096,0.314,0.361,0.317,,,125,471,,,,94.8,,159,933,1168,,,,,,,,,
1880,433584,"Hernandez, Roberto",3021,62.2,0.278,0.161,0.288,0.439,0.348,,,130,467,,,,93,,131,886,994,,,,,,,,,
1857,502239,"Cahill, Trevor",3385,54.9,0.268,0.103,0.296,0.371,0.331,,,114,426,,,,89.6,,64,656,1201,,,,,,,,,
1840,475416,"Masterson, Justin",3460,53.2,0.274,0.068,0.314,0.342,0.297,,,124,453,,,,92.9,,140,884,956,,,,,,,,,
1839,150414,"Westbrook, Jake",3057,60.2,0.329,0.155,0.34,0.483,0.39,,,136,414,,,,90.6,,73,751,1088,,,,,,,,,
1741,450203,"Morton, Charlie",2736,63.6,0.313,0.087,0.335,0.4,0.364,,,137,438,,,,91.7,,118,850,891,,,,,,,,,
1692,134321,"Pavano, Carl",3383,50,0.349,0.171,0.349,0.521,0.39,,,153,438,,,,89.6,,50,798,894,,,,,,,,,
1688,218596,"Hudson, Tim",3204,52.7,0.261,0.086,0.283,0.347,0.298,,,118,452,,,,91,,87,766,922,,,,,,,,,
1604,117955,"Lowe, Derek",3226,49.7,0.309,0.127,0.341,0.435,0.362,,,117,379,,,,88.5,,75,616,988,,,,,,,,,
1600,425626,"Capuano, Chris",2962,54,0.293,0.188,0.339,0.482,0.366,,,112,382,,,,88.4,,88,681,919,,,,,,,,,
1536,456034,"Price, David",3696,41.6,0.211,0.11,0.272,0.32,0.261,,,75,356,,,,95.5,,138,680,856,,,,,,,,,
1526,433585,"Francis, Jeff",2953,51.7,0.322,0.179,0.34,0.501,0.375,,,122,379,,,,85.2,,74,638,888,,,,,,,,,
1522,457448,"Harrison, Matt",3016,50.5,0.259,0.103,0.288,0.362,0.293,,,103,398,,,,93.1,,83,727,795,,,,,,,,,
1515,346798,"Lohse, Kyle",2804,54,0.272,0.157,0.295,0.429,0.328,,,94,345,,,,89.9,,35,552,963,,,,,,,,,
1511,543339,"Hudson, Daniel",3436,44,0.276,0.125,0.32,0.401,0.325,,,102,369,,,,93.9,,87,678,833,,,,,,,,,
1457,450729,"Fister, Doug",3195,45.6,0.244,0.083,0.273,0.328,0.279,,,88,360,,,,90.5,,77,698,759,,,,,,,,,
1354,448147,"Blackburn, Nick",2429,55.7,0.293,0.148,0.309,0.44,0.355,,,103,352,,,,90.2,,47,582,772,,,,,,,,,
1323,458709,"Lannan, John",2938,45,0.279,0.096,0.293,0.375,0.331,,,90,323,,,,90.3,,54,559,764,,,,,,,,,
1323,435044,"Baker, Scott",2132,62.1,0.219,0.153,0.249,0.372,0.29,,,66,301,,,,91.6,,142,718,605,,,,,,,,,
1272,488846,"Duensing, Brian",2669,47.7,0.361,0.161,0.38,0.522,0.407,,,108,299,,,,91.8,,67,599,673,,,,,,,,,
1252,334492,"Pineiro, Joel",2196,57,0.336,0.165,0.339,0.502,0.383,,,110,327,,,,88.1,,42,564,688,,,,,,,,,
1239,112020,"Carpenter, Chris",3613,34.3,0.327,0.108,0.345,0.436,0.361,,,112,342,,,,92.7,,45,553,686,,,,,,,,,
1202,493133,"Kuroda, Hiroki",3202,37.5,0.266,0.141,0.283,0.407,0.315,,,94,354,,,,92.6,,76,607,595,,,,,,,,,
1198,502154,"Britton, Zack",2509,47.7,0.251,0.102,0.275,0.353,0.289,,,84,334,,,,92.4,,65,559,639,,,,,,,,,
1173,458690,"Volstad, Chris",2599,45.1,0.34,0.19,0.355,0.531,0.4,,,100,294,,,,91.9,,48,488,685,,,,,,,,,
1169,425386,"Guthrie, Jeremy",3316,35.3,0.288,0.144,0.308,0.433,0.348,,,92,319,,,,93.1,,59,553,616,,,,,,,,,
1139,407296,"Zambrano, Carlos",2464,46.2,0.301,0.195,0.293,0.496,0.369,,,80,266,,,,90.8,,49,487,652,,,,,,,,,
1128,450351,"Wilson, C.J.",3592,31.4,0.246,0.118,0.281,0.364,0.293,,,69,280,,,,91.7,,64,468,660,,,,,,,,,
1120,431162,"Stauffer, Tim",3005,37.3,0.239,0.064,0.286,0.303,0.273,,,63,264,,,,90.8,,45,439,681,,,,,,,,,
1119,150116,"Wolf, Randy",3377,33.1,0.287,0.186,0.309,0.473,0.364,,,74,258,,,,88.9,,85,514,605,,,,,,,,,
1103,276520,"Arroyo, Bronson",3106,35.5,0.326,0.188,0.318,0.514,0.373,,,94,288,,,,87.3,,45,505,598,,,,,,,,,
1066,150302,"Marquis, Jason",2052,51.9,0.329,0.128,0.336,0.457,0.381,,,77,234,,,,89.7,,39,408,658,,,,,,,,,
1055,112526,"Colon, Bartolo",2542,41.5,0.257,0.147,0.301,0.403,0.32,,,77,300,,,,91.4,,42,459,596,,,,,,,,,
1055,133225,"Dempster, Ryan",3515,30,0.332,0.206,0.335,0.538,0.411,,,66,199,,,,90.7,,43,409,646,,,,,,,,,
