"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1796,502706,"Holland, Derek",3281,54.7,0.305,0.129,0.323,0.434,0.354,,,135,442,,,,94.2,,100,882,914,,,,,,,,,
1762,431148,"Kazmir, Scott",2742,64.3,0.285,0.168,0.341,0.453,0.353,,,105,369,,,,93.1,,155,847,915,,,,,,,,,
1682,571578,"Corbin, Patrick",3082,54.6,0.271,0.133,0.277,0.405,0.321,,,118,435,,,,92.7,,95,827,855,,,,,,,,,
1589,519242,"Sale, Chris",3248,48.9,0.266,0.146,0.296,0.412,0.322,,,104,391,,,,93.9,,120,745,844,,,,,,,,,
1584,460059,"Pelfrey, Mike",2727,58.1,0.302,0.118,0.337,0.42,0.348,,,123,407,,,,93,,76,784,800,,,,,,,,,
1521,450729,"Fister, Doug",3351,45.4,0.307,0.08,0.342,0.387,0.334,,,122,398,,,,89.3,,76,674,847,,,,,,,,,
1387,452718,"Kendrick, Kyle",2874,48.3,0.288,0.135,0.307,0.423,0.338,,,92,319,,,,90.4,,39,579,808,,,,,,,,,
1375,112526,"Colon, Bartolo",2777,49.5,0.288,0.132,0.301,0.42,0.325,,,111,386,,,,89.4,,49,655,720,,,,,,,,,
1368,346798,"Lohse, Kyle",3013,45.4,0.273,0.167,0.284,0.441,0.333,,,85,311,,,,90.1,,65,548,820,,,,,,,,,
1352,489119,"Miley, Wade",3239,41.7,0.277,0.154,0.283,0.432,0.345,,,79,285,,,,91.5,,76,580,772,,,,,,,,,
1343,449173,"Harrell, Lucas",2859,47,0.291,0.131,0.304,0.422,0.366,,,84,289,,,,92.4,,51,532,811,,,,,,,,,
1329,519105,"Parker, Jarrod",2993,44.4,0.269,0.148,0.259,0.417,0.329,,,96,357,,,,92,,78,671,658,,,,,,,,,
1327,493133,"Kuroda, Hiroki",3202,41.4,0.288,0.153,0.302,0.441,0.341,,,105,365,,,,92,,61,653,674,,,,,,,,,
1272,502239,"Cahill, Trevor",2373,53.6,0.267,0.14,0.294,0.408,0.345,,,78,292,,,,89.9,,70,490,782,,,,,,,,,
1261,523260,"Kelly, Joe",1967,64.1,0.29,0.096,0.323,0.385,0.333,,,91,314,,,,95.5,,60,581,680,,,,,,,,,
1234,150359,"Burnett, A.J.",3021,40.8,0.289,0.105,0.339,0.395,0.343,,,88,304,,,,93.1,,42,515,719,,,,,,,,,
1213,150414,"Westbrook, Jake",1862,65.1,0.315,0.123,0.317,0.438,0.366,,,97,308,,,,90,,39,510,703,,,,,,,,,
1211,519144,"Porcello, Rick",2836,42.7,0.287,0.113,0.32,0.399,0.322,,,94,328,,,,91.6,,95,607,604,,,,,,,,,
1178,475416,"Masterson, Justin",3018,39,0.261,0.087,0.29,0.348,0.326,,,66,253,,,,91.1,,103,519,659,,,,,,,,,
1174,276520,"Arroyo, Bronson",2873,40.9,0.289,0.193,0.303,0.482,0.353,,,99,342,,,,88,,43,517,657,,,,,,,,,
1170,446372,"Kluber, Corey",2290,51.1,0.347,0.195,0.371,0.542,0.41,,,96,277,,,,93.8,,55,464,706,,,,,,,,,
1163,456034,"Price, David",2707,43,0.268,0.115,0.326,0.382,0.302,,,84,314,,,,94.1,,63,544,619,,,,,,,,,
1137,502046,"Locke, Jeff",2715,41.9,0.256,0.114,0.284,0.37,0.337,,,65,254,,,,91,,49,437,700,,,,,,,,,
1125,502190,"Leake, Mike",2911,38.6,0.309,0.154,0.308,0.463,0.368,,,76,246,,,,90.8,,43,447,678,,,,,,,,,
1122,424324,"Lee, Cliff",3253,34.5,0.196,0.14,0.236,0.336,0.254,,,52,265,,,,91.3,,67,494,628,,,,,,,,,
1088,150302,"Marquis, Jason",1912,56.9,0.291,0.204,0.269,0.495,0.396,,,57,196,,,,87.8,,37,340,748,,,,,,,,,
1076,450172,"Volquez, Edinson",3013,35.7,0.278,0.087,0.31,0.365,0.337,,,64,230,,,,93.1,,71,454,622,,,,,,,,,
1069,433584,"Hernandez, Roberto",2394,44.7,0.29,0.149,0.313,0.438,0.343,,,80,276,,,,92.1,,56,499,570,,,,,,,,,
1021,425532,"Williams, Jerome",2637,38.7,0.319,0.179,0.32,0.498,0.389,,,82,257,,,,92.9,,58,452,569,,,,,,,,,
