"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1651,502706,"Holland, Derek",2908,56.8,0.243,0.153,0.297,0.396,0.319,0.32,0.237,92,379,87.9,13,2353,91.5,90.95,133,759,892,-0.5,6,108,149,111,146,297,317,291
1602,571760,"Heaney, Andrew",2755,58.1,0.288,0.19,0.336,0.478,0.355,0.334,0.261,105,364,89,15.9,2467,91.9,90.74,147,729,873,-1.2000000000000028,5.81,108,152,110,147,298,320,296
1600,571927,"Matz, Steven",2693,59.4,0.235,0.202,0.271,0.437,0.338,0.322,0.222,71,302,89.4,10.2,2069,93.4,93.73,118,647,953,0.29999999999999716,6.51,110,150,108,146,296,318,296
1539,570632,"Ureña, José",2776,55.4,0.257,0.143,0.279,0.4,0.319,0.35,0.279,90,350,90.4,5.8,2124,95.8,95.16,109,726,813,-0.5999999999999943,6.06,107,149,106,149,298,321,296
1525,607219,"Romano, Sal",2404,63.4,0.312,0.203,0.313,0.515,0.382,0.39,0.311,114,365,89.4,11.1,2043,94.1,93.14,80,724,801,-1,5.73,114,150,110,145,296,307,288
1483,453562,"Arrieta, Jake",2760,53.7,0.27,0.163,0.293,0.433,0.338,0.337,0.261,88,326,88.3,7.2,2241,93,92.43,82,630,853,-0.5999999999999943,6.09,106,152,110,147,295,324,293
1389,112526,"Colon, Bartolo",2228,62.3,0.291,0.251,0.285,0.542,0.363,0.374,0.313,110,378,90.4,9.3,2136,86.9,84.86,52,632,757,-2,5.16,109,150,109,147,293,317,296
1360,572971,"Keuchel, Dallas",3310,41.1,0.289,0.079,0.31,0.368,0.328,0.329,0.27,95,329,89.3,-3.7,2040,89.1,88.98,59,549,811,-0.09999999999999432,6.11,107,152,113,150,287,313,286
1353,543294,"Hendricks, Kyle",3051,44.3,0.292,0.137,0.305,0.429,0.335,0.346,0.286,92,315,87,4.6,1947,86.6,85.88,51,523,830,-0.6999999999999886,5.7,112,153,110,150,300,321,294
1331,453385,"Richard, Clayton",2387,55.8,0.29,0.18,0.304,0.47,0.358,0.364,0.298,113,389,90.5,-2.6,2138,90,87.95,69,637,694,-2.0999999999999943,5.2,109,149,111,147,300,317,299
