"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1777,605200,"Davies, Zach",3089,57.5,0.285,0.119,0.307,0.404,0.333,0.361,0.304,108,379,87.2,3.7,2103,89.7,89.33,53,654,1123,-0.4000000000000057,6.12,108,153,112,150,303,311,288
1672,453562,"Arrieta, Jake",2743,61,0.244,0.177,0.272,0.421,0.312,0.323,0.26,94,385,88.3,8.5,2259,92.2,91.75,106,737,935,-0.5,6.24,113,151,108,149,296,318,298
1606,573186,"Stroman, Marcus",3140,51.1,0.307,0.12,0.317,0.427,0.355,0.366,0.311,118,384,89.5,-4.7,2245,93.3,92.55,91,687,919,-0.7000000000000028,5.73,108,151,110,148,295,321,294
1559,640455,"Manaea, Sean",2688,58,0.294,0.161,0.324,0.456,0.357,0.363,0.288,106,360,89.5,14.5,1977,91.7,92.11,119,746,813,0.3999999999999915,6.61,107,149,113,147,295,321,295
1476,621389,"Blach, Ty",2519,58.6,0.278,0.167,0.283,0.444,0.331,0.351,0.294,105,378,88.2,9.8,2102,90.1,87.63,73,693,783,-2.5,5.04,107,147,110,146,293,314,295
1437,502171,"Cobb, Alex",2849,50.4,0.247,0.176,0.257,0.423,0.317,0.337,0.263,91,369,87.5,14.9,2103,91.7,90.26,64,620,817,-1.4000000000000057,5.6,113,151,113,145,295,326,298
1435,112526,"Colon, Bartolo",2286,62.8,0.346,0.225,0.365,0.571,0.402,0.358,0.295,134,387,87.7,10.7,2087,87.1,85.22,50,638,797,-1.8999999999999915,5.27,106,148,111,147,294,318,289
1422,488768,"Cashner, Andrew",2636,53.9,0.269,0.102,0.295,0.371,0.318,0.34,0.287,98,364,87.6,10.7,2083,93.1,92.04,71,661,761,-1.0999999999999943,5.7,105,149,110,147,294,324,295
1344,460059,"Pelfrey, Mike",2291,58.7,0.307,0.257,0.308,0.564,0.411,0.392,0.288,91,296,89.6,7.6,1923,91.9,92.78,59,562,782,0.8999999999999915,6.81,110,152,110,145,295,311,291
1340,458681,"Lynn, Lance",3151,42.5,0.252,0.12,0.278,0.371,0.311,0.321,0.254,82,326,85.3,4.8,2239,91.4,90.78,116,649,691,-0.6000000000000085,5.83,111,147,109,147,289,317,298
1313,606131,"Perdomo, Luis",2558,51.3,0.294,0.113,0.318,0.407,0.346,0.344,0.283,96,327,88,-3.5,1952,93.9,92.52,80,606,707,-1.4000000000000057,5.57,105,149,112,146,293,314,297
1304,450306,"Vargas, Jason",2925,44.6,0.333,0.273,0.333,0.607,0.418,0.39,0.3,89,267,91,17.6,2195,85.6,85.54,52,494,810,-0.09999999999999432,6.22,111,153,110,144,300,321,298
1230,502190,"Leake, Mike",2779,44.3,0.324,0.172,0.332,0.497,0.372,0.375,0.321,96,296,89.2,2.4,2015,90.2,88.35,55,550,680,-1.9000000000000057,5.23,111,149,108,148,293,316,298
1164,543699,"Roark, Tanner",3216,36.2,0.305,0.149,0.356,0.454,0.358,0.34,0.278,76,249,88.6,7.2,2041,92.2,91.57,58,489,675,-0.6000000000000085,6.01,109,151,112,148,292,308,292
1158,572971,"Keuchel, Dallas",2194,52.8,0.216,0.108,0.235,0.324,0.282,0.298,0.239,60,278,84.3,-8.5,2034,88.7,88.97,79,478,680,0.29999999999999716,6.31,106,150,113,149,292,318,291
1133,622072,"Wood, Alex",2260,50.1,0.255,0.178,0.287,0.433,0.326,0.353,0.28,63,247,87.4,9.5,2031,91.9,91.62,82,472,661,-0.30000000000001137,6.2,112,153,108,146,297,321,294
1114,468504,"Chacín, Jhoulys",2937,37.9,0.27,0.122,0.284,0.392,0.328,0.341,0.276,71,263,86.6,1.7,2120,91.1,89.81,58,473,641,-1.2999999999999972,5.67,106,151,115,146,292,315,299
1104,608665,"Graveman, Kendall",1675,65.9,0.281,0.159,0.306,0.441,0.339,0.358,0.283,76,270,90.6,5.3,2348,93.3,93.59,67,452,652,0.29999999999999716,6.5,108,149,112,147,297,324,295
1102,467100,"Nova, Iván",2677,41.2,0.307,0.166,0.307,0.473,0.348,0.376,0.32,107,349,88.9,3.9,2157,92.5,91.63,57,602,500,-0.9000000000000057,5.83,109,150,110,149,300,319,300
1092,527048,"Pérez, Martín",3097,35.3,0.311,0.106,0.337,0.417,0.355,0.353,0.303,88,283,87.1,5.2,2023,93,92.2,63,512,580,-0.7999999999999972,5.85,104,148,109,146,296,324,294
1086,500724,"Ramírez, JC",2303,47.2,0.261,0.184,0.263,0.445,0.322,0.357,0.291,78,299,88.1,6.9,2048,95.6,95.78,58,528,558,0.20000000000000284,6.42,113,152,106,149,298,324,300
1077,453385,"Richard, Clayton",3045,35.4,0.284,0.128,0.308,0.412,0.327,0.326,0.281,82,289,85.6,-4.6,2064,90.1,88.37,77,506,571,-1.6999999999999886,5.42,101,149,108,146,294,311,291
1034,450203,"Morton, Charlie",2387,43.3,0.302,0.194,0.337,0.496,0.373,0.36,0.296,70,232,86.7,2.3,2113,94.9,93.92,73,476,558,-1,5.82,107,150,112,148,289,317,290
1008,502188,"Samardzija, Jeff",3273,30.8,0.296,0.224,0.332,0.52,0.355,0.338,0.272,74,250,88.1,10.2,2454,94.3,93.74,70,497,511,-0.5999999999999943,6.05,110,148,109,148,291,315,298
938,607229,"Gsellman, Robert",2049,45.8,0.304,0.158,0.333,0.462,0.353,0.348,0.291,75,247,87.3,2.6,2115,92.7,91.82,66,481,457,-0.9000000000000057,5.99,114,151,111,146,287,309,295
934,607536,"Freeland, Kyle",2573,36.3,0.306,0.114,0.335,0.42,0.349,0.324,0.272,75,245,86,-3.2,2225,91.8,92.39,49,442,492,0.6000000000000085,6.46,108,151,111,144,306,321,300
