"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
613,663903,"Singer, Brady",1071,57.2,0.236,0.081,0.306,0.317,0.295,0.299,0.224,29,123,88.3,9.8,2241,93.3,94.19,44,241,372,0.9000000000000057,6.65,112,158,117,147,301,329,301
575,664285,"Valdez, Framber",1049,54.8,0.326,0.094,0.336,0.42,0.343,0.373,0.307,45,138,92.6,-2.8,2252,93.1,92.57,33,265,310,-0.5,5.94,111,154,116,149,292,321,301
472,621107,"Eflin, Zach",913,51.7,0.31,0.159,0.418,0.469,0.363,0.302,0.239,35,113,85.9,-1.3,2083,93.7,94.47,41,220,252,0.7999999999999972,6.8,110,152,117,148,294,324,296
445,669160,"May, Dustin",866,51.4,0.272,0.175,0.267,0.447,0.332,0.383,0.324,28,103,90.6,2.9,2408,97.9,98.12,23,202,243,0.19999999999998863,6.5,110,160,116,149,296,320,293
441,640455,"Manaea, Sean",812,54.3,0.296,0.148,0.333,0.443,0.334,0.333,0.286,34,115,91.8,9.6,1879,90.4,91.96,31,198,243,1.5999999999999943,7.2,108,150,121,149,303,327,299
441,605200,"Davies, Zach",1055,41.8,0.264,0.138,0.303,0.402,0.33,0.395,0.291,23,87,89,9.4,2051,88.5,88.2,13,128,313,-0.29999999999999716,6.12,115,151,132,146,307,332,313
419,519144,"Porcello, Rick",983,42.6,0.324,0.162,0.392,0.486,0.375,0.344,0.278,34,105,88.5,13,2146,90.1,89.63,15,182,236,-0.5,5.99,111,149,122,142,297,322,293
413,656954,"Sheffield, Justus",880,46.9,0.304,0.054,0.355,0.359,0.346,0.362,0.296,28,92,89.8,4.2,1941,91.9,91.23,22,165,248,-0.7000000000000028,5.96,107,154,121,147,296,328,288
405,502043,"Gibson, Kyle",1139,35.6,0.362,0.181,0.398,0.543,0.44,0.426,0.33,38,105,90.4,3.8,2130,92.2,93.02,18,158,247,0.7999999999999972,6.73,105,153,114,148,303,320,290
403,605288,"Houser, Adrian",922,43.7,0.229,0.101,0.25,0.33,0.292,0.314,0.26,25,109,85.4,-4.1,2076,93.2,93.88,46,223,180,0.7000000000000028,6.62,109,154,118,148,298,320,299
390,543294,"Hendricks, Kyle",1162,33.6,0.302,0.198,0.306,0.5,0.342,0.325,0.28,32,106,90,7.2,1862,87.3,87.06,35,185,205,-0.20000000000000284,5.95,111,154,111,149,297,327,296
383,502171,"Cobb, Alex",807,47.5,0.353,0.235,0.362,0.588,0.434,0.452,0.362,30,85,93.1,9.2,2090,92.5,91.28,10,133,250,-1.2000000000000028,5.76,108,154,116,147,295,320,293
380,453562,"Arrieta, Jake",729,52.1,0.402,0.232,0.42,0.634,0.47,0.456,0.382,33,82,91,5.6,2096,92,90.45,10,128,252,-1.5999999999999943,6.04,108,151,118,148,298,323,294
373,607200,"Fedde, Erick",850,43.9,0.275,0.209,0.274,0.484,0.359,0.392,0.301,25,91,89.3,-2.6,1836,93.4,93.96,12,158,215,0.5999999999999943,6.68,106,153,120,144,304,319,294
372,571578,"Corbin, Patrick",1068,34.8,0.376,0.178,0.43,0.554,0.421,0.401,0.343,38,101,94.2,7.1,2096,90.1,90.54,25,174,198,0.4000000000000057,6.72,105,150,117,145,308,319,294
371,605540,"Woodruff, Brandon",1211,30.6,0.244,0.064,0.273,0.308,0.283,0.304,0.245,19,78,87.9,11,2364,96.3,96.72,28,173,198,0.4000000000000057,6.65,109,152,121,148,295,321,300
369,621121,"McCullers Jr., Lance",884,41.7,0.224,0.165,0.246,0.388,0.323,0.354,0.269,19,85,87.2,0.6,2072,93.8,93.44,21,144,225,-0.3999999999999915,6.14,115,154,117,151,289,320,298
361,605135,"Bassitt, Chris",946,38.2,0.3,0.167,0.32,0.467,0.372,0.38,0.301,27,90,90.1,8.6,2112,92.6,92.9,24,164,197,0.30000000000001137,6.42,108,150,121,150,303,326,300
348,593423,"Montas, Frankie",914,38.1,0.346,0.272,0.338,0.617,0.433,0.402,0.298,28,81,87.7,14.7,2283,95.6,95.02,33,163,185,-0.5999999999999943,5.92,111,150,120,152,298,326,302
347,650644,"Civale, Aaron",1201,28.9,0.31,0.16,0.378,0.47,0.359,0.358,0.294,31,100,88.3,7.3,2269,91.8,91.7,15,133,214,-0.09999999999999432,6.1,107,154,116,150,295,319,291
340,571927,"Matz, Steven",633,53.7,0.322,0.356,0.325,0.678,0.448,0.405,0.306,19,59,91.9,21.3,2230,94.5,94.7,32,155,185,0.20000000000000284,6.43,109,149,118,144,298,317,295
334,669203,"Burnes, Corbin",1010,33.1,0.25,0.156,0.283,0.406,0.334,0.419,0.312,16,64,91.6,15,2683,96,96.39,26,141,193,0.4000000000000057,6.51,110,152,118,149,296,320,298
328,677976,"Dobnak, Randy",748,43.9,0.338,0.15,0.338,0.487,0.388,0.347,0.293,27,80,91.5,-5.7,1939,91.4,90.78,16,148,180,-0.6000000000000085,5.79,104,155,115,148,302,331,296
328,543901,"Weber, Ryan",645,50.9,0.253,0.189,0.292,0.442,0.334,0.348,0.277,24,95,91.9,4.1,2020,88.6,87.4,16,139,189,-1.1999999999999886,5.59,109,152,120,148,284,322,293
324,621219,"Mills, Alec",945,34.3,0.243,0.223,0.247,0.466,0.335,0.338,0.259,25,103,88.7,2.2,2185,89.9,89.57,13,164,160,-0.30000000000001137,6.04,114,156,116,150,295,326,296
313,502706,"Holland, Derek",719,43.5,0.253,0.325,0.283,0.578,0.38,0.387,0.268,21,83,89.9,12.2,2443,92.3,92.28,28,131,182,0,6.33,106,152,121,148,305,321,293
