"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
436,605200,"Davies, Zach",1055,41.3,0.176,0.154,0.211,0.331,0.229,0.308,0.254,24,136,83.1,13.1,1728,79.4,79.1,92,256,180,-0.30000000000001137,6.12,112,151,134,145,305,331,312
409,608337,"Giolito, Lucas",1214,33.7,0.157,0.112,0.226,0.27,0.254,0.251,0.163,14,89,80.4,11.2,1410,80.9,81.62,99,239,170,0.6999999999999886,6.68,111,150,115,150,297,321,297
346,622491,"Castillo, Luis",1153,30,0.205,0.154,0.339,0.359,0.276,0.233,0.17,24,117,82.5,5.4,1942,88.2,86.71,85,212,134,-1.5,5.43,117,155,121,152,291,319,291
326,543294,"Hendricks, Kyle",1162,28.1,0.232,0.107,0.279,0.339,0.249,0.224,0.209,26,112,81.4,10.5,2062,79.7,79.31,59,204,122,-0.4000000000000057,5.84,110,156,117,149,289,325,295
315,542881,"Anderson, Tyler",954,33,0.214,0.092,0.263,0.306,0.259,0.286,0.234,21,98,84.2,17.7,1988,80.9,80.61,52,161,154,-0.30000000000001137,6.03,106,152,115,145,301,320,290
315,547943,"Ryu, Hyun Jin",1132,27.8,0.185,0.076,0.221,0.261,0.222,0.263,0.229,17,92,85.6,6.9,1479,79.6,80.25,57,186,129,0.7000000000000028,6.7,102,152,119,146,300,313,286
314,605400,"Nola, Aaron",1148,27.4,0.225,0.07,0.333,0.296,0.249,0.246,0.231,16,71,82.5,-6.3,1518,84.9,85.62,62,172,142,0.6999999999999886,6.76,112,153,120,149,297,326,295
308,456501,"Cueto, Johnny",1145,26.9,0.125,0.1,0.157,0.225,0.224,0.282,0.202,10,80,86.3,9.7,1333,82.5,81.9,48,148,160,-0.5999999999999943,5.84,110,161,120,149,296,322,298
306,657277,"Webb, Logan",998,30.7,0.219,0.137,0.273,0.356,0.283,0.291,0.242,16,73,88.1,1.6,1610,84.6,78.85,42,147,159,-5.799999999999997,6.51,108,155,116,149,297,323,298
299,663978,"Paddack, Chris",963,31,0.187,0.088,0.238,0.275,0.218,0.259,0.231,17,91,85.5,5.4,1786,83.9,84.82,56,171,128,0.8999999999999915,6.93,115,151,135,147,300,329,310
