"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1127,450172,"Volquez, Edinson",3386,33.3,0.201,0.111,0.296,0.311,0.274,,,58,289,,,,82.9,,210,576,551,,,,,,,,,
1117,435179,"Olsen, Scott",3108,35.9,0.239,0.194,0.222,0.433,0.324,,,59,247,,,,84.6,,119,518,599,,,,,,,,,
1096,430935,"Hamels, Cole",3427,32,0.216,0.109,0.283,0.325,0.256,,,71,329,,,,79.8,,247,652,444,,,,,,,,,
915,276371,"Santana, Johan",3598,25.4,0.141,0.076,0.219,0.218,0.181,,,37,262,,,,80.5,,223,536,379,,,,,,,,,
785,448306,"Shields, James",3131,25.1,0.21,0.139,0.301,0.349,0.264,,,50,238,,,,82.6,,167,456,329,,,,,,,,,
781,282332,"Sabathia, CC",3814,20.5,0.253,0.108,0.299,0.36,0.296,,,47,186,,,,86.8,,208,465,316,,,,,,,,,
780,457453,"Jurrjens, Jair",3081,25.3,0.248,0.087,0.297,0.335,0.272,,,54,218,,,,84.6,,108,407,373,,,,,,,,,
770,119469,"Moyer, Jamie",3167,24.3,0.245,0.077,0.297,0.321,0.289,,,48,196,,,,74.6,,118,390,380,,,,,,,,,
710,217096,"Zito, Barry",3206,22.1,0.31,0.132,0.338,0.443,0.344,,,54,174,,,,74.1,,85,347,363,,,,,,,,,
646,118120,"Maddux, Greg",2570,25.1,0.294,0.216,0.314,0.51,0.361,,,57,194,,,,79.3,,94,399,247,,,,,,,,,
618,434578,"Saunders, Joe",3004,20.6,0.197,0.12,0.205,0.317,0.245,,,36,183,,,,82.7,,75,334,284,,,,,,,,,
608,433579,"Danks, John",3144,19.3,0.215,0.136,0.265,0.35,0.267,,,46,214,,,,83.5,,99,363,245,,,,,,,,,
599,434378,"Verlander, Justin",3528,17,0.231,0.122,0.272,0.354,0.26,,,34,147,,,,84.1,,75,291,308,,,,,,,,,
596,460105,"Smith, Greg",3093,19.3,0.197,0.116,0.21,0.313,0.267,,,29,147,,,,79.9,,78,298,298,,,,,,,,,
583,435658,"Campillo, Jorge",2492,23.4,0.223,0.115,0.269,0.338,0.268,,,35,157,,,,75.1,,87,316,267,,,,,,,,,
578,453311,"Lincecum, Tim",3682,15.7,0.216,0.082,0.364,0.298,0.246,,,37,171,,,,84.2,,139,315,263,,,,,,,,,
559,433585,"Francis, Jeff",2385,23.4,0.27,0.221,0.296,0.491,0.343,,,44,163,,,,79.9,,103,322,237,,,,,,,,,
557,121386,"Rogers, Kenny",2847,19.6,0.305,0.164,0.3,0.469,0.348,,,54,177,,,,78.2,,53,298,259,,,,,,,,,
549,425630,"Webb, Brandon",3357,16.4,0.102,0.051,0.2,0.153,0.127,,,20,196,,,,78.1,,193,354,195,,,,,,,,,
531,279824,"Buehrle, Mark",3389,15.7,0.252,0.187,0.286,0.439,0.312,,,39,155,,,,79.3,,71,280,251,,,,,,,,,
531,136602,"Perez, Odalis",2703,19.6,0.263,0.112,0.342,0.375,0.304,,,40,152,,,,83.2,,89,296,235,,,,,,,,,
525,150404,"Lilly, Ted",3240,16.2,0.221,0.129,0.296,0.35,0.256,,,31,140,,,,79.2,,84,247,278,,,,,,,,,
522,400067,"Silva, Carlos",2458,21.2,0.356,0.13,0.356,0.486,0.381,,,63,177,,,,81.5,,42,295,227,,,,,,,,,
515,111838,"Byrd, Paul",2532,20.3,0.268,0.268,0.223,0.537,0.348,,,40,149,,,,79.2,,28,250,265,,,,,,,,,
510,450308,"Weaver, Jered",3041,16.8,0.205,0.147,0.25,0.353,0.254,,,32,156,,,,81.6,,116,313,197,,,,,,,,,
510,279782,"Garland, Jon",3186,16,0.287,0.153,0.323,0.44,0.34,,,43,150,,,,81.3,,86,290,220,,,,,,,,,
505,453646,"Villanueva, Carlos",1791,28.2,0.213,0.118,0.219,0.331,0.263,,,27,127,,,,82.8,,78,301,204,,,,,,,,,
499,276520,"Arroyo, Bronson",3436,14.5,0.327,0.177,0.315,0.504,0.387,,,37,113,,,,80.1,,23,208,291,,,,,,,,,
497,451788,"Marcum, Shaun",2330,21.3,0.196,0.072,0.25,0.268,0.23,,,27,138,,,,82.1,,106,293,204,,,,,,,,,
492,430599,"Blanton, Joe",3250,15.1,0.292,0.162,0.296,0.454,0.339,,,38,130,,,,83.1,,63,255,237,,,,,,,,,
490,456043,"Sánchez, Jonathan",2830,17.3,0.325,0.159,0.388,0.484,0.388,,,41,126,,,,84.5,,72,251,239,,,,,,,,,
460,114849,"Glavine, Tom",1094,42,0.171,0.128,0.168,0.299,0.238,,,20,117,,,,76.5,,49,203,257,,,,,,,,,
454,346848,"Grabow, John",1225,37.1,0.151,0.079,0.185,0.23,0.199,,,19,126,,,,83.9,,65,221,233,,,,,,,,,
438,452733,"Gorzelanny, Tom",1902,23,0.31,0.2,0.321,0.51,0.387,,,31,100,,,,83.6,,50,215,223,,,,,,,,,
434,408206,"Myers, Brett",3015,14.4,0.205,0.205,0.244,0.41,0.286,,,24,117,,,,82.5,,66,219,215,,,,,,,,,
433,219194,"Meche, Gil",3555,12.2,0.295,0.152,0.364,0.448,0.339,,,31,105,,,,85.2,,79,235,198,,,,,,,,,
416,424324,"Lee, Cliff",3289,12.6,0.275,0.13,0.273,0.406,0.298,,,38,138,,,,83.2,,45,224,192,,,,,,,,,
414,430594,"Pinto, Renyel",1150,36,0.2,0.105,0.243,0.305,0.263,,,21,105,,,,81.5,,65,188,226,,,,,,,,,
412,430912,"Cain, Matt",3606,11.4,0.276,0.152,0.302,0.429,0.318,,,29,105,,,,86.8,,56,210,202,,,,,,,,,
405,132220,"Washburn, Jarrod",2636,15.4,0.321,0.275,0.311,0.596,0.402,,,35,109,,,,81.4,,31,176,229,,,,,,,,,
404,433587,"Hernández, Félix",3199,12.6,0.243,0.15,0.307,0.393,0.293,,,26,107,,,,88.3,,64,211,193,,,,,,,,,
396,430673,"Ramirez, Ramon E",1128,35.1,0.278,0.067,0.421,0.344,0.305,,,25,90,,,,88.8,,96,204,192,,,,,,,,,
395,435043,"Duke, Zach",2928,13.5,0.244,0.101,0.245,0.345,0.275,,,29,119,,,,83,,34,211,184,,,,,,,,,
385,446454,"Bannister, Brian",3145,12.2,0.244,0.151,0.265,0.395,0.283,,,21,86,,,,86.2,,37,167,218,,,,,,,,,
370,435261,"Miner, Zach",2027,18.3,0.272,0.141,0.333,0.413,0.3,,,25,92,,,,81,,59,182,188,,,,,,,,,
365,431148,"Kazmir, Scott",2749,13.3,0.278,0.278,0.295,0.557,0.373,,,22,79,,,,79.2,,52,157,208,,,,,,,,,
361,450282,"Perkins, Glen",2365,15.3,0.328,0.336,0.291,0.664,0.428,,,41,125,,,,83.9,,34,221,140,,,,,,,,,
354,446209,"Litsch, Jesse",2755,12.8,0.303,0.263,0.302,0.566,0.373,,,23,76,,,,82.1,,43,157,197,,,,,,,,,
351,434884,"Rowland-Smith, Ryan",1947,18,0.203,0.19,0.203,0.392,0.289,,,16,79,,,,79.8,,55,186,165,,,,,,,,,
347,425146,"Robertson, Nate",2668,13,0.301,0.129,0.299,0.43,0.325,,,28,93,,,,81.9,,23,159,188,,,,,,,,,
347,425386,"Guthrie, Jeremy",3063,11.3,0.233,0.07,0.275,0.302,0.237,,,20,86,,,,85.8,,51,179,168,,,,,,,,,
342,460029,"Lewis, Jensen",1172,29.2,0.237,0.183,0.24,0.419,0.31,,,22,93,,,,83,,36,167,175,,,,,,,,,
341,453329,"Buchholz, Clay",1381,24.7,0.253,0.08,0.339,0.333,0.299,,,19,75,,,,78.7,,71,169,172,,,,,,,,,
331,425492,"Madson, Ryan",1255,26.4,0.179,0.147,0.275,0.326,0.232,,,17,95,,,,81.8,,94,190,141,,,,,,,,,
330,122987,"Suppan, Jeff",2827,11.7,0.314,0.147,0.319,0.461,0.359,,,32,102,,,,81.1,,29,161,169,,,,,,,,,
326,434622,"Jiménez, Ubaldo",3350,9.7,0.227,0.08,0.306,0.307,0.273,,,20,88,,,,86.8,,52,168,158,,,,,,,,,
325,457796,"Olson, Garrett",2317,14,0.286,0.171,0.298,0.457,0.32,,,20,70,,,,82,,38,157,168,,,,,,,,,
324,118377,"Martinez, Pedro",1888,17.2,0.25,0.043,0.319,0.293,0.254,,,23,92,,,,76.7,,62,185,139,,,,,,,,,
323,150302,"Marquis, Jason",2659,12.1,0.21,0.086,0.259,0.295,0.246,,,22,105,,,,83.6,,40,173,150,,,,,,,,,
322,346798,"Lohse, Kyle",3174,10.1,0.182,0.091,0.214,0.273,0.21,,,20,110,,,,83,,53,192,130,,,,,,,,,
301,408310,"Heilman, Aaron",1485,20.3,0.233,0.151,0.306,0.384,0.273,,,17,73,,,,84.2,,67,162,139,,,,,,,,,
296,469735,"Ramirez, Edwar",912,32.5,0.161,0.092,0.316,0.253,0.234,,,14,87,,,,79.7,,82,170,126,,,,,,,,,
296,429720,"Maine, John",2540,11.7,0.222,0.111,0.239,0.333,0.246,,,18,81,,,,84.6,,41,162,134,,,,,,,,,
292,430904,"Maholm, Paul",3042,9.6,0.289,0.211,0.273,0.5,0.343,,,22,76,,,,84.4,,26,140,152,,,,,,,,,
292,284566,"Eaton, Adam",1801,16.2,0.293,0.147,0.308,0.44,0.327,,,22,75,,,,83,,24,138,154,,,,,,,,,
288,445968,"Eveland, Dana",2684,10.7,0.299,0.221,0.29,0.519,0.363,,,23,77,,,,83.6,,26,128,160,,,,,,,,,
283,458709,"Lannan, John",2946,9.6,0.25,0.217,0.224,0.467,0.336,,,15,60,,,,82,,27,130,153,,,,,,,,,
279,150319,"Fogg, Josh",1367,20.4,0.301,0.241,0.278,0.542,0.375,,,25,83,,,,81.7,,27,151,128,,,,,,,,,
277,150116,"Wolf, Randy",3172,8.7,0.244,0.163,0.25,0.407,0.332,,,21,86,,,,79.2,,22,134,143,,,,,,,,,
276,400093,"Sanchez, Duaner",951,29,0.191,0.067,0.262,0.258,0.223,,,17,89,,,,80.4,,58,161,115,,,,,,,,,
274,150382,"Herges, Matt",1041,26.3,0.239,0.159,0.302,0.398,0.294,,,21,88,,,,81.1,,67,177,97,,,,,,,,,
274,150378,"Gagne, Eric",812,33.7,0.222,0.159,0.286,0.381,0.278,,,14,63,,,,85.5,,53,147,127,,,,,,,,,
273,448147,"Blackburn, Nick",2884,9.5,0.349,0.198,0.365,0.547,0.393,,,30,86,,,,82.1,,32,161,112,,,,,,,,,
270,457456,"Reyes, Jo-Jo",1939,13.9,0.269,0.164,0.291,0.433,0.324,,,18,67,,,,82.5,,31,146,124,,,,,,,,,
267,457468,"Banks, Josh",1310,20.4,0.211,0.158,0.263,0.368,0.27,,,12,57,,,,76.2,,33,124,143,,,,,,,,,
266,434538,"Liriano, Francisco",1270,20.9,0.255,0.137,0.286,0.392,0.305,,,13,51,,,,82.3,,43,126,140,,,,,,,,,
262,460265,"Sowers, Jeremy",2023,13,0.3,0.212,0.286,0.512,0.353,,,24,80,,,,83.4,,14,119,143,,,,,,,,,
261,425487,"Wellemeyer, Todd",3095,8.4,0.184,0.158,0.197,0.342,0.242,,,14,76,,,,85.5,,33,135,126,,,,,,,,,
259,430657,"Baek, Cha Seung",2268,11.4,0.25,0.234,0.292,0.484,0.312,,,16,64,,,,80.2,,56,152,107,,,,,,,,,
258,434678,"Davies, Kyle",1968,13.1,0.302,0.206,0.308,0.508,0.374,,,19,63,,,,83.4,,42,136,122,,,,,,,,,
252,425844,"Greinke, Zack",3227,7.8,0.306,0.347,0.25,0.653,0.427,,,15,49,,,,82.8,,27,99,153,,,,,,,,,
252,407845,"Rodney, Fernando",773,32.6,0.302,0.208,0.412,0.509,0.4,,,16,53,,,,84.8,,54,128,124,,,,,,,,,
246,407840,"Backe, Brandon",2789,8.8,0.345,0.224,0.375,0.569,0.402,,,20,58,,,,81,,41,121,125,,,,,,,,,
243,134320,"Vazquez, Javier",3376,7.2,0.246,0.246,0.351,0.493,0.349,,,17,69,,,,81,,45,127,116,,,,,,,,,
243,444836,"Laffey, Aaron",1495,16.3,0.241,0.204,0.222,0.444,0.327,,,13,54,,,,81,,21,109,134,,,,,,,,,
237,406874,"Nelson, Joe",931,25.5,0.192,0.151,0.235,0.342,0.27,,,14,73,,,,79.2,,45,130,107,,,,,,,,,
237,467785,"Liz, Radhames",1546,15.3,0.241,0.074,0.333,0.315,0.266,,,13,54,,,,86.3,,30,106,131,,,,,,,,,
230,430962,"Nippert, Dustin",1372,16.8,0.328,0.188,0.365,0.516,0.378,,,21,64,,,,84.7,,36,121,109,,,,,,,,,
229,450275,"Lowe, Mark",1224,18.7,0.254,0.159,0.375,0.413,0.311,,,16,63,,,,86.3,,66,134,95,,,,,,,,,
223,490063,"Garza, Matt",2947,7.6,0.286,0.31,0.216,0.595,0.402,,,12,42,,,,85.8,,17,105,118,,,,,,,,,
222,451482,"Galarraga, Armando",2780,8,0.31,0.286,0.27,0.595,0.391,,,13,42,,,,84.2,,16,86,136,,,,,,,,,
222,457448,"Harrison, Matt",1371,16.2,0.277,0.108,0.347,0.385,0.303,,,18,65,,,,80.9,,40,120,102,,,,,,,,,
219,435044,"Baker, Scott",2694,8.1,0.183,0.117,0.173,0.3,0.216,,,11,60,,,,82.6,,25,128,91,,,,,,,,,
219,429781,"Correia, Kevin",1891,11.6,0.356,0.222,0.395,0.578,0.422,,,16,45,,,,83.2,,30,88,131,,,,,,,,,
219,425856,"Floyd, Gavin",3235,6.8,0.128,0.021,0.14,0.149,0.146,,,6,47,,,,83.7,,14,95,124,,,,,,,,,
217,132260,"Ponson, Sidney",2164,10,0.283,0.067,0.276,0.35,0.301,,,17,60,,,,84.9,,7,98,119,,,,,,,,,
216,150359,"Burnett, A.J.",3650,5.9,0.25,0.139,0.29,0.389,0.286,,,9,36,,,,87.3,,27,79,137,,,,,,,,,
215,425848,"Harden, Rich",2457,8.8,0.159,0.136,0.194,0.295,0.188,,,7,44,,,,85.2,,39,97,118,,,,,,,,,
212,429719,"Jackson, Edwin",3056,6.9,0.405,0.297,0.364,0.703,0.474,,,15,37,,,,86.8,,17,81,131,,,,,,,,,
212,430636,"Snell, Ian",3005,7.1,0.189,0.054,0.233,0.243,0.251,,,7,37,,,,85.7,,26,84,128,,,,,,,,,
212,460284,"Braden, Dallas",1143,18.5,0.183,0.017,0.224,0.2,0.185,,,11,60,,,,74.5,,35,103,109,,,,,,,,,
207,433657,"Bush, Dave",2741,7.6,0.298,0.362,0.25,0.66,0.406,,,14,47,,,,82.3,,21,94,113,,,,,,,,,
206,433584,"Hernandez, Roberto",2028,10.2,0.265,0.041,0.342,0.306,0.248,,,13,49,,,,86.3,,33,109,97,,,,,,,,,
206,450203,"Morton, Charlie",1356,15.2,0.298,0.234,0.316,0.532,0.392,,,14,47,,,,80.8,,34,117,89,,,,,,,,,
206,424805,"Hendrickson, Mark",2265,9.1,0.353,0.382,0.309,0.735,0.456,,,24,68,,,,81.3,,17,122,84,,,,,,,,,
205,458713,"Slowey, Kevin",2516,8.1,0.25,0.135,0.25,0.385,0.274,,,13,52,,,,83.5,,18,100,105,,,,,,,,,
203,460024,"Hochevar, Luke",2077,9.8,0.404,0.246,0.417,0.649,0.466,,,23,57,,,,82.9,,22,101,102,,,,,,,,,
201,444446,"Balester, Collin",1347,14.9,0.233,0.116,0.281,0.349,0.273,,,10,43,,,,84.5,,33,98,103,,,,,,,,,
199,118158,"Mahay, Ron",1095,18.2,0.235,0.02,0.286,0.255,0.218,,,12,51,,,,84.3,,37,105,94,,,,,,,,,
199,459371,"Ramirez, Ramon",433,46,0.17,0.128,0.171,0.298,0.259,,,8,47,,,,81.8,,28,105,94,,,,,,,,,
199,120485,"Pettitte, Andy",3274,6.1,0.333,0.188,0.318,0.521,0.375,,,16,48,,,,79.7,,24,94,105,,,,,,,,,
193,123415,"Torres, Salomon",1282,15.1,0.235,0,0.32,0.235,0.275,,,8,34,,,,86.4,,26,80,113,,,,,,,,,
193,434565,"Tejeda, Robinson",786,24.6,0.211,0.237,0.24,0.447,0.3,,,8,38,,,,84.7,,38,92,101,,,,,,,,,
192,150277,"Davis, Doug",2478,7.7,0.262,0.071,0.289,0.333,0.29,,,11,42,,,,78.9,,19,78,114,,,,,,,,,
190,451257,"Gabbard, Kason",1018,18.7,0.304,0.196,0.3,0.5,0.36,,,14,46,,,,80.8,,27,97,93,,,,,,,,,
189,276542,"Benoit, Joaquín",849,22.3,0.186,0.288,0.194,0.475,0.295,,,11,59,,,,84,,42,107,82,,,,,,,,,
189,150407,"Mota, Guillermo",1010,18.7,0.295,0.023,0.333,0.318,0.295,,,13,44,,,,85.8,,30,100,89,,,,,,,,,
185,408061,"Rodríguez, Francisco",1170,15.8,0.136,0.034,0.258,0.169,0.143,,,8,59,,,,85.1,,50,98,87,,,,,,,,,
185,456501,"Cueto, Johnny",3037,6.1,0.321,0.464,0.273,0.786,0.469,,,9,28,,,,84.7,,23,74,111,,,,,,,,,
183,408241,"Peavy, Jake",2860,6.4,0.34,0.213,0.389,0.553,0.403,,,16,47,,,,84.8,,37,101,82,,,,,,,,,
183,110683,"Batista, Miguel",2108,8.7,0.279,0.14,0.314,0.419,0.344,,,12,43,,,,82.6,,15,66,117,,,,,,,,,
180,123118,"Tavarez, Julian",1022,17.6,0.361,0.278,0.414,0.639,0.452,,,13,36,,,,84.3,,37,98,82,,,,,,,,,
180,277417,"Beckett, Josh",2688,6.7,0.297,0.324,0.276,0.622,0.403,,,11,37,,,,89.4,,32,93,87,,,,,,,,,
179,456387,"Feierabend, Ryan",679,26.4,0.378,0.222,0.41,0.6,0.44,,,17,45,,,,78,,24,99,80,,,,,,,,,
176,453385,"Richard, Clayton",775,22.7,0.345,0.172,0.404,0.517,0.399,,,20,58,,,,82.2,,26,108,68,,,,,,,,,
175,434442,"Howell, J.P.",1480,11.8,0.2,0,0.208,0.2,0.295,,,5,25,,,,80.6,,34,85,90,,,,,,,,,
175,434643,"Rodriguez, Wandy",2276,7.7,0.429,0.167,0.472,0.595,0.468,,,18,42,,,,83.8,,18,83,92,,,,,,,,,
173,425646,"Ayala, Luis",1258,13.8,0.375,0.225,0.419,0.6,0.433,,,15,40,,,,85.5,,16,80,93,,,,,,,,,
172,425561,"Waters, Chris",1074,16,0.225,0.075,0.257,0.3,0.272,,,9,40,,,,81.5,,23,83,89,,,,,,,,,
171,119215,"Moehler, Brian",2313,7.4,0.314,0.412,0.268,0.725,0.444,,,16,51,,,,81.1,,18,88,83,,,,,,,,,
171,434668,"Delcarmen, Manny",1275,13.4,0.205,0.136,0.258,0.341,0.274,,,9,44,,,,84.2,,28,92,79,,,,,,,,,
166,435178,"Johnson, Josh",1412,11.8,0.349,0.07,0.452,0.419,0.347,,,15,43,,,,88.4,,24,84,82,,,,,,,,,
166,462945,"Jimenez, Cesar",539,30.8,0.17,0.064,0.229,0.234,0.214,,,8,47,,,,79.7,,32,101,65,,,,,,,,,
165,452249,"Owings, Micah",1752,9.4,0.325,0.1,0.333,0.425,0.33,,,13,40,,,,80,,12,69,96,,,,,,,,,
164,117955,"Lowe, Derek",3137,5.2,0.31,0.138,0.386,0.448,0.329,,,18,58,,,,85.2,,27,92,72,,,,,,,,,
162,434480,"Rasner, Darrell",1960,8.3,0.319,0.128,0.35,0.447,0.34,,,15,47,,,,84.3,,14,89,73,,,,,,,,,
162,400062,"Redding, Tim",3138,5.2,0.292,0.208,0.279,0.5,0.36,,,14,48,,,,83.4,,11,74,88,,,,,,,,,
161,493161,"Yabuta, Yasuhiko",671,24,0.154,0.115,0.167,0.269,0.266,,,4,26,,,,77.7,,20,63,98,,,,,,,,,
160,425226,"Tallet, Brian",932,17.2,0.294,0.235,0.444,0.529,0.361,,,10,34,,,,83.2,,42,84,76,,,,,,,,,
158,121955,"Seanez, Rudy",705,22.4,0.238,0.071,0.273,0.31,0.299,,,10,42,,,,85.4,,23,80,78,,,,,,,,,
157,457452,"Bierd, Randor",693,22.7,0.389,0.083,0.467,0.472,0.409,,,14,36,,,,84.2,,24,74,83,,,,,,,,,
157,460677,"Wade, Cory",1058,14.8,0.174,0.13,0.188,0.304,0.216,,,8,46,,,,82.1,,26,86,71,,,,,,,,,
157,451767,"Dolsi, Freddy",828,19,0.333,0.152,0.357,0.485,0.365,,,11,33,,,,88.1,,9,58,99,,,,,,,,,
156,444371,"Karstens, Jeff",831,18.8,0.24,0.1,0.25,0.34,0.273,,,12,50,,,,79.6,,24,87,69,,,,,,,,,
155,119608,"Mussina, Mike",3135,4.9,0.219,0.141,0.267,0.359,0.268,,,14,64,,,,69.8,,22,101,52,,,,,,,,,
152,116034,"Hoffman, Trevor",637,23.9,0.172,0.052,0.29,0.224,0.192,,,10,58,,,,75.4,,40,89,63,,,,,,,,,
150,430661,"McGowan, Dustin",1802,8.3,0.273,0.273,0.296,0.545,0.373,,,9,33,,,,87,,19,65,85,,,,,,,,,
