"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
90,656427,"Flaherty, Jack",3179,2.8,0.306,0.167,0.455,0.472,0.324,0.257,0.217,11,36,85.5,8.5,2430,84.7,85.02,29,71,19,0.29999999999999716,6.3,112,152,116,149,297,319,297
89,519242,"Sale, Chris",2465,3.6,0.241,0.069,0.318,0.31,0.234,0.278,0.267,7,29,91.7,14.5,2485,79.3,77.97,15,67,22,-1.2999999999999972,5.51,108,151,117,150,290,323,284
85,571578,"Corbin, Patrick",3299,2.6,0.208,0.167,0.2,0.375,0.24,0.291,0.248,5,24,87.8,5.5,2372,81.3,80.72,17,66,19,-0.5999999999999943,5.89,109,149,111,147,300,316,296
83,571510,"Boyd, Matthew",3024,2.7,0.259,0.333,0.227,0.593,0.343,0.35,0.28,7,27,92.2,15.5,2350,79.8,79.27,14,65,18,-0.5,5.84,106,151,113,147,301,331,291
80,641745,"Keller, Brad",2711,3,0.308,0.077,0.364,0.385,0.293,0.288,0.271,12,39,92.2,5.4,2514,84.9,83.81,7,66,14,-1.1000000000000085,5.37,109,151,122,142,300,324,304
80,477132,"Kershaw, Clayton",2576,3.1,0.25,0.075,0.31,0.325,0.244,0.252,0.223,10,40,92.5,4.6,2673,86.8,86.3,10,64,16,-0.5,5.8,111,155,113,146,296,315,291
78,592662,"Ray, Robbie",3060,2.5,0.325,0.325,0.303,0.65,0.397,0.407,0.323,13,40,88.3,11.6,2145,84,83.65,18,71,7,-0.4000000000000057,5.95,112,152,116,150,301,328,303
77,468504,"Chacín, Jhoulys",1945,4,0.423,0.154,0.478,0.577,0.421,0.408,0.428,11,26,93,18.8,2332,79.8,78.46,6,49,28,-1.2999999999999972,5.28,112,159,119,154,298,319,295
72,621107,"Eflin, Zach",2571,2.8,0.241,0.172,0.241,0.414,0.27,0.241,0.234,7,29,88.7,17,2257,86.6,86.85,5,56,16,0.30000000000001137,6.18,110,150,115,149,298,322,292
68,519455,"Zimmermann, Jordan",1866,3.6,0.343,0.343,0.357,0.686,0.419,0.346,0.306,12,35,92.1,13.7,2284,85.7,85.39,9,54,14,-0.29999999999999716,5.9,109,149,113,147,299,330,292
