"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
70,656945,"Scott, Tanner",1273,5.5,0.474,0,0.5,0.474,0.398,0.357,0.395,9,19,81.4,10.6,2727,89.4,89.44,7,54,16,0,6.22,105,151,116,149,303,321,294
70,660271,"Ohtani, Shohei",2629,2.7,0.3,0.25,0.385,0.55,0.362,0.322,0.271,6,20,93.4,28.3,2454,85,85.68,3,34,36,0.7000000000000028,6.74,115,156,113,154,294,322,292
60,592662,"Ray, Robbie",3047,2,0.412,0.471,0.417,0.882,0.548,0.296,0.291,7,17,89,20.8,2205,86.7,87.17,8,52,8,0.5,6.39,107,150,118,142,294,322,285
59,672282,"Detmers, Reid",2181,2.7,0.226,0.161,0.231,0.387,0.262,0.227,0.22,7,31,89.8,18.2,2148,85.7,84.74,8,50,9,-1,5.69,112,152,116,151,297,322,292
59,641745,"Keller, Brad",2275,2.6,0.235,0.176,0.2,0.412,0.262,0.29,0.228,4,17,88.3,23.4,2531,86.4,85.92,5,38,21,-0.5,5.83,110,158,118,148,301,326,304
55,596001,"Junis, Jakob",1802,3.1,0.25,0.188,0.364,0.438,0.292,0.225,0.173,4,16,91.7,9.3,2455,82.9,82.16,4,25,30,-0.7000000000000028,5.7,115,153,114,150,296,326,299
54,641771,"Kuhl, Chad",2375,2.3,0.143,0,0.167,0.143,0.118,0.233,0.21,2,14,87.6,40.2,2516,86.9,87.31,4,38,16,0.3999999999999915,6.26,112,151,118,148,305,331,305
52,680686,"Gray, Josiah",2597,2,0.118,0.176,0.083,0.294,0.174,0.166,0.155,2,17,83.5,13.8,2025,85.8,84.68,5,33,19,-1.0999999999999943,5.43,114,152,120,148,302,318,296
52,663738,"Lynch, Daniel",2434,2.1,0.231,0.154,0.3,0.385,0.262,0.428,0.33,3,13,75.3,15.8,2051,85.7,86.58,5,37,15,0.8999999999999915,6.84,106,156,116,148,303,326,300
52,622072,"Wood, Alex",2239,2.3,0.476,0.238,0.5,0.714,0.511,0.364,0.35,10,21,88.9,11,2071,84.3,84.12,1,41,11,-0.20000000000000284,6.16,108,153,118,147,301,323,292
51,607536,"Freeland, Kyle",2839,1.8,0.304,0.217,0.273,0.522,0.339,0.398,0.343,7,23,81.6,24.3,2392,85.5,86.43,4,43,8,0.9000000000000057,6.58,106,152,120,148,305,330,301
50,663776,"Sandoval, Patrick",2455,2,0.214,0.143,0.227,0.357,0.245,0.265,0.22,6,28,88,22.1,2545,86.3,85.87,5,42,8,-0.3999999999999915,5.94,112,153,114,151,296,323,291
48,645261,"Alcantara, Sandy",3248,1.5,0.375,0.063,0.5,0.438,0.355,0.425,0.359,6,16,98.9,16.8,2332,89.4,88.74,5,29,19,-0.7000000000000028,5.83,112,155,114,151,296,316,294
47,608331,"Fried, Max",2817,1.7,0.353,0.412,0.286,0.765,0.474,0.35,0.295,6,17,89.9,11.9,2400,87.7,87.77,2,31,16,0.09999999999999432,6.17,110,151,120,150,308,322,295
46,477132,"Kershaw, Clayton",1841,2.5,0.222,0.056,0.25,0.278,0.206,0.192,0.206,4,18,78.1,7.6,2585,86.9,87.18,8,41,5,0.29999999999999716,6.28,106,155,118,146,301,314,292
46,642545,"Barría, Jaime",1123,4.1,0.308,0.385,0.273,0.692,0.421,0.473,0.342,4,13,94.9,24.9,2178,85,84.75,2,30,16,-0.29999999999999716,5.94,116,152,114,155,297,322,291
44,607074,"Rodón, Carlos",2985,1.5,0.4,0.133,0.462,0.533,0.401,0.212,0.222,6,15,81.4,29.5,2468,85.3,85.21,4,33,11,-0.09999999999999432,6.12,107,152,115,148,298,321,290
41,605483,"Snell, Blake",2341,1.8,0.25,0.063,0.364,0.313,0.245,0.186,0.185,4,16,87.1,32.5,2401,88.3,89.06,9,32,9,0.7999999999999972,6.68,110,154,118,148,296,322,299
41,501985,"Minor, Mike",1750,2.3,0.267,0.333,0.214,0.6,0.365,0.301,0.197,4,15,83.6,20,2716,85.6,84.8,2,31,10,-0.7999999999999972,5.55,108,149,111,145,292,318,286
40,605488,"Springs, Jeffrey",2149,1.9,0.133,0.067,0.167,0.2,0.134,0.307,0.267,2,15,88.6,28.7,2185,85.5,85.94,4,30,10,0.4000000000000057,6.42,103,158,105,152,298,324,299
40,623149,"Sewald, Paul",974,4.1,0.091,0,0.167,0.091,0.08,0.255,0.205,1,11,91,36,2399,82.7,82.98,5,20,20,0.29999999999999716,6.46,114,153,119,148,299,324,301
39,502042,"Archer, Chris",1787,2.2,0.222,0,0.222,0.222,0.196,0.5,0.468,2,9,90.2,12.6,2451,88,88.09,4,25,14,0.09999999999999432,6.05,112,159,117,152,298,331,288
38,596295,"Gomber, Austin",2059,1.8,0.211,0.053,0.222,0.263,0.206,0.356,0.329,4,19,91.5,11.2,2385,83.9,84.72,4,31,7,0.7999999999999972,6.45,113,150,117,148,302,329,301
38,608566,"Márquez, Germán",2839,1.3,0.143,0.143,0.143,0.286,0.18,0.27,0.195,1,7,86.2,17.4,2376,87.7,86.89,2,19,19,-0.7999999999999972,5.48,111,148,114,148,304,329,307
38,669373,"Skubal, Tarik",1914,2,0.235,0.176,0.188,0.412,0.262,0.286,0.304,4,17,86.2,22.8,2156,88.7,88.99,2,30,8,0.29999999999999716,6.25,105,155,109,147,298,327,295
38,506433,"Darvish, Yu",2971,1.3,0.308,0.077,0.444,0.385,0.28,0.244,0.189,4,13,93.1,34.7,2708,81.4,81.59,4,18,20,0.19999999999998863,6.51,117,168,117,151,297,321,302
37,573124,"Rogers, Taylor",1085,3.4,0.267,0.333,0.231,0.6,0.365,0.273,0.25,4,15,81.3,15.6,2712,80.6,79.58,4,31,6,-1,5.64,112,156,116,150,294,318,298
37,605538,"Wisler, Matt",749,4.9,0.2,0.4,0.125,0.6,0.333,0.243,0.155,2,10,85.7,29,2446,79.4,78.49,4,25,12,-0.9000000000000057,5.75,112,185,120,150,299,325,301
37,605447,"Romano, Jordan",989,3.7,0.333,0,0.429,0.333,0.295,0.203,0.211,3,9,94.6,8.8,2078,86.7,88.32,4,25,12,1.5999999999999943,7.2,111,156,113,149,292,324,297
37,592791,"Taillon, Jameson",2801,1.3,0.4,0.8,0.25,1.2,0.667,0.536,0.413,4,10,87.2,23.8,2525,85.6,86.18,4,22,15,0.6000000000000085,6.41,107,151,115,147,292,325,289
37,676879,"Ashby, Aaron",1878,2,0.273,0.182,0.273,0.455,0.31,0.373,0.304,3,11,81.1,24.4,2507,83.2,81.88,2,22,15,-1.2999999999999972,5.46,106,150,121,146,295,318,296
