"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
104,502042,"Archer, Chris",3395,3.1,0.347,0.327,0.333,0.673,0.424,0.396,0.335,17,49,92.1,20.8,2501,88.4,87.28,11,87,17,-1.1000000000000085,5.5,113,148,114,144,299,325,296
96,519242,"Sale, Chris",3423,2.8,0.333,0.455,0.389,0.788,0.445,0.308,0.23,11,33,88.3,18.9,2405,79.5,77.87,9,58,38,-1.5999999999999943,5.34,108,150,112,146,289,327,289
89,434628,"Hammel, Jason",3008,3,0.389,0.25,0.364,0.639,0.42,0.428,0.382,14,36,90.1,17,2496,84.9,85.09,6,70,19,0.19999999999998863,6.1,111,152,111,144,298,321,300
89,468504,"Chacín, Jhoulys",2907,3.1,0.265,0.294,0.269,0.559,0.339,0.256,0.208,9,34,88.3,35.3,2463,79.8,78.22,10,61,28,-1.5999999999999943,5.31,107,152,114,149,294,313,298
81,622663,"Severino, Luis",3081,2.6,0.206,0.088,0.226,0.294,0.212,0.272,0.27,7,34,86.5,-1.7,2715,87.9,87.19,4,61,20,-0.7000000000000028,5.8,107,149,109,145,295,321,288
69,573185,"Straily, Dan",3077,2.2,0.294,0.176,0.333,0.471,0.312,0.2,0.191,10,34,89.2,11.3,2389,83.6,83.17,9,56,13,-0.3999999999999915,5.96,106,153,111,148,299,323,299
68,593372,"Martinez, Carlos",3123,2.2,0.212,0.212,0.263,0.424,0.264,0.144,0.125,7,33,89.1,23.7,2182,85,83.05,6,46,22,-2,4.92,114,150,114,148,292,317,298
62,429722,"Santana, Ervin",3233,1.9,0.261,0.565,0.133,0.826,0.436,0.417,0.273,6,23,89.5,26.5,2396,84.4,83.52,10,45,17,-0.9000000000000057,5.66,107,149,112,147,295,316,291
61,506433,"Darvish, Yu",3039,2,0.269,0.038,0.304,0.308,0.25,0.24,0.225,7,26,86.6,20.1,2626,82.4,81.19,3,37,24,-1.2000000000000028,5.63,108,151,110,146,295,326,296
60,606131,"Perdomo, Luis",2550,2.4,0.316,0.368,0.286,0.684,0.412,0.44,0.355,6,19,92,11.9,2300,84.5,82.93,8,35,25,-1.5999999999999943,5.22,103,148,108,147,293,313,294
60,502748,"Peacock, Brad",2247,2.7,0.417,0.333,0.474,0.75,0.485,0.387,0.301,10,24,92.9,19.7,2608,81.6,80.88,7,41,19,-0.6999999999999886,5.72,106,151,116,149,294,318,293
