"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
80,571927,"Matz, Steven",2702,3,0,0,0,0,0.256,0.314,0.096,0,7,66.2,5.3,2087,89.3,89.66,4,18,62,0.4000000000000057,6.39,109,151,111,146,298,320,293
75,468504,"Chacín, Jhoulys",1945,3.9,0,0,0,0,0.567,0.579,0.059,0,2,81.8,29.5,2330,78.6,77.22,0,4,71,-1.3999999999999915,5.19,111,158,115,153,296,319,296
72,502188,"Samardzija, Jeff",3002,2.4,0.25,0,0.333,0.25,0.375,0.397,0.242,1,4,69.2,-0.3,2356,84.3,84.15,4,8,64,-0.09999999999999432,5.92,114,157,116,151,292,326,303
70,642545,"Barría, Jaime",1498,4.7,0.2,0,0.333,0.2,0.432,0.364,0.037,1,5,79.8,-5.7,2226,83.8,83.17,2,7,63,-0.5999999999999943,5.57,117,158,114,149,290,325,297
65,596001,"Junis, Jakob",2924,2.2,0,0,0,0,0.279,0.286,0.01,0,6,83.7,38,2451,82,80.81,1,6,59,-1.2000000000000028,5.37,112,149,121,143,300,326,306
53,573186,"Stroman, Marcus",3046,1.7,0,0,,0,0.47,0.47,,0,1,,,2781,84.4,83.09,1,2,51,-1.3000000000000114,5.26,115,154,113,147,297,319,301
52,506433,"Darvish, Yu",2848,1.8,0,0,,0,0.47,0.47,,0,1,,,2692,81.2,80.42,0,1,51,-0.7999999999999972,5.67,112,149,106,150,293,320,294
51,475054,"Roe, Chaz",925,5.5,0.333,0,0.5,0.333,0.54,0.497,0.185,1,3,75.3,-21,2906,80.2,78.16,1,3,48,-2,5.33,110,152,114,148,292,322,293
51,519144,"Porcello, Rick",2927,1.7,0.125,0.125,0.25,0.25,0.299,0.256,0.1,1,8,77.5,29.5,2523,84,83.29,3,13,38,-0.7000000000000028,5.57,113,151,121,150,283,323,295
50,621107,"Eflin, Zach",2571,1.9,0,0,0,0,0.46,0.714,0.447,0,2,97.4,28,2207,87.5,87.8,2,9,41,0.29999999999999716,6.15,115,150,116,152,299,326,301
47,547888,"Tanaka, Masahiro",2750,1.7,0.5,0.5,0.5,1,0.649,0.572,0.498,1,2,80.9,-0.5,2372,82.2,80.79,1,4,43,-1.4000000000000057,5.33,111,152,107,152,287,322,292
46,622694,"Hernandez, Elieser",1442,3.2,0,0,0,0,0.144,0.298,0.195,0,4,72.6,6,2241,77.5,76.49,3,10,36,-1,5.49,112,154,116,150,302,324,297
46,570240,"Peña, Félix",1570,2.9,0,0,,0,0.58,0.58,,0,1,,,2420,81.3,80.35,2,4,42,-0.8999999999999915,5.49,109,150,110,148,290,317,294
45,608566,"Márquez, Germán",2616,1.7,,,,,0.705,0.705,,0,0,,,2313,86.7,85.24,0,2,43,-1.5,5.12,114,154,106,149,305,332,306
43,592716,"Sampson, Adrian",2056,2.1,0.2,0,0.333,0.2,0.378,0.409,0.236,1,5,89.5,14.7,2536,83.3,82.57,4,9,34,-0.7000000000000028,5.67,110,153,108,148,295,323,301
42,493603,"Ottavino, Adam",1130,3.7,,,,,0.69,0.69,,0,0,,,2833,81.2,80.92,0,2,40,-0.29999999999999716,6.25,106,151,107,148,293,323,290
42,607644,"Means, John",2680,1.6,0.125,0,0.2,0.125,0.173,0.341,0.283,1,8,84.1,12.4,2328,83.7,83.27,5,15,27,-0.4000000000000057,5.77,110,157,120,151,291,320,298
40,592351,"Gray, Jon",2372,1.7,0,0,,0,0.345,0.345,,0,4,,,2172,87.8,87.55,6,7,33,-0.20000000000000284,5.79,117,152,117,150,303,332,309
39,518553,"Cishek, Steve",1109,3.5,0,0,,0,0.345,0.345,,0,1,,,2256,78.3,79.59,1,4,35,1.2999999999999972,6.96,114,150,107,154,293,321,297
38,543532,"Melville, Tim",563,6.7,0,0,0,0,0.552,0.552,0,0,1,59.9,80,2268,82.2,82.19,0,5,33,0,5.96,114,151,112,149,309,337,308
37,605154,"Brebbia, John",1213,3.1,0,0,,0,0.46,0.46,,0,1,,,2574,83,83.58,1,2,35,0.5999999999999943,6.29,113,149,106,149,292,324,304
36,593372,"Martinez, Carlos",778,4.6,0,0,0,0,0.518,0.545,0.116,0,1,91.7,-22,2024,85.3,83.22,1,3,33,-2.0999999999999943,4.83,115,151,112,150,298,324,297
36,543521,"McHugh, Collin",1294,2.8,,,,,0.7,0.7,,0,0,,,2784,78.6,77.7,0,0,36,-0.8999999999999915,5.77,113,154,119,149,285,316,297
36,605538,"Wisler, Matt",935,3.9,0,0,,0,0.518,0.518,,0,1,,,2414,82.6,81.2,1,3,33,-1.3999999999999915,5.3,113,160,117,150,302,328,303
35,641745,"Keller, Brad",2711,1.3,,,,,0.69,0.69,,0,0,,,2507,84.2,83.01,1,5,30,-1.2000000000000028,5.26,111,149,109,139,298,323,306
35,572703,"Bard, Luke",794,4.4,0,0,0,0,0.525,0.566,0.162,0,1,46.8,-2,2824,85.7,84.96,2,3,32,-0.7000000000000028,5.5,115,157,113,150,291,317,293
34,625643,"López, Reynaldo",3163,1.1,0,0,0,0,0,0.045,0.042,0,2,73.1,-9,2110,83.5,83.25,1,5,29,-0.29999999999999716,5.81,106,150,113,146,297,321,293
34,645261,"Alcantara, Sandy",3090,1.1,,,,,,,,,,,,2456,85.3,83.95,2,4,30,-1.3999999999999915,5.29,107,159,115,146,303,325,298
33,606149,"Gallegos, Giovanny",1134,2.9,0,0,,0,0.173,0.173,,0,3,,,2189,85.3,83,3,4,29,-2.299999999999997,4.98,113,155,109,150,296,321,300
33,641312,"Anderson, Shaun",1585,2.1,,,,,0.69,0.69,,0,0,,,2421,84.8,84.35,0,2,31,-0.5,5.71,112,153,117,150,304,330,304
32,472610,"García, Luis",1046,3.1,0.5,1.5,0,2,0.877,0.65,0.35,1,2,94.9,40.5,2363,84.3,83.94,1,6,26,-0.3999999999999915,5.81,107,146,114,144,295,320,291
32,628317,"Maeda, Kenta",2433,1.3,0,0,0,0,0.604,0.625,0.182,0,1,84.8,-3,2473,82.6,81.85,0,1,31,-0.7999999999999972,5.57,115,164,124,144,289,314,296
32,650895,"Castillo, Diego",1119,2.9,0,0,,0,0.47,0.47,,0,2,,,2320,88.1,86.34,1,1,31,-1.7999999999999972,5.02,102,152,109,143,292,324,295
32,545333,"Bauer, Trevor",3687,0.9,,,,,0.705,0.705,,0,0,,,2674,78.5,77.49,0,0,32,-1,5.63,115,154,119,149,293,308,289
31,477132,"Kershaw, Clayton",2576,1.2,0.25,0.125,0.5,0.375,0.309,0.225,0.185,2,8,71.9,25.8,2660,86.4,85.86,6,17,14,-0.5,5.77,108,155,113,146,293,318,296
31,518715,"Gearrin, Cory",903,3.4,0,0,0,0,0.505,0.547,0.16,0,2,55.8,25,2805,84.6,83.37,1,3,28,-1.1999999999999886,5.35,112,155,113,146,293,317,293
30,592426,"Jackson, Luke",1253,2.4,1,0,1,1,0.78,0.499,0.329,1,1,99.3,-6,2518,87.1,87.33,0,3,27,0.20000000000000284,6.11,111,151,113,150,305,327,297
30,596112,"Stephenson, Robert",1001,3,0,0,,0,0,0,,0,3,,,2799,84.3,83.8,2,2,28,-0.5,5.47,118,152,112,146,293,314,289
30,502042,"Archer, Chris",2097,1.4,0,0,,0,0.394,0.394,,0,3,,,2593,87.7,86.63,2,2,28,-1.1000000000000085,5.25,110,149,122,149,304,323,301
29,543101,"DeSclafani, Anthony",2587,1.1,,,,,0.69,0.69,,0,0,,,2304,88.6,88.89,0,0,29,0.30000000000001137,6.05,113,155,112,148,291,317,290
29,429719,"Jackson, Edwin",1315,2.2,0.333,0,0.333,0.333,0.45,0.437,0.292,1,3,71.9,5.7,2263,84.7,84.25,1,6,23,-0.5,5.91,108,149,118,147,302,329,299
29,605121,"Anderson, Justin",896,3.2,0,0,,0,0.558,0.558,,0,1,,,2251,84,83.74,2,4,25,-0.29999999999999716,6.01,116,153,113,151,293,318,297
29,613534,"Adams, Austin",530,5.5,0,0,,0,0.352,0.352,,0,2,,,2810,89,87.48,0,0,29,-1.5,5.06,111,151,108,147,296,321,297
29,519242,"Sale, Chris",2465,1.2,0,0,0,0,0,0.216,0.24,0,1,52.4,30,2478,77.5,75.91,1,8,21,-1.5999999999999943,5.46,109,151,117,150,288,323,283
29,518633,"Duffy, Danny",2161,1.3,0.143,0,0.167,0.143,0.195,0.162,0.09,1,7,73.6,16.3,2310,84.3,84.54,2,8,21,0.20000000000000284,6.3,108,151,121,140,299,322,306
29,571704,"Giles, Ken",810,3.6,0,0,,0,0,0,,0,3,,,2234,85.9,84.12,1,2,27,-1.8000000000000114,5.25,108,149,112,146,295,322,301
29,607536,"Freeland, Kyle",1779,1.6,0.143,0.429,0,0.571,0.277,0.104,0.07,1,7,91.9,14,2240,87,87.52,4,14,15,0.5,6.38,112,151,112,147,302,327,305
29,621381,"Strahm, Matt",1789,1.6,0.333,0,0.5,0.333,0.394,0.37,0.236,2,6,89.7,3.3,2544,86.7,85.76,2,12,17,-0.9000000000000057,5.52,107,150,118,150,302,327,308
28,656257,"Brigham, Jeff",690,4.1,0,0,,0,0,0,,0,1,,,2906,82.2,80.37,0,2,26,-1.7999999999999972,5.18,105,157,116,148,301,328,299
28,600917,"Leclerc, José",1276,2.2,0,0,,0,0.46,0.46,,0,1,,,2637,81.5,79.81,0,0,28,-1.7000000000000028,5.12,113,159,113,149,292,323,304
28,457918,"Happ, J.A.",2695,1,0,0,0,0,0.46,0.48,0.046,0,1,73,-19,2214,85.7,84.95,0,5,23,-0.7000000000000028,5.62,110,154,115,150,290,327,290
27,622259,"Wingenter, Trey",906,3,0,0,0,0,0.345,0.347,0.004,0,2,67.4,64.5,2115,84.6,84.46,1,9,18,-0.09999999999999432,6,117,151,115,151,306,328,305
26,592826,"Velasquez, Vince",2119,1.2,0,0,0,0,0.46,0.531,0.214,0,1,64.8,9,2404,85.1,85.06,0,4,22,0.09999999999999432,5.99,111,152,114,148,300,323,294
26,605164,"Bundy, Dylan",2778,0.9,,,,,0.69,0.69,,0,0,,,2617,81,79.8,0,1,25,-1.2000000000000028,5.37,105,154,115,147,302,326,296
26,622608,"Senzatela, Antonio",2237,1.2,1,0,1,1,0.735,0.645,0.547,1,1,82.4,22,2091,83.5,82.99,0,1,25,-0.5,5.6,116,152,110,148,302,335,306
