"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
120,643511,"Rogers, Tyler",1129,10.6,0.167,0,0.286,0.167,0.209,0.209,0.149,4,24,69.5,23.4,2295,72,70.7,14,36,84,-1.2999999999999972,5.94,112,151,113,149,298,320,290
102,554430,"Wheeler, Zack",3205,3.2,0.167,0,0.2,0.167,0.224,0.182,0.105,1,6,68.6,41.8,2380,92.2,93.7,11,36,66,1.5,7.07,113,153,112,150,293,326,300
90,656302,"Cease, Dylan",2957,3,0.143,0,0.286,0.143,0.196,0.175,0.111,2,14,67.4,27.4,2913,86.2,85.96,8,22,68,-0.20000000000000284,6.01,108,150,116,148,301,319,294
56,664299,"Javier, Cristian",1792,3.1,0,0,0,0,0.053,0.072,0.02,0,12,76,21.8,2534,81.2,80.61,10,18,38,-0.6000000000000085,5.91,108,154,117,148,293,325,289
55,669212,"Morgan, Eli",1414,3.9,0.286,0,0.333,0.286,0.251,0.226,0.239,2,7,84.9,13.2,2312,85.3,85.35,5,16,39,0,6.09,116,155,118,150,294,316,288
52,543272,"Hand, Brad",1076,4.8,0.5,0,0.5,0.5,0.573,0.637,0.531,1,2,93.1,24.5,2116,79.5,78.16,0,4,48,-1.2999999999999972,5.43,104,150,115,147,306,320,294
51,592761,"Smith, Caleb",2067,2.5,0,0,,0,0.605,0.605,,0,1,,,2341,84.1,83.16,1,3,48,-0.8999999999999915,5.57,108,154,121,149,301,324,297
49,641482,"Cortes, Nestor",1524,3.2,0,0,,0,0.415,0.415,,0,2,,,2421,77.3,76.49,2,4,45,-0.7999999999999972,5.72,106,154,118,148,300,323,285
49,668676,"Plesac, Zach",2205,2.2,0.111,0,0.333,0.111,0.098,0.077,0.064,1,9,89.5,5.7,1984,86.1,86.17,8,14,35,0.10000000000000853,6.08,110,153,121,149,301,318,288
48,592390,"Hembree, Heath",1090,4.4,0.143,0.214,0.167,0.357,0.206,0.206,0.162,2,14,86.6,19.4,2875,86.9,87.48,9,22,26,0.5999999999999943,6.63,112,152,119,144,300,318,283
46,663474,"McKenzie, Triston",1975,2.3,0.286,0,0.667,0.286,0.352,0.282,0.159,2,7,85.9,1.3,2136,85.5,86.48,4,8,38,1,6.67,109,152,119,148,298,320,290
46,613534,"Adams, Austin",962,4.8,0,0,0,0,0.211,0.257,0.024,0,6,75.6,50,2895,87.2,86.64,6,15,31,-0.6000000000000085,5.85,112,150,118,146,301,320,305
46,547942,"Kim, Kwang Hyun",1784,2.6,0,0,,0,0.461,0.461,,0,2,,,2069,82.3,83.2,1,3,43,0.9000000000000057,6.63,110,153,121,147,300,317,292
46,543101,"DeSclafani, Anthony",2558,1.8,0.222,0,0.5,0.222,0.195,0.151,0.157,2,9,72.1,1.3,2219,89,89.76,6,17,29,0.7999999999999972,6.51,108,154,115,147,302,324,294
44,669373,"Skubal, Tarik",2547,1.7,0,0,0,0,0.231,0.322,0.141,0,4,97.7,16,2008,85.5,85.39,4,7,37,-0.09999999999999432,6.15,106,153,113,149,299,329,298
43,579328,"Kikuchi, Yusei",2561,1.7,1,0,1,1,0.785,0.581,0.523,1,1,85.6,10,2341,81.5,82.2,2,7,36,0.7000000000000028,6.57,108,155,115,148,300,326,290
