"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
45,543101,"DeSclafani, Anthony",2558,1.8,0.5,0.5,0.714,1,0.624,0.33,0.286,6,12,90.7,1.1,2165,87.7,88.52,8,28,17,0.7999999999999972,6.49,113,156,114,148,299,321,294
37,656302,"Cease, Dylan",2957,1.3,0.286,0,0.333,0.286,0.306,0.304,0.258,2,7,90.3,39.7,2887,85,84.85,7,18,19,-0.09999999999999432,6,110,150,113,147,300,321,294
33,641771,"Kuhl, Chad",1436,2.3,0.3,0.2,0.375,0.5,0.336,0.28,0.206,3,10,83.4,14.1,2380,88.2,88.92,4,18,15,0.7000000000000028,6.53,106,151,118,147,300,320,288
33,596295,"Gomber, Austin",1851,1.8,0.4,0.2,0.8,0.6,0.424,0.255,0.269,4,10,87.9,8.8,2296,85,85.96,5,18,15,1,6.55,110,153,123,146,298,331,302
32,663554,"Mize, Casey",2357,1.4,0.375,0.375,0.333,0.75,0.471,0.408,0.327,3,8,93.1,1.9,2249,85.9,86.87,3,19,13,1,6.75,109,153,117,148,298,327,301
32,640470,"Alzolay, Adbert",1955,1.6,0.111,0.333,0,0.444,0.223,0.236,0.165,1,9,84.9,12.9,2600,86.2,86.55,9,22,10,0.3999999999999915,6.19,111,157,118,151,299,322,298
31,605538,"Wisler, Matt",787,3.9,0.222,0.333,0.333,0.556,0.321,0.266,0.237,2,9,90.9,15,2518,80.9,80.18,7,14,17,-0.7000000000000028,5.82,112,168,121,152,294,319,292
30,554430,"Wheeler, Zack",3205,0.9,0.1,0.1,0.25,0.2,0.124,0.098,0.092,1,10,72.5,13,2382,91.7,93.42,11,25,5,1.7000000000000028,7.09,115,149,113,150,292,322,299
30,613534,"Adams, Austin",962,3.1,0.125,0,0.25,0.125,0.11,0.137,0.141,1,8,73.3,19,2804,86.8,86.12,7,21,9,-0.7000000000000028,5.78,113,152,120,147,297,318,304
30,645261,"Alcantara, Sandy",3095,1,0.2,0,0.333,0.2,0.176,0.239,0.246,1,5,91.3,22,2359,89.6,86.07,3,16,14,-3.4000000000000057,5.9,105,148,114,146,301,315,283
30,663903,"Singer, Brady",2287,1.3,0.083,0,0.111,0.083,0.068,0.12,0.115,1,12,83.4,12.2,2387,84.9,85.28,3,20,10,0.3999999999999915,6.42,106,156,114,145,300,321,298
29,608331,"Fried, Max",2558,1.1,0.222,0,0.333,0.222,0.195,0.166,0.174,2,9,80.1,15.3,2531,83.8,83.7,6,18,11,-0.09999999999999432,6.16,103,150,125,146,300,320,290
29,501985,"Minor, Mike",2621,1.1,0.167,0.5,0,0.667,0.334,0.544,0.351,1,6,89.6,25.2,2721,85,84.39,7,18,11,-0.5999999999999943,5.55,110,163,117,147,301,324,303
29,592761,"Smith, Caleb",2067,1.4,0.143,0.143,0.5,0.286,0.177,0.068,0.058,1,7,93.8,31,2403,84.5,83.68,2,15,14,-0.7999999999999972,5.63,105,149,119,149,299,326,300
29,621121,"McCullers Jr., Lance",2788,1,0,0,0,0,0,0.008,0.008,0,5,87.8,52.8,2794,85.6,85.06,2,14,15,-0.5,5.94,104,154,117,150,293,321,288
28,601713,"Pivetta, Nick",2745,1,0.3,0.4,0.286,0.7,0.413,0.205,0.181,3,10,86.7,0.3,2262,85.3,85.71,4,20,8,0.4000000000000057,6.4,105,153,114,147,292,325,295
27,628317,"Maeda, Kenta",1775,1.5,0.25,0,0.333,0.25,0.22,0.198,0.219,1,4,76.9,55,2502,81.4,80.43,4,19,8,-1,5.73,112,160,115,150,297,328,295
27,641745,"Keller, Brad",2348,1.1,0.25,0.375,0.2,0.625,0.361,0.395,0.283,2,8,80.7,19.3,2591,85.3,84.73,4,15,12,-0.5999999999999943,5.68,110,156,114,146,297,320,302
26,605483,"Snell, Blake",2347,1.1,0.154,0.077,0.182,0.231,0.163,0.19,0.181,2,13,83.3,19.4,2416,86.5,87.27,2,17,9,0.7999999999999972,6.6,114,154,130,147,303,325,312
26,572070,"Richards, Garrett",2331,1.1,0.222,0.333,0.143,0.556,0.321,0.186,0.137,2,9,86.4,43.9,2654,87.4,87.07,3,19,7,-0.30000000000001137,5.89,107,154,117,148,297,332,291
26,643511,"Rogers, Tyler",1129,2.3,0.273,0.364,0.286,0.636,0.375,0.248,0.247,3,11,83.9,31.1,2234,71.7,70.65,3,18,8,-1,5.93,112,148,110,150,288,318,297
26,621107,"Eflin, Zach",1615,1.6,0,0,0,0,0,0.092,0.076,0,2,89.6,37.5,2139,89,89.98,12,20,6,1,6.68,112,152,111,147,296,321,299
