"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
108,468504,"Chacín, Jhoulys",3007,3.6,0.125,0,0.25,0.125,0.434,0.419,0.049,1,8,86.4,30.5,2346,78.6,77.04,4,13,95,-1.5999999999999943,5.13,112,158,113,155,300,318,297
85,475115,"Ross, Tyson",2497,3.4,0.143,0,0.25,0.143,0.428,0.447,0.178,1,7,86.1,4.8,2630,84,82.44,1,9,76,-1.5999999999999943,5.12,114,151,115,147,298,320,304
83,622663,"Severino, Luis",3149,2.6,0.167,0,0.333,0.167,0.328,0.273,0.07,1,6,68.3,-7,2904,87.1,86.13,2,8,75,-1,5.69,113,158,110,150,291,322,294
74,573185,"Straily, Dan",2136,3.5,0,0,0,0,0.138,0.289,0.17,0,4,84.7,21.7,2522,82.9,82.26,2,9,65,-0.6000000000000085,5.69,108,148,102,150,292,322,301
71,592351,"Gray, Jon",2798,2.5,0,0,,0,0.517,0.517,,0,2,,,2128,87.1,87.56,4,7,64,0.5,6.23,112,151,110,146,298,323,304
66,596001,"Junis, Jakob",2838,2.3,0.333,0,0.667,0.333,0.524,0.458,0.141,2,6,75.1,4,2454,81.8,80.53,2,9,57,-1.2999999999999972,5.37,113,151,115,145,296,320,300
60,502042,"Archer, Chris",2504,2.4,0,0,,0,0.383,0.383,,0,4,,,2545,86.8,85.73,7,8,52,-1.0999999999999943,5.38,111,150,112,148,293,323,297
59,596295,"Gomber, Austin",1226,4.8,0.2,0,0.333,0.2,0.267,0.281,0.204,2,10,70.7,31.2,2300,88.2,88.77,5,19,40,0.5999999999999943,6.35,108,147,105,148,299,319,301
59,493603,"Ottavino, Adam",1271,4.6,0,0,0,0,0.543,0.544,0,0,1,87.1,44,2743,80.7,80.7,1,7,52,0,6.28,116,150,109,146,297,321,299
57,519144,"Porcello, Rick",3095,1.8,0,0,0,0,0.3,0.337,0.068,0,8,78.4,30,2555,85.4,84.67,7,13,44,-0.7000000000000028,5.64,112,154,116,149,278,316,296
55,570240,"Peña, Félix",1409,3.9,0,0,0,0,0.138,0.148,0.013,0,4,83.6,57.7,2573,81.3,79.79,5,12,43,-1.5,5.34,114,153,106,148,291,318,301
54,543037,"Cole, Gerrit",3257,1.7,0,0,0,0,0.276,0.276,0.001,0,6,82,77,2533,87.7,87.16,5,12,42,-0.5,5.8,110,153,117,152,282,316,293
52,571927,"Matz, Steven",2692,1.9,0,0,0,0,0.206,0.214,0.012,0,5,68.7,-25,2097,88,88.24,9,20,32,0.20000000000000284,6.43,110,150,110,146,298,321,298
49,434628,"Hammel, Jason",2070,2.4,0.25,0,0.5,0.25,0.455,0.456,0.242,1,4,74.9,47.5,2444,84.6,84.48,3,8,41,-0.09999999999999432,5.96,113,156,110,145,297,320,299
49,570632,"Ureña, José",2770,1.8,0.4,0.6,0.333,1,0.605,0.734,0.515,2,5,95.4,28.5,2198,85.7,85.32,2,12,37,-0.4000000000000057,5.9,109,147,104,147,294,321,298
48,572070,"Richards, Garrett",1313,3.7,0,0,,0,0.172,0.172,,0,3,,,2826,88.1,86.5,7,8,40,-1.5999999999999943,5.2,113,154,112,149,292,319,297
