"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
397,656302,"Cease, Dylan",2957,13.4,0.068,0,0.364,0.068,0.167,0.155,0.047,4,59,68.4,6.6,2894,86.3,86.03,116,152,245,-0.29999999999999716,6.04,112,151,116,148,301,321,294
379,605397,"Musgrove, Joe",2938,12.9,0.083,0.012,0.292,0.095,0.173,0.177,0.085,7,84,74,11.1,2806,84.4,83.61,116,179,200,-0.8000000000000114,5.93,113,154,128,146,298,321,308
370,663903,"Singer, Brady",2287,16.2,0.128,0.038,0.346,0.167,0.229,0.206,0.099,10,78,78.1,-6,2408,85.8,86.36,94,156,214,0.6000000000000085,6.51,107,158,120,146,300,323,300
354,641745,"Keller, Brad",2348,15.1,0.087,0,0.4,0.087,0.152,0.155,0.07,4,46,83.1,-13.3,2594,86.6,86.07,67,100,254,-0.5,5.84,106,157,119,144,301,323,303
350,543037,"Cole, Gerrit",2969,11.8,0.123,0.031,0.32,0.154,0.203,0.16,0.072,8,65,76.1,-1,2603,88.7,89.12,80,137,213,0.3999999999999915,6.45,110,152,121,148,298,325,288
329,641816,"Mahle, Tyler",3196,10.3,0.279,0.047,0.48,0.326,0.322,0.261,0.201,12,43,75.6,-3.7,2570,87.3,88.13,47,86,243,0.7999999999999972,6.61,109,152,117,146,299,319,287
325,592351,"Gray, Jon",2537,12.8,0.017,0.017,0.1,0.033,0.117,0.144,0.053,1,60,76.6,-8,2419,87.1,87.58,92,125,200,0.5,6.4,110,152,123,147,299,331,303
316,664141,"Brubaker, JT",1944,16.3,0.078,0.047,0.313,0.125,0.168,0.141,0.055,5,64,74.9,-7,2656,87.3,86.84,95,135,181,-0.5,5.89,109,152,119,147,303,321,289
315,608337,"Giolito, Lucas",2970,10.6,0.023,0,0.067,0.023,0.036,0.076,0.066,1,44,79.1,-4.6,2041,85.9,86.68,78,114,201,0.7999999999999972,6.63,110,152,117,149,303,321,296
306,543101,"DeSclafani, Anthony",2558,12,0.083,0,0.267,0.083,0.142,0.167,0.108,4,48,76,-3.5,2221,88.1,88.92,78,122,184,0.8000000000000114,6.57,110,155,117,149,301,322,292
306,543475,"Lyles, Jordan",2964,10.3,0.049,0,0.111,0.049,0.126,0.155,0.078,2,41,73.3,-3.3,2689,83.8,84.6,58,96,210,0.7999999999999972,6.75,110,152,123,146,301,326,294
306,573186,"Stroman, Marcus",2741,11.2,0.184,0.041,0.391,0.224,0.241,0.216,0.15,9,49,78.4,7.8,2711,85.1,84.64,73,114,192,-0.5,5.87,111,155,114,149,302,324,295
300,622608,"Senzatela, Antonio",2405,12.5,0.152,0.174,0.313,0.326,0.287,0.224,0.106,7,46,78,-7.9,2100,86.5,86.42,56,96,204,-0.09999999999999432,6.09,109,152,124,147,303,331,302
290,657277,"Webb, Logan",2214,13.1,0.082,0.035,0.24,0.118,0.132,0.129,0.084,7,85,72.8,-4.4,2708,82.8,83.57,104,149,141,0.7999999999999972,6.75,111,154,116,149,300,321,291
285,640470,"Alzolay, Adbert",1955,14.6,0.1,0,0.357,0.1,0.168,0.163,0.074,5,50,73.3,-2.8,2639,86.4,86.76,81,120,165,0.3999999999999915,6.31,112,156,119,150,299,322,297
284,502043,"Gibson, Kyle",2881,9.9,0.133,0.067,0.364,0.2,0.22,0.172,0.088,8,60,76.8,-6.4,2526,83.7,84.19,76,115,169,0.5,6.65,111,153,122,147,297,324,290
282,501381,"Pineda, Michael",1707,16.5,0.069,0,0.174,0.069,0.111,0.139,0.097,4,58,80.9,-5.3,1981,81.6,81.07,72,118,164,-0.5,6.23,105,154,116,148,300,331,293
278,660623,"Ynoa, Huascar",1482,18.8,0.065,0.087,0.286,0.152,0.17,0.159,0.06,3,46,83,1.9,2434,85.5,85.38,89,118,160,-0.09999999999999432,6.15,110,152,123,148,302,322,297
274,613534,"Adams, Austin",962,28.5,0.029,0,0.143,0.029,0.314,0.345,0.063,1,35,81.4,9.4,2862,87.2,86.22,66,104,170,-1,5.86,113,151,124,146,298,320,308
273,642547,"Peralta, Freddy",2356,11.6,0.08,0.02,0.308,0.1,0.163,0.174,0.092,4,50,76.8,22.8,2298,81.1,81.82,76,100,173,0.7000000000000028,7.23,108,153,118,148,300,321,295
270,621121,"McCullers Jr., Lance",2788,9.7,0.073,0,0.273,0.073,0.197,0.179,0.043,3,41,75.5,14.5,2809,86.3,85.68,60,92,178,-0.5999999999999943,6.02,110,154,118,149,292,320,287
269,650895,"Castillo, Diego",936,28.7,0.036,0,0.154,0.036,0.116,0.138,0.058,2,55,71.2,1.6,2271,87.5,86.64,82,123,146,-0.9000000000000057,5.39,109,155,118,146,299,319,292
263,594798,"deGrom, Jacob",1226,21.5,0.032,0.065,0.091,0.097,0.072,0.064,0.035,2,62,75.2,-8.7,2605,91.7,92.98,111,145,118,1.2999999999999972,6.83,118,153,115,151,299,326,299
263,645261,"Alcantara, Sandy",3095,8.5,0.024,0,0.1,0.024,0.118,0.138,0.047,1,42,76.7,-27.6,2362,91.1,90.42,67,97,166,-0.6999999999999886,5.99,106,149,118,148,301,315,284
261,605130,"Barlow, Scott",1223,21.3,0.125,0.075,0.308,0.2,0.259,0.245,0.106,5,40,73.4,0.3,2453,85.2,86.11,78,107,154,0.8999999999999915,6.75,109,156,118,144,299,322,298
249,628317,"Maeda, Kenta",1775,14,0.163,0.116,0.25,0.279,0.275,0.254,0.148,7,43,73.8,13.2,2524,82.6,81.74,57,103,146,-0.8999999999999915,5.89,102,153,115,147,298,328,291
246,640444,"Crowe, Wil",2171,11.3,0.088,0.029,0.273,0.118,0.204,0.207,0.093,3,34,83.8,10.4,2735,85.9,86.31,50,78,168,0.3999999999999915,6.43,108,151,118,146,302,320,287
239,554430,"Wheeler, Zack",3205,7.5,0.03,0,0.125,0.03,0.183,0.2,0.053,1,33,76.5,-14.6,2407,91.2,92.49,45,80,159,1.2999999999999972,7.17,111,152,115,148,295,322,293
239,429722,"Santana, Ervin",1063,22.5,0.125,0,0.25,0.125,0.193,0.215,0.129,6,48,76.8,13.7,2331,85.2,84.98,56,91,148,-0.20000000000000284,6.06,107,156,118,143,302,323,297
237,608566,"Márquez, Germán",2788,8.5,0.12,0.02,0.286,0.14,0.165,0.155,0.105,6,50,68.8,-15.3,2434,86.8,85.72,73,107,130,-1.0999999999999943,5.4,111,152,120,146,300,327,301
234,641540,"Dunning, Dane",1909,12.3,0.088,0.029,0.429,0.118,0.138,0.11,0.061,3,34,73.1,-19.7,2127,79.9,80.04,53,85,149,0.09999999999999432,6.44,111,154,125,147,300,325,293
234,622491,"Castillo, Luis",3164,7.4,0.083,0,0.25,0.083,0.122,0.181,0.145,2,24,82.3,2.5,2442,86.7,85.74,59,82,152,-1,5.55,111,151,118,146,296,320,288
232,543243,"Gray, Sonny",2228,10.4,0.054,0,0.154,0.054,0.139,0.163,0.078,2,37,71.4,-0.3,2640,82.3,82.43,56,84,148,0.10000000000000853,6.51,110,152,119,146,298,319,286
231,425844,"Greinke, Zack",2577,9,0.132,0.026,0.2,0.158,0.213,0.255,0.183,5,38,76.4,-3.4,2360,83.8,83.12,52,89,142,-0.7000000000000028,5.93,109,155,117,150,292,324,290
231,453286,"Scherzer, Max",2821,8.2,0.028,0,0.2,0.028,0.076,0.082,0.033,1,36,82.9,-0.8,2282,86,85.96,77,100,131,0,6.26,107,153,116,149,304,321,288
230,592836,"Walker, Taijuan",2547,9,0.125,0,0.222,0.125,0.202,0.266,0.193,4,32,81,2.8,2424,86.6,85.71,25,50,180,-0.8999999999999915,5.96,111,154,114,148,302,328,296
226,572193,"Tepera, Ryan",948,23.8,0.053,0,0.667,0.053,0.171,0.148,0.02,2,38,80.4,-5.3,2368,86.7,87.02,81,101,125,0.29999999999999716,6.41,109,153,114,148,298,318,295
226,489265,"Romo, Sergio",1043,21.7,0.114,0.023,0.263,0.136,0.178,0.181,0.116,5,44,75.5,12.7,2831,77.2,77.25,45,81,145,0,6.5,110,149,123,146,304,328,296
221,605538,"Wisler, Matt",787,28.1,0.056,0,0.118,0.056,0.098,0.144,0.103,2,36,72.4,10.3,2541,81.8,81.03,42,76,145,-0.7999999999999972,5.97,108,155,118,148,301,322,292
221,641771,"Kuhl, Chad",1436,15.4,0.029,0,0.091,0.029,0.166,0.18,0.046,1,34,78.1,-6.8,2442,88.4,89.11,53,86,135,0.6999999999999886,6.61,109,150,119,147,300,320,288
219,592390,"Hembree, Heath",1090,20.1,0.079,0,0.3,0.079,0.219,0.202,0.048,3,38,82.2,25.3,2869,86.9,87.51,47,91,128,0.5999999999999943,6.67,112,150,119,146,297,313,286
218,663554,"Mize, Casey",2357,9.2,0.125,0.125,0.273,0.25,0.216,0.203,0.112,4,32,88.4,-4.9,2272,86.5,87.57,41,64,154,1.0999999999999943,6.88,105,151,121,147,302,328,298
218,656605,"Keller, Mitch",1858,11.7,0.167,0.042,0.5,0.208,0.295,0.244,0.093,4,24,74.9,4.1,2374,86.4,86.31,44,70,148,-0.10000000000000853,6.12,106,149,117,145,305,321,288
217,669302,"Gilbert, Logan",2125,10.2,0.057,0,0.182,0.057,0.101,0.127,0.084,2,35,72.7,5.3,2314,83.6,85.23,47,67,150,1.6000000000000085,7.33,109,153,119,147,297,322,289
216,570666,"Cessa, Luis",949,22.8,0.227,0.045,0.4,0.273,0.289,0.267,0.197,10,44,77.3,-4.4,2488,83,82.55,42,83,133,-0.5,5.81,111,152,119,147,297,322,286
214,606149,"Gallegos, Giovanny",1236,17.3,0.083,0,0.3,0.083,0.106,0.138,0.088,3,36,75.5,15.8,2528,85.9,85.14,81,106,108,-0.8000000000000114,5.77,113,155,118,147,300,320,300
213,605242,"Fulmer, Michael",1183,18,0.086,0,0.214,0.086,0.137,0.155,0.089,3,35,79.3,3.6,2429,91.2,91.78,58,101,112,0.5999999999999943,6.61,107,154,122,148,300,329,298
211,668676,"Plesac, Zach",2205,9.6,0.089,0.044,0.154,0.133,0.143,0.164,0.109,4,45,70.4,-8.8,2051,87,87.16,40,85,126,0.20000000000000284,6.22,111,152,121,148,298,319,289
210,552640,"Kittredge, Andrew",982,21.4,0.14,0,0.571,0.14,0.143,0.09,0.072,8,57,73.7,-15.2,2747,89.2,89.9,78,116,94,0.7000000000000028,6.64,105,155,118,147,303,321,291
205,572070,"Richards, Garrett",2331,8.8,0.107,0,0.6,0.107,0.2,0.165,0.055,3,28,69.7,-19.4,2775,88.7,88.25,46,65,140,-0.4000000000000057,5.98,110,153,120,147,299,329,293
205,608638,"Chargois, JT",876,23.4,0,0,0,0,0.166,0.208,0.046,0,31,76.7,4,2256,88.2,88.31,43,61,144,0.09999999999999432,6.35,109,155,117,148,296,319,294
204,621111,"Buehler, Walker",3152,6.5,0.146,0.083,0.273,0.229,0.159,0.136,0.138,7,48,79.2,7.2,2804,85,85.31,50,92,112,0.29999999999999716,6.47,110,154,116,150,307,318,287
203,664299,"Javier, Cristian",1792,11.3,0,0,0,0,0.025,0.071,0.052,0,27,75.7,27.5,2540,81.4,80.83,43,64,139,-0.6000000000000085,6.01,110,154,118,149,293,324,289
202,543135,"Eovaldi, Nathan",2927,6.9,0.111,0,0.25,0.111,0.19,0.208,0.125,3,27,76,4.5,2173,86.2,86.91,41,64,138,0.7000000000000028,6.72,108,152,120,148,295,327,291
199,592866,"Williams, Trevor",1537,12.9,0.176,0,0.333,0.176,0.185,0.166,0.13,6,34,80.3,7.4,2245,83.2,83.02,40,70,129,-0.20000000000000284,6.86,110,156,118,148,302,324,295
198,643377,"Jax, Griffin",1394,14.2,0.05,0.05,0.118,0.1,0.165,0.162,0.056,2,40,75.1,11.6,2809,83.6,83.14,50,84,114,-0.5,5.85,103,153,116,148,298,329,296
198,542914,"Bass, Anthony",959,20.6,0.133,0.1,0.3,0.233,0.188,0.114,0.068,4,30,76.6,2.9,2222,86.6,86.74,54,80,118,0.10000000000000853,6.32,104,148,116,146,301,318,286
197,666201,"Manoah, Alek",1845,10.7,0.077,0.077,0.222,0.154,0.188,0.184,0.083,3,39,79.4,4.8,2266,81.7,81.76,51,77,120,0.09999999999999432,6.54,107,154,124,149,298,319,293
196,518774,"Harvey, Matt",2232,8.8,0.214,0.036,0.375,0.25,0.277,0.241,0.17,6,28,78.1,-12.9,2380,87.1,86.7,29,59,137,-0.3999999999999915,6.07,107,152,121,148,302,322,293
196,661269,"Gutierrez, Vladimir",1831,10.7,0.105,0,0.211,0.105,0.186,0.201,0.117,4,38,75.4,12.2,2461,83.4,83.5,43,70,126,0.09999999999999432,6.48,110,150,118,145,299,321,289
195,669456,"Bieber, Shane",1559,12.5,0,0,0,0,0.065,0.09,0.029,0,29,78.9,6.8,2704,86.1,86.84,63,82,113,0.7000000000000028,6.55,110,153,122,148,299,323,291
192,605452,"Ross, Joe",1700,11.3,0.103,0.026,0.25,0.128,0.155,0.159,0.101,4,39,80.3,13.6,1941,85.3,85.69,44,77,115,0.4000000000000057,6.61,109,153,120,147,307,322,294
192,608335,"Funkhouser, Kyle",1189,16.1,0.053,0,0.125,0.053,0.221,0.257,0.102,1,19,66.3,-21.1,2444,87.3,87.99,42,58,134,0.7000000000000028,6.56,107,152,117,147,299,326,295
191,595014,"Treinen, Blake",1095,17.4,0.05,0,0.4,0.05,0.117,0.103,0.03,2,40,75.1,28,2445,86.5,85.19,54,72,119,-1.2999999999999972,5.56,112,155,117,149,301,316,291
190,641755,"Kinley, Tyler",1143,16.6,0.179,0.143,0.5,0.321,0.295,0.274,0.156,5,28,85,2.9,2638,90.6,89.79,53,80,110,-0.7999999999999972,5.64,110,152,121,146,300,327,302
188,601713,"Pivetta, Nick",2745,6.8,0.185,0,0.5,0.185,0.245,0.2,0.115,5,27,72.4,-17.5,2305,86.3,86.74,42,68,120,0.4000000000000057,6.54,110,154,121,147,293,327,296
187,518553,"Cishek, Steve",1253,14.9,0.294,0,0.455,0.294,0.389,0.28,0.112,5,17,72,5.9,2390,77.7,77.73,21,45,142,0,7.5,108,154,117,146,305,325,295
184,543521,"McHugh, Collin",972,18.9,0.156,0,0.389,0.156,0.203,0.186,0.123,7,45,79.9,-0.4,2813,79.9,79.97,47,85,99,0.09999999999999432,6.65,106,157,119,149,302,319,294
184,593423,"Montas, Frankie",3028,6.1,0.192,0,0.417,0.192,0.223,0.197,0.145,5,26,83.7,8.7,2500,88.2,87.95,37,60,124,-0.29999999999999716,6.05,107,149,121,147,303,325,295
181,592314,"Foltynewicz, Mike",2236,8.1,0.042,0,0.143,0.042,0.187,0.208,0.067,1,24,72.1,-9.3,2443,83.5,83.53,29,51,130,0,6.16,113,155,126,147,302,328,294
180,607192,"Glasnow, Tyler",1339,13.4,0.118,0,0.333,0.118,0.165,0.153,0.094,2,17,82.8,8,2786,88.2,89.82,55,68,112,1.5999999999999943,7.36,107,158,119,151,302,322,294
176,656876,"Rasmussen, Drew",1202,14.6,0.045,0.045,0.111,0.091,0.154,0.202,0.101,1,22,83.7,0.1,2675,86.8,87.25,25,41,135,0.4000000000000057,6.54,109,151,117,150,302,322,293
169,672715,"Patiño, Luis",1365,12.4,0.087,0.13,0.143,0.217,0.227,0.246,0.138,2,23,80.1,1.5,2535,86.3,87.03,30,52,117,0.7000000000000028,6.79,105,153,118,146,299,321,294
169,623149,"Sewald, Paul",1104,15.3,0.038,0.115,0,0.154,0.141,0.161,0.063,1,26,93.1,21.5,2208,82.2,82.15,47,62,107,-0.10000000000000853,6.42,112,155,118,148,298,320,292
167,663474,"McKenzie, Triston",1975,8.5,0,0,0,0,0.116,0.226,0.134,0,25,79.5,4.6,2185,87,88,43,72,95,1,6.78,111,154,121,148,299,319,291
167,656557,"Houck, Tanner",1149,14.5,0,0,0,0,0.145,0.172,0.035,0,23,77,-0.6,2579,84.8,84.32,47,58,109,-0.5,6.11,108,153,119,148,290,327,297
165,664062,"Gonsolin, Tony",990,16.7,0.1,0.05,0.286,0.15,0.182,0.163,0.09,2,20,75.7,-21.3,2607,87.2,87.14,39,52,113,-0.10000000000000853,6.03,108,155,115,150,300,317,292
164,656427,"Flaherty, Jack",1353,12.1,0.053,0,0.143,0.053,0.238,0.28,0.099,1,19,81.3,1.4,2411,84.2,84.89,38,52,112,0.7000000000000028,6.77,115,157,121,148,298,319,296
164,493603,"Ottavino, Adam",1146,14.3,0.105,0,0.25,0.105,0.286,0.258,0.053,2,19,78,23.9,2755,81.2,81.71,31,51,113,0.5,6.92,112,153,118,146,289,324,292
160,594577,"Mayers, Mike",1236,12.9,0.08,0,0.2,0.08,0.174,0.214,0.127,2,25,86.7,-0.3,2162,85.3,84.85,36,57,103,-0.5,6.01,111,156,119,148,305,327,296
159,669622,"Bender, Anthony",973,16.3,0.133,0,0.5,0.133,0.18,0.116,0.044,4,30,69.3,-1.8,2508,85.2,84.55,57,71,88,-0.7000000000000028,5.94,103,148,118,146,301,320,289
159,592791,"Taillon, Jameson",2372,6.7,0.214,0,0.273,0.214,0.251,0.33,0.286,3,14,80.6,16.3,2540,86.8,87.53,23,41,118,0.7000000000000028,6.68,108,153,119,146,302,329,287
157,656546,"Hoffman, Jeff",1360,11.5,0,0,0,0,0.088,0.102,0.018,0,21,60,-20,2574,82.3,82.53,39,49,108,0.20000000000000284,6.47,109,149,118,146,298,320,283
156,656420,"Feyereisen, J.P.",987,15.8,0.278,0.111,0.455,0.389,0.343,0.268,0.202,5,18,80.6,5.6,2775,86.4,84.34,29,43,113,-2.1000000000000085,5.98,104,151,115,147,305,326,294
156,453268,"Bard, Daniel",1217,12.8,0.115,0,0.5,0.115,0.198,0.196,0.103,3,26,71,4,2916,87.4,87.5,47,66,90,0.09999999999999432,6.16,109,150,120,143,302,327,302
155,676840,"Peacock, Matt",1323,11.7,0.074,0.037,0.222,0.111,0.1,0.112,0.092,2,27,78.2,-16.2,2647,87.7,86.22,37,53,102,-1.5,5.39,107,152,122,149,301,329,297
155,622075,"Almonte, Yency",871,17.8,0,0,0,0,0.138,0.18,0.055,0,24,76.8,24.5,2373,84,84.3,40,54,101,0.29999999999999716,6.74,110,151,124,144,303,330,302
153,519151,"Pressly, Ryan",956,16,0.038,0,0.2,0.038,0.034,0.062,0.066,1,26,83.3,12.6,2698,90.8,90.23,46,69,84,-0.5999999999999943,6.15,114,155,121,151,291,322,290
