"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
127,656302,"Cease, Dylan",3120,4.1,0.174,0.152,0.188,0.326,0.214,0.213,0.176,8,46,84,13.2,2834,87.3,87.2,36,102,25,-0.09999999999999432,6.06,105,151,112,147,298,324,298
121,663903,"Singer, Brady",2374,5.1,0.244,0.024,0.333,0.268,0.225,0.262,0.261,10,41,88.8,3.9,2338,85.5,86.07,30,99,22,0.5999999999999943,6.57,110,158,116,149,298,326,302
113,657277,"Webb, Logan",3006,3.8,0.147,0.147,0.154,0.294,0.181,0.238,0.215,5,34,83,15.5,2637,82.5,83.29,25,83,30,0.7999999999999972,6.7,110,152,116,149,299,324,294
103,596001,"Junis, Jakob",1802,5.7,0.255,0.191,0.303,0.447,0.3,0.271,0.245,12,47,85.6,8.9,2471,83.1,82.37,14,79,24,-0.6999999999999886,5.75,112,153,121,148,301,327,297
99,664141,"Brubaker, JT",2381,4.2,0.308,0.128,0.333,0.436,0.322,0.317,0.304,12,39,85.3,4.3,2651,86.7,84.98,21,77,22,-1.7000000000000028,5.64,103,150,117,147,305,324,300
92,434378,"Verlander, Justin",2607,3.5,0.179,0.077,0.318,0.256,0.187,0.138,0.124,7,39,83.8,11.5,2469,87.5,87.19,30,70,22,-0.29999999999999716,6.08,114,155,119,149,292,323,290
90,571945,"Mikolas, Miles",3152,2.9,0.194,0,0.194,0.194,0.166,0.298,0.272,6,31,85.7,4.1,2382,87.6,87.94,5,62,28,0.30000000000001137,6.37,111,153,116,148,302,324,301
89,669456,"Bieber, Shane",2875,3.1,0.22,0.024,0.29,0.244,0.203,0.212,0.222,9,41,86,8.3,2521,84.8,85.85,33,81,8,1,6.58,108,153,120,148,301,318,291
85,645261,"Alcantara, Sandy",3248,2.6,0.08,0.08,0.143,0.16,0.122,0.154,0.117,2,25,85.4,23.4,2350,90.1,89.44,19,60,25,-0.6999999999999886,5.91,106,154,118,150,302,317,291
84,668881,"Greene, Hunter",2200,3.8,0.242,0.03,0.4,0.273,0.226,0.183,0.192,8,33,76.5,17.1,2374,88.7,89.07,24,63,21,0.3999999999999915,6.45,118,152,121,147,292,319,292
82,660271,"Ohtani, Shohei",2629,3.1,0.111,0.037,0.136,0.148,0.112,0.155,0.159,3,27,75.5,17.5,2497,85.3,85.93,23,63,19,0.6000000000000085,6.79,111,152,111,151,296,322,292
80,608337,"Giolito, Lucas",2753,2.9,0.222,0.185,0.227,0.407,0.274,0.317,0.277,6,27,88.8,1.2,1948,84.4,85.09,9,53,27,0.6999999999999886,6.69,110,152,113,148,300,328,297
73,543037,"Cole, Gerrit",3274,2.2,0.241,0.138,0.316,0.379,0.267,0.271,0.237,7,29,82.3,-7.8,2586,88.4,88.74,21,52,21,0.29999999999999716,6.34,111,155,122,150,299,326,286
73,592351,"Gray, Jon",2062,3.5,0.154,0.077,0.235,0.231,0.165,0.188,0.193,4,26,83.5,23.8,2478,85.1,85.23,19,58,15,0.10000000000000853,6.41,113,153,121,148,299,320,292
73,666201,"Manoah, Alek",2949,2.5,0.121,0.121,0.1,0.242,0.15,0.246,0.243,4,33,81.9,20.8,2219,81.5,81.8,12,62,11,0.29999999999999716,6.6,108,154,121,149,295,320,293
73,605397,"Musgrove, Joe",2834,2.6,0.3,0.033,0.474,0.333,0.278,0.249,0.255,9,30,80.5,10.3,2711,82.9,82.19,21,57,16,-0.7000000000000028,5.98,116,165,124,150,296,318,298
72,592791,"Taillon, Jameson",2801,2.6,0.257,0.143,0.273,0.4,0.28,0.288,0.294,9,35,87.5,-0.8,2561,86.2,86.73,6,52,20,0.5,6.51,109,153,120,147,299,326,287
71,641712,"Hudson, Dakota",2253,3.2,0.278,0.139,0.29,0.417,0.299,0.276,0.251,10,36,82.7,15.2,2426,87.3,87.38,13,62,9,0.10000000000000853,6.22,110,153,115,148,300,322,301
71,680686,"Gray, Josiah",2597,2.7,0.143,0.029,0.263,0.171,0.137,0.095,0.092,5,35,79.6,13,2046,85.7,84.72,23,54,17,-1,5.55,112,154,123,147,303,319,293
69,471911,"Carrasco, Carlos",2412,2.9,0.259,0.185,0.273,0.444,0.301,0.231,0.214,7,27,80.1,-0.7,2447,84.8,85.04,14,58,11,0.20000000000000284,6.3,110,153,115,148,302,330,300
67,502042,"Archer, Chris",1787,3.7,0.265,0.118,0.3,0.382,0.278,0.324,0.283,9,34,86.3,-0.6,2457,88.6,88.58,4,50,17,0,6.12,109,155,123,150,298,331,289
66,502043,"Gibson, Kyle",2739,2.4,0.348,0.435,0.333,0.783,0.479,0.381,0.294,8,23,91.4,7.4,2528,83.2,83.84,14,55,11,0.5999999999999943,6.66,108,152,121,147,303,329,291
66,601713,"Pivetta, Nick",3082,2.1,0.217,0,0.263,0.217,0.192,0.305,0.277,5,23,86.2,11.5,2349,86.1,86.85,13,52,14,0.7000000000000028,6.71,108,152,118,147,294,328,295
65,641540,"Dunning, Dane",2548,2.6,0.25,0.063,0.308,0.313,0.245,0.313,0.302,4,16,79.8,2.8,2065,78.5,78.48,15,46,19,0,6.48,111,152,117,147,302,323,295
64,680694,"Bradish, Kyle",1993,3.2,0.2,0.28,0.231,0.48,0.287,0.237,0.201,5,25,87.2,3.8,2485,86.7,86.86,16,48,16,0.20000000000000284,6.48,106,155,117,148,302,323,295
63,621076,"Kaprielian, James",2230,2.8,0.143,0,0.2,0.143,0.121,0.2,0.207,3,21,78.4,9.4,2288,85.5,85.02,19,47,16,-0.5,6.03,112,151,115,148,297,316,291
63,543475,"Lyles, Jordan",2988,2.1,0.125,0,0.176,0.125,0.11,0.206,0.185,3,24,84.7,25.6,2653,80,80.46,13,46,17,0.5,6.71,106,154,118,148,310,324,293
62,548389,"Stripling, Ross",2033,3,0.154,0.038,0.182,0.192,0.17,0.223,0.199,4,26,79.6,-1.7,2308,87.3,86.91,4,41,21,-0.3999999999999915,5.95,109,155,122,148,302,321,295
