"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
700,458681,"Lynn, Lance",1408,49.7,0.207,0.207,0.247,0.413,0.295,0.294,0.211,31,150,88.5,26.8,2491,94,93.86,103,350,350,-0.09999999999999432,6.36,111,156,114,150,299,322,296
635,622608,"Senzatela, Antonio",1136,55.9,0.313,0.147,0.323,0.46,0.364,0.364,0.309,47,150,90.4,5.6,2140,94.3,94.53,33,287,348,0.20000000000000284,6.24,115,152,118,148,302,329,304
632,543037,"Cole, Gerrit",1203,52.5,0.226,0.24,0.235,0.466,0.315,0.322,0.228,33,146,92.2,22.6,2505,96.7,96.96,83,321,311,0.29999999999999716,6.57,114,151,122,150,294,322,288
627,571760,"Heaney, Andrew",1085,57.8,0.267,0.214,0.311,0.481,0.351,0.35,0.254,35,131,90.5,21.3,2435,91.5,90.93,79,318,309,-0.5999999999999943,6.06,109,150,116,147,308,323,291
614,608337,"Giolito, Lucas",1214,50.6,0.201,0.104,0.271,0.306,0.26,0.291,0.222,27,134,90.3,16.9,2349,94,94.78,86,297,317,0.7999999999999972,6.78,110,150,115,149,298,323,298
584,607192,"Glasnow, Tyler",964,60.6,0.246,0.214,0.276,0.46,0.343,0.345,0.241,31,126,91.8,18.4,2412,96.9,97.64,73,306,278,0.6999999999999886,7.65,110,152,115,146,299,321,293
560,663978,"Paddack, Chris",963,58.2,0.308,0.35,0.314,0.658,0.413,0.401,0.307,37,120,92.7,11.8,2172,94.1,95.06,53,254,306,1,6.9,115,150,129,146,302,331,311
560,664299,"Javier, Cristian",889,63,0.208,0.233,0.195,0.442,0.314,0.315,0.214,25,120,89.6,24.6,2364,92.2,91.59,51,262,298,-0.6000000000000085,5.94,115,157,116,152,287,323,302
558,453286,"Scherzer, Max",1213,46,0.264,0.245,0.319,0.509,0.359,0.393,0.288,29,110,92.8,22.1,2472,94.7,94.48,82,285,273,-0.20000000000000284,6.24,108,153,125,139,297,318,295
552,545333,"Bauer, Trevor",1165,47.4,0.172,0.164,0.224,0.336,0.255,0.244,0.155,21,122,91.7,29.9,2779,93.5,93.63,57,255,297,0.09999999999999432,6.5,115,154,122,155,294,320,292
