year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2019,Kikuchi, Yusei,579328,Mariners,SEA,L,86,736,2721,16.796296296296298,0.27048879088570377,SL,Slider,34,-34.9,-0.9,-2,3.5,4.4,-0.9,-21,0.375,0.4375
2019,Hudson, Dakota,641712,Cardinals,STL,R,87.4,730,2848,17.580246913580247,0.2563202247191011,SL,Slider,34.9,-33.2,1.8,5,2.3,3.6,-1.3,-36,0.7172619047619048,0.36607142857142855
2019,Barría, Jaime,642545,Angels,LAA,R,83.9,705,1498,9.246913580246913,0.4706275033377837,SL,Slider,33.9,-38.4,-4.5,-12,3.3,5,-1.7,-34,0.0744047619047619,0.3005952380952381
2019,Sampson, Adrian,592716,Rangers,TEX,R,83.9,681,2056,12.691358024691358,0.33122568093385213,SL,Slider,41.1,-38.2,2.9,8,3.6,5.6,-2,-36,0.8214285714285714,0.25
2019,Jackson, Luke,592426,Braves,ATL,R,87.7,671,1254,7.7407407407407405,0.5350877192982456,SL,Slider,42.8,-32.7,10.1,31,2.2,3.5,-1.2,-36,0.9970238095238095,0.38392857142857145
2019,Alcantara, Sandy,645261,Marlins,MIA,R,86,664,3091,19.080246913580247,0.2148172112584924,SL,Slider,37,-36.1,0.9,3,4.3,4.5,-0.2,-5,0.6041666666666666,0.49702380952380953
2019,Wisler, Matt,605538,Mariners,SEA,R,83.5,659,935,5.771604938271605,0.704812834224599,SL,Slider,37.5,-39.3,-1.8,-4,5.2,5.5,-0.3,-6,0.2767857142857143,0.48214285714285715
2019,Mikolas, Miles,571945,Cardinals,STL,R,87,657,2867,17.69753086419753,0.22915940006975932,SL,Slider,34,-33.7,0.3,1,3.7,3.7,0,0,0.5297619047619048,0.5267857142857143
2019,Minor, Mike,501985,Rangers,TEX,L,86.4,651,3358,20.728395061728396,0.19386539606908873,SL,Slider,34.7,-35.6,-0.9,-2,5.6,4.3,1.3,29,0.375,0.7053571428571429
2019,Cessa, Luis,570666,Yankees,NYY,R,84.8,650,1352,8.345679012345679,0.4807692307692308,SL,Slider,38.5,-37.7,0.8,2,1,4.8,-3.9,-80,0.5982142857142857,0.11011904761904762
2019,Pineda, Michael,501381,Twins,MIN,R,83.9,644,2278,14.061728395061728,0.28270412642669007,SL,Slider,37.4,-37.5,-0.2,0,1.4,4.4,-5.8,-132,0.47619047619047616,0.020833333333333332
2019,Teheran, Julio,527054,Braves,ATL,R,82.2,636,3036,18.74074074074074,0.20948616600790515,SL,Slider,37.2,-40.2,-3,-7,3.2,8.5,-5.3,-62,0.15476190476190477,0.03273809523809524
2019,Gaviglio, Sam,543208,Blue Jays,TOR,R,84.3,632,1427,8.808641975308642,0.4428871758934828,SL,Slider,34.6,-36.9,-2.3,-6,0.7,5.3,-4.6,-86,0.23214285714285715,0.07738095238095238
2019,Bundy, Dylan,605164,Orioles,BAL,R,81.1,632,2778,17.14814814814815,0.22750179985601152,SL,Slider,44.6,-42.5,2.1,5,5,7.6,-2.6,-34,0.75,0.19047619047619047
2019,Roark, Tanner,543699,Athletics,OAK,R,86.3,630,2992,18.469135802469136,0.21056149732620322,SL,Slider,31.2,-35.1,-3.9,-11,2.9,4.3,-1.5,-33,0.09523809523809523,0.32142857142857145
2019,DeSclafani, Anthony,543101,Reds,CIN,R,89.4,628,2668,16.469135802469136,0.2353823088455772,SL,Slider,27.4,-30.5,-3.1,-10,3.7,3,0.7,23,0.1488095238095238,0.6220238095238095
2019,Wheeler, Zack,554430,Mets,NYM,R,91.2,625,3159,19.5,0.1978474200696423,SL,Slider,26.2,-27,-0.8,-3,2.1,2.1,0,-1,0.3869047619047619,0.5267857142857143
2019,Peña, Félix,570240,Angels,LAA,R,82.5,619,1570,9.691358024691358,0.3942675159235669,SL,Slider,40.6,-40.3,0.3,1,1.7,6.1,-4.4,-72,0.5297619047619048,0.08333333333333333
2019,Soroka, Mike,647336,Braves,ATL,R,83.2,618,2557,15.783950617283951,0.24168947985921002,SL,Slider,45.8,-42.4,3.4,8,6.4,6,0.4,6,0.8660714285714286,0.5892857142857143
2019,Roe, Chaz,475054,Rays,TB,R,81.1,595,925,5.709876543209877,0.6432432432432432,SL,Slider,46.3,-42.5,3.8,9,22.8,7.7,15.1,197,0.8928571428571429,1
2019,Romo, Sergio,489265,Twins,MIN,R,77.4,593,995,6.1419753086419755,0.5959798994974874,SL,Slider,38.1,-43.7,-5.5,-13,14.8,11.9,2.8,24,0.023809523809523808,0.8333333333333334
2019,Gray, Sonny,543243,Reds,CIN,R,84.7,592,2909,17.95679012345679,0.20350635957373667,SL,Slider,43,-36.7,6.3,17,15.9,5.3,10.6,202,0.9732142857142857,0.9970238095238095
2019,Zimmermann, Jordan,519455,Tigers,DET,R,85.8,589,1866,11.590062111801242,0.31564844587352625,SL,Slider,29.8,-35.4,-5.6,-16,3.5,4.5,-1.1,-24,0.01488095238095238,0.4107142857142857
2019,Miller, Andrew,453192,Cardinals,STL,L,82.4,589,972,6,0.6059670781893004,SL,Slider,40.7,-39.6,1.1,3,11.1,7.9,3.2,41,0.6309523809523809,0.8571428571428571
2019,Musgrove, Joe,605397,Pirates,PIT,R,83.2,586,2657,16.401234567901234,0.2205494919081671,SL,Slider,40.4,-39.5,0.9,2,11.6,5.2,6.4,121,0.6041666666666666,0.9404761904761905
2019,López, Reynaldo,625643,White Sox,CWS,R,84.4,577,3163,19.645962732919255,0.18242175150173887,SL,Slider,35.3,-37.1,-1.7,-5,3.5,4.9,-1.3,-28,0.2857142857142857,0.36607142857142855
2019,Castillo, Diego,650895,Rays,TB,R,88.7,576,1119,6.907407407407407,0.514745308310992,SL,Slider,34.3,-33.8,0.6,2,5.5,3.7,1.8,47,0.5714285714285714,0.7619047619047619
2019,Gibson, Kyle,502043,Twins,MIN,R,84.1,574,2764,17.061728395061728,0.2076700434153401,SL,Slider,40,-36.9,3.1,8,5.5,4.3,1.2,27,0.8422619047619048,0.6934523809523809
2019,Scherzer, Max,453286,Nationals,WSH,R,85.6,573,2770,17.098765432098766,0.20685920577617328,SL,Slider,36.1,-36.1,0.1,0,3.2,5.7,-2.6,-45,0.5089285714285714,0.19047619047619047
2019,Stephenson, Robert,596112,Reds,CIN,R,84.5,572,1028,6.345679012345679,0.556420233463035,SL,Slider,40.4,-37.8,2.6,7,4.4,4.8,-0.4,-8,0.7946428571428571,0.4732142857142857
2019,Duffy, Danny,518633,Royals,KC,L,84,569,2161,13.339506172839506,0.26330402591392876,SL,Slider,37.6,-37.1,0.5,1,3.1,5.3,-2.2,-42,0.5565476190476191,0.22916666666666666
2019,Barlow, Scott,605130,Royals,KC,R,83.8,566,1300,8.024691358024691,0.43538461538461537,SL,Slider,42.1,-37.7,4.4,12,8.4,6.7,1.7,25,0.9136904761904762,0.75
2019,McHugh, Collin,543521,Astros,HOU,R,79.5,561,1294,7.987654320987654,0.43353941267387947,SL,Slider,44,-43.8,0.3,1,16.9,10.6,6.3,60,0.5297619047619048,0.9345238095238095
2019,Swarzak, Anthony,461872,Braves,ATL,R,86.1,559,941,5.808641975308642,0.594048884165781,SL,Slider,34.3,-35.2,-0.8,-2,4.5,4.2,0.3,6,0.3869047619047619,0.5714285714285714
2019,Márquez, Germán,608566,Rockies,COL,R,87.4,553,2616,16.14814814814815,0.2113914373088685,SL,Slider,33.5,-34.8,-1.4,-4,0.4,4,-3.6,-90,0.3244047619047619,0.12202380952380952
2019,Garrett, Amir,607237,Reds,CIN,L,85.8,550,978,6.037037037037037,0.5623721881390593,SL,Slider,33.4,-34.5,-1.1,-3,0.7,4.3,-3.5,-83,0.3601190476190476,0.13095238095238096
2019,Turnbull, Spencer,605513,Tigers,DET,R,86.5,549,2661,16.527950310559007,0.20631341600901917,SL,Slider,36.1,-34.7,1.3,4,5.2,4.5,0.7,16,0.6547619047619048,0.6220238095238095
2019,Diekman, Jake,518617,Athletics,OAK,L,85,545,1184,7.308641975308642,0.46030405405405406,SL,Slider,41.6,-36.7,4.9,13,5.9,5.9,0,-1,0.9226190476190477,0.5267857142857143
2019,Samardzija, Jeff,502188,Giants,SF,R,84.6,542,3006,18.555555555555557,0.18030605455755155,SL,Slider,31.4,-36.8,-5.4,-15,0.3,4.7,-5,-107,0.02976190476190476,0.05357142857142857
2019,Freeland, Kyle,607536,Rockies,COL,L,86.7,540,1780,10.987654320987655,0.30337078651685395,SL,Slider,30.8,-33.4,-2.6,-8,2.7,3.9,-1.2,-31,0.20238095238095238,0.38392857142857145
2019,Strahm, Matt,621381,Padres,SD,L,86,538,1789,11.04320987654321,0.30072666294019007,SL,Slider,30.6,-36,-5.4,-15,2.9,5.6,-2.7,-48,0.02976190476190476,0.17857142857142858
2019,Foltynewicz, Mike,592314,Braves,ATL,R,85.4,538,1888,11.654320987654321,0.2849576271186441,SL,Slider,33.8,-36.1,-2.2,-6,3.5,5,-1.6,-31,0.25,0.30952380952380953
2019,Norris, Daniel,596057,Tigers,DET,L,84.3,538,2361,14.664596273291925,0.22786954680220245,SL,Slider,39.2,-39.3,-0.1,0,5.3,5.2,0.1,2,0.49107142857142855,0.5535714285714286
2019,Porcello, Rick,519144,Red Sox,BOS,R,84.3,537,2960,18.271604938271604,0.18141891891891893,SL,Slider,34.8,-37.8,-3,-8,3.4,4.9,-1.5,-31,0.15476190476190477,0.32142857142857145
2019,Clevinger, Mike,605182,Guardians,CLE,R,80.7,532,2090,12.901234567901234,0.2545454545454545,SL,Slider,44.1,-42.1,2,5,16.8,8.8,8,90,0.7440476190476191,0.9732142857142857
2019,Sabathia, CC,282332,Yankees,NYY,L,79.2,522,1729,10.67283950617284,0.3019086176980914,SL,Slider,41.9,-43.3,-1.3,-3,10.7,9.4,1.3,14,0.33630952380952384,0.7053571428571429
2019,Castillo, Luis,622491,Reds,CIN,R,85.9,519,3158,19.493827160493826,0.1643445218492717,SL,Slider,38.3,-36.5,1.8,5,0.4,6.1,-6.5,-107,0.7172619047619048,0.011904761904761904
2019,Brebbia, John,605154,Cardinals,STL,R,83.7,519,1217,7.512345679012346,0.4264585045193098,SL,Slider,35.2,-37.5,-2.3,-6,7.9,5.4,2.6,48,0.23214285714285715,0.8154761904761905
2019,Bedrosian, Cam,592135,Angels,LAA,R,83.2,516,1021,6.302469135802469,0.5053868756121449,SL,Slider,45.1,-39.4,5.6,14,4.4,5.9,-1.5,-25,0.9553571428571429,0.32142857142857145
2019,Bauer, Trevor,545333,Reds,CIN,R,79.6,513,3687,22.75925925925926,0.13913751017087062,SL,Slider,46.8,-43.9,2.9,7,19,10.6,8.4,79,0.8214285714285714,0.9791666666666666
2019,Hand, Brad,543272,Guardians,CLE,L,81.2,512,946,5.839506172839506,0.5412262156448203,SL,Slider,45.6,-44.2,1.3,3,15.8,8.8,7,79,0.6547619047619048,0.9583333333333334
2019,Ynoa, Gabriel,593679,Orioles,BAL,R,84,508,1815,11.203703703703704,0.2798898071625344,SL,Slider,38.6,-38.4,0.2,1,2.5,6.9,-4.4,-64,0.5208333333333334,0.08333333333333333
2019,Ottavino, Adam,493603,Yankees,NYY,R,81.9,505,1158,7.148148148148148,0.43609671848013815,SL,Slider,39.9,-40.3,-0.4,-1,18.4,8.6,9.9,115,0.4523809523809524,0.9880952380952381
2019,Gallegos, Giovanny,606149,Cardinals,STL,R,85.3,501,1141,7.04320987654321,0.43908851884312006,SL,Slider,39.5,-37.9,1.6,4,0.5,4.4,-3.8,-88,0.6964285714285714,0.11607142857142858
2019,Fiers, Mike,571666,Athletics,OAK,R,85.8,501,2899,17.895061728395063,0.17281821317695756,SL,Slider,28.3,-36,-7.7,-21,3.2,4.4,-1.2,-27,0.002976190476190476,0.38392857142857145
2019,Greinke, Zack,425844,Astros,HOU,R,83.7,500,3113,19.21604938271605,0.16061676839061997,SL,Slider,39.7,-39,0.7,2,7.1,5.3,1.8,34,0.5863095238095238,0.7619047619047619
2019,Kinley, Tyler,641755,Marlins,MIA,R,88.5,500,866,5.345679012345679,0.5773672055427251,SL,Slider,35.9,-34.9,1,3,4,4,0,-1,0.6190476190476191,0.5267857142857143
2019,Fry, Paul,643316,Orioles,BAL,L,83.9,498,1076,6.6419753086419755,0.4628252788104089,SL,Slider,44.2,-38.3,5.8,15,15.5,7.3,8.2,112,0.9613095238095238,0.9761904761904762
2019,Anderson, Brett,474463,Athletics,OAK,L,81.9,497,2659,16.41358024691358,0.18691237307258368,SL,Slider,50,-41.3,8.7,21,4.6,6.5,-1.8,-28,0.9910714285714286,0.27976190476190477
2019,Anderson, Shaun,641312,Giants,SF,R,86.3,484,1587,9.796296296296296,0.30497794580970383,SL,Slider,36.2,-34.9,1.3,4,5.7,4.1,1.7,41,0.6547619047619048,0.75
2019,Hernandez, Elieser,622694,Marlins,MIA,R,78.5,480,1442,8.901234567901234,0.332871012482663,SL,Slider,33.4,-45.3,-12,-26,10.6,11.2,-0.5,-5,0,0.46726190476190477
2019,Leclerc, José,600917,Rangers,TEX,R,82,472,1294,7.987654320987654,0.36476043276661513,SL,Slider,41.7,-41.7,0.1,0,10.9,8.8,2.1,24,0.5089285714285714,0.7857142857142857
2019,Happ, J.A.,457918,Yankees,NYY,L,84.8,470,2696,16.641975308641975,0.17433234421364985,SL,Slider,32.4,-37.1,-4.7,-13,2.5,4.7,-2.2,-47,0.06547619047619048,0.22916666666666666
2019,Syndergaard, Noah,592789,Mets,NYM,R,89.1,470,3095,19.104938271604937,0.1518578352180937,SL,Slider,34.3,-31.3,2.9,9,3.7,3.1,0.6,18,0.8214285714285714,0.6071428571428571
2019,Anderson, Justin,605121,Angels,LAA,R,84.5,467,914,5.6419753086419755,0.5109409190371991,SL,Slider,35,-36.7,-1.7,-5,8.4,4.8,3.6,74,0.2857142857142857,0.875
2019,Williams, Trevor,592866,Pirates,PIT,R,82.9,467,2327,14.364197530864198,0.20068758057584873,SL,Slider,38,-38.8,-0.8,-2,6.3,6.5,-0.2,-4,0.3869047619047619,0.49702380952380953
2019,Kelley, Shawn,518875,Rangers,TEX,R,82.4,462,768,4.7407407407407405,0.6015625,SL,Slider,39.3,-40,-0.7,-2,6.8,7,-0.2,-3,0.41369047619047616,0.49702380952380953
2019,Walden, Marcus,519393,Red Sox,BOS,R,85.6,459,1268,7.827160493827161,0.36198738170347006,SL,Slider,38.9,-35,4,11,10.5,4.7,5.7,121,0.8988095238095238,0.9255952380952381
2019,Canning, Griffin,656288,Angels,LAA,R,88.9,448,1552,9.580246913580247,0.28865979381443296,SL,Slider,28.6,-32.6,-3.9,-12,2,3.6,-1.7,-46,0.09523809523809523,0.3005952380952381
2019,Cishek, Steve,518553,Cubs,CHC,R,78.9,444,1109,6.845679012345679,0.4003606853020739,SL,Slider,44.1,-43.9,0.2,1,10.4,10.2,0.2,2,0.5208333333333334,0.5625
2019,Smith, Will,519293,Giants,SF,L,81.6,441,1043,6.438271604938271,0.4228187919463087,SL,Slider,41.2,-41.4,-0.2,0,9.2,6.2,3,49,0.47619047619047616,0.8422619047619048
2019,Holland, Derek,502706,Cubs,CHC,L,81.1,436,1487,9.179012345679013,0.29320780094149296,SL,Slider,38.5,-42.1,-3.7,-9,0.6,7.7,-8.3,-108,0.10714285714285714,0.005952380952380952
2019,Senzatela, Antonio,622608,Rockies,COL,R,84.4,436,2237,13.808641975308642,0.19490388913723738,SL,Slider,38.8,-37.5,1.3,3,5.6,4.8,0.8,16,0.6547619047619048,0.6488095238095238
2019,Carrasco, Carlos,471911,Guardians,CLE,R,84.7,434,1274,7.864197530864198,0.34065934065934067,SL,Slider,39.1,-36.5,2.6,7,2.4,5.3,-2.9,-55,0.7946428571428571,0.15773809523809523
2019,Peacock, Brad,502748,Astros,HOU,R,81.3,432,1510,9.320987654320987,0.2860927152317881,SL,Slider,35.5,-42.2,-6.7,-16,13.8,10,3.8,38,0.005952380952380952,0.8839285714285714
2019,Chirinos, Yonny,630023,Rays,TB,R,87.5,428,1985,12.253086419753087,0.21561712846347608,SL,Slider,29.6,-32.7,-3.1,-9,3.6,3.6,0,-1,0.1488095238095238,0.5267857142857143
2019,Brooks, Aaron,605156,Orioles,BAL,R,85.6,426,1899,11.722222222222221,0.22432859399684044,SL,Slider,36,-36,0,0,1.5,4.3,-2.8,-65,0.5,0.16666666666666666
2019,Fried, Max,608331,Braves,ATL,L,83.7,425,2670,16.48148148148148,0.15917602996254682,SL,Slider,42.6,-38.6,4,10,12.7,5.8,6.9,118,0.8988095238095238,0.9553571428571429
2019,Cortes, Nestor,641482,Yankees,NYY,L,81.5,425,1301,8.030864197530864,0.32667179093005383,SL,Slider,39.2,-41.8,-2.6,-6,5.4,9.2,-3.8,-41,0.20238095238095238,0.11607142857142858
2019,Velasquez, Vince,592826,Phillies,PHI,R,86.4,424,2120,13.08641975308642,0.2,SL,Slider,35,-34.4,0.7,2,5.8,4.2,1.6,38,0.5863095238095238,0.7380952380952381
2019,Giolito, Lucas,608337,White Sox,CWS,R,84.6,414,2814,17.47826086956522,0.14712153518123666,SL,Slider,32.3,-36.5,-4.1,-11,2.6,4.1,-1.5,-36,0.09226190476190477,0.32142857142857145
2019,Wingenter, Trey,622259,Padres,SD,R,85.8,408,906,5.592592592592593,0.4503311258278146,SL,Slider,38.3,-35.1,3.2,9,1.8,4.3,-2.5,-59,0.8511904761904762,0.19940476190476192
2019,Buehler, Walker,621111,Dodgers,LAD,R,86.8,402,2838,17.51851851851852,0.1416490486257928,SL,Slider,38,-34.5,3.5,10,11.1,4.4,6.6,150,0.875,0.9434523809523809
2019,Bard, Luke,572703,Angels,LAA,R,86,400,818,5.049382716049383,0.4889975550122249,SL,Slider,36.3,-35.9,0.5,1,5.4,4.8,0.6,13,0.5565476190476191,0.6071428571428571
2019,Giles, Ken,571704,Blue Jays,TOR,R,86.4,399,810,5,0.4925925925925926,SL,Slider,35.1,-36,-0.8,-2,0.9,4.4,-5.3,-120,0.3869047619047619,0.03273809523809524
2019,Bailey, Homer,456701,Athletics,OAK,R,87.3,394,2836,17.506172839506174,0.1389280677009873,SL,Slider,30.1,-33.1,-3,-9,2.4,3.5,-1.1,-31,0.15476190476190477,0.4107142857142857
2019,Woodruff, Brandon,605540,Brewers,MIL,R,88.4,392,1979,12.216049382716049,0.19807983830217282,SL,Slider,32.8,-32,0.9,3,3.2,3.4,-0.1,-4,0.6041666666666666,0.5208333333333334
2019,Darvish, Yu,506433,Cubs,CHC,R,82.4,392,2848,17.580246913580247,0.13764044943820225,SL,Slider,39.9,-40.2,-0.3,-1,16.7,7.9,8.8,112,0.46726190476190477,0.9851190476190477
2019,Matz, Steven,571927,Mets,NYM,L,89.5,391,2702,16.679012345679013,0.14470762398223538,SL,Slider,29,-29.6,-0.6,-2,3.1,2.6,-5.7,-216,0.43154761904761907,0.023809523809523808
2019,Díaz, Jairo,545064,Rockies,COL,R,88.2,390,888,5.481481481481482,0.4391891891891892,SL,Slider,37.4,-33.4,3.9,12,1.6,3.7,-2.1,-57,0.8958333333333334,0.24404761904761904
2019,Oberg, Scott,623184,Rockies,COL,R,85.6,389,898,5.54320987654321,0.43318485523385303,SL,Slider,38.7,-35.6,3.1,9,6,4.7,1.3,27,0.8422619047619048,0.7053571428571429
2019,Clarke, Taylor,664199,D-backs,AZ,R,85.3,384,1512,9.333333333333334,0.25396825396825395,SL,Slider,36.6,-35.9,0.7,2,4.7,4.2,0.5,11,0.5863095238095238,0.5922619047619048
2019,Quantrill, Cal,615698,Padres,SD,R,86.4,383,1781,10.993827160493828,0.2150477259966311,SL,Slider,35.2,-34.5,0.7,2,3,3.9,-0.9,-22,0.5863095238095238,0.4375
2019,Castro, Miguel,612434,Orioles,BAL,R,86.1,383,1232,7.604938271604938,0.31087662337662336,SL,Slider,38.1,-35.5,2.5,7,7.7,5.4,2.3,42,0.7886904761904762,0.8065476190476191
2019,Nicasio, Juan,504379,Phillies,PHI,R,86.7,380,832,5.135802469135802,0.4567307692307692,SL,Slider,31.5,-34.3,-2.8,-8,1.8,4,-2.2,-55,0.17857142857142858,0.22916666666666666
2019,Means, John,607644,Orioles,BAL,L,83.6,380,2681,16.549382716049383,0.14173815740395374,SL,Slider,33.4,-38.4,-5,-13,4.6,4.9,-0.3,-5,0.047619047619047616,0.48214285714285715
2019,Leake, Mike,502190,D-backs,AZ,R,80.3,373,2975,18.364197530864196,0.1253781512605042,SL,Slider,45.7,-44.2,1.6,4,9.5,10.8,-1.2,-12,0.6964285714285714,0.38392857142857145
2019,Montas, Frankie,593423,Athletics,OAK,R,88.4,371,1485,9.166666666666666,0.24983164983164982,SL,Slider,31.8,-33.3,-1.5,-4,5,3.6,1.3,37,0.30357142857142855,0.7053571428571429
2019,Rogers, Taylor,573124,Twins,MIN,L,82.8,368,1065,6.574074074074074,0.3455399061032864,SL,Slider,38.5,-40.1,-1.6,-4,11,7.7,3.3,43,0.29464285714285715,0.8601190476190477
2019,Gearrin, Cory,518715,Yankees,NYY,R,85.2,364,923,5.697530864197531,0.39436619718309857,SL,Slider,33.9,-36.8,-2.9,-8,3.6,6.2,-2.5,-41,0.17261904761904762,0.19940476190476192
2019,Law, Derek,571882,Blue Jays,TOR,R,84.7,364,1194,7.37037037037037,0.304857621440536,SL,Slider,41.8,-36.5,5.3,14,4.5,4.3,0.3,7,0.9434523809523809,0.5714285714285714
2019,Díaz, Edwin,621242,Mets,NYM,R,89.5,363,1073,6.6234567901234565,0.3383038210624418,SL,Slider,28.2,-28.9,-0.7,-2,1.3,2.4,-1.1,-46,0.41369047619047616,0.4107142857142857
2019,Moronta, Reyes,606625,Giants,SF,R,83.4,359,1038,6.407407407407407,0.34585741811175336,SL,Slider,38.9,-39.1,-0.2,-1,12.4,7.6,4.8,62,0.47619047619047616,0.9166666666666666
2019,Wojciechowski, Asher,592879,Orioles,BAL,R,80.6,359,1467,9.055555555555555,0.2447171097477846,SL,Slider,43.9,-42,1.9,5,13.6,9,4.6,51,0.7351190476190477,0.9136904761904762
2019,Perdomo, Luis,606131,Padres,SD,R,86.6,358,1044,6.444444444444445,0.342911877394636,SL,Slider,37.4,-35,2.4,7,1.1,4.1,-3,-72,0.7767857142857143,0.1488095238095238
2019,García, Luis,472610,Angels,LAA,R,85.2,358,1053,6.5,0.33998100664767333,SL,Slider,37.5,-36,1.5,4,7.1,4.2,2.9,68,0.6875,0.8392857142857143
2019,Buttrey, Ty,621142,Angels,LAA,R,83.8,357,1225,7.561728395061729,0.2914285714285714,SL,Slider,43,-40,3,8,2.5,5.3,-2.8,-52,0.8363095238095238,0.16666666666666666
2019,Plesac, Zach,668676,Guardians,CLE,R,84.9,355,1892,11.679012345679013,0.1876321353065539,SL,Slider,35.4,-36.9,-1.5,-4,1.7,4.7,-3,-64,0.30357142857142855,0.1488095238095238
