year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2021,Minor, Mike,501985,Royals,KC,L,85.6,573,2621,16.179012345679013,0.21861884776802748,SL,Slider,35.1,-35.5,-0.4,-1,5.3,4.9,0.4,9,0.4363143631436314,0.5989159891598916
2021,Snell, Blake,605483,Padres,SD,L,86.5,572,2347,14.487654320987655,0.24371538133787815,SL,Slider,35.5,-34.6,0.9,3,4.3,4.2,0.1,2,0.5907859078590786,0.5555555555555556
2021,Barlow, Scott,605130,Royals,KC,R,85,567,1223,7.549382716049383,0.46361406377759606,SL,Slider,38.9,-36.3,2.6,7,7.7,6.4,1.2,19,0.7615176151761518,0.6802168021680217
2021,Jackson, Luke,592426,Braves,ATL,R,87.5,562,1055,6.552795031055901,0.5327014218009478,SL,Slider,41.2,-33.1,8.1,25,1.4,4,-2.6,-65,0.994579945799458,0.24390243902439024
2021,Bard, Daniel,453268,Rockies,COL,R,87.1,561,1217,7.559006211180124,0.4609695973705834,SL,Slider,33.2,-33.7,-0.5,-2,9.3,4.6,4.7,102,0.4281842818428184,0.9024390243902439
2021,Fried, Max,608331,Braves,ATL,L,84.7,557,2558,15.888198757763975,0.21774824081313526,SL,Slider,37.9,-36.6,1.4,4,8.9,5.6,3.3,58,0.6504065040650406,0.8428184281842819
2021,Castillo, Luis,622491,Reds,CIN,R,86.4,550,3164,19.530864197530864,0.1738305941845765,SL,Slider,36.8,-35,1.8,5,0.5,6.2,-5.7,-93,0.6802168021680217,0.024390243902439025
2021,Santana, Ervin,429722,Royals,KC,R,84.4,549,1063,6.561728395061729,0.5164628410159925,SL,Slider,36.5,-37,-0.5,-1,4.4,5.5,-1.1,-20,0.4281842818428184,0.41192411924119243
2021,Scherzer, Max,453286,Dodgers,LAD,R,85.9,542,2821,17.41358024691358,0.19213045019496633,SL,Slider,32.5,-35.1,-2.7,-8,2.9,5.8,-2.9,-50,0.1978319783197832,0.20596205962059622
2021,Cessa, Luis,570666,Reds,CIN,R,82.7,538,949,5.8580246913580245,0.5669125395152792,SL,Slider,42.9,-39.1,3.8,10,3.3,6.7,-3.4,-51,0.8672086720867209,0.16260162601626016
2021,Walker, Taijuan,592836,Mets,NYM,R,86.1,536,2547,15.722222222222221,0.21044365920691008,SL,Slider,31.1,-34.8,-3.7,-11,4.6,4.3,0.3,7,0.10569105691056911,0.5853658536585366
2021,Crowe, Wil,640444,Pirates,PIT,R,85.3,536,2171,13.401234567901234,0.246890833717181,SL,Slider,37.6,-35.8,1.8,5,6.5,5.3,1.3,24,0.6802168021680217,0.7018970189701897
2021,Ross, Joe,605452,Nationals,WSH,R,84.6,532,1700,10.493827160493828,0.3129411764705882,SL,Slider,35.9,-36.7,-0.7,-2,3.5,6.1,-2.6,-43,0.4010840108401084,0.24390243902439024
2021,Scott, Tanner,656945,Orioles,BAL,L,88.5,532,1032,6.37037037037037,0.5155038759689923,SL,Slider,36.5,-32,4.5,14,5.7,4.1,1.6,39,0.8970189701897019,0.7344173441734417
2021,Ottavino, Adam,493603,Red Sox,BOS,R,80.6,531,1146,7.074074074074074,0.46335078534031415,SL,Slider,42.9,-41.6,1.3,3,19,10.8,8.2,76,0.6368563685636857,0.975609756097561
2021,Foltynewicz, Mike,592314,Rangers,TEX,R,83.2,529,2236,13.802469135802468,0.23658318425760286,SL,Slider,37.3,-38.6,-1.3,-3,5.3,6.9,-1.6,-24,0.3333333333333333,0.3685636856368564
2021,Gallegos, Giovanny,606149,Cardinals,STL,R,85.6,526,1236,7.62962962962963,0.4255663430420712,SL,Slider,37.1,-35.7,1.5,4,0.3,4.7,-4.4,-93,0.6612466124661247,0.10298102981029811
2021,Chargois, JT,608638,Rays,TB,R,87.6,522,876,5.407407407407407,0.5958904109589042,SL,Slider,32.1,-33.1,-1,-3,0.3,5,-5.3,-105,0.36314363143631434,0.04065040650406504
2021,Hembree, Heath,592390,Mets,NYM,R,86.5,515,1090,6.728395061728395,0.4724770642201835,SL,Slider,29,-34,-5,-15,8.3,4.8,3.4,71,0.02168021680216802,0.8563685636856369
2021,McHugh, Collin,543521,Rays,TB,R,79.5,514,972,6,0.5288065843621399,SL,Slider,44.4,-42.7,1.6,4,18.7,12.5,6.2,49,0.6693766937669376,0.940379403794038
2021,Manoah, Alek,666201,Blue Jays,TOR,R,81.1,512,1845,11.38888888888889,0.2775067750677507,SL,Slider,41.8,-41.2,0.6,1,15.5,9,6.5,71,0.5528455284552846,0.9512195121951219
2021,Plesac, Zach,668676,Guardians,CLE,R,86.7,509,2205,13.61111111111111,0.2308390022675737,SL,Slider,27.5,-34,-6.5,-19,0.1,4.3,-4.2,-97,0.01084010840108401,0.10840108401084012
2021,Gilbert, Logan,669302,Mariners,SEA,R,83.4,502,2125,13.117283950617283,0.23623529411764707,SL,Slider,35,-38,-3,-8,6.5,7,-0.6,-8,0.14905149051490515,0.4715447154471545
2021,Pineda, Michael,501381,Twins,MIN,R,81.2,494,1707,10.537037037037036,0.28939660222612773,SL,Slider,40.9,-41.1,-0.2,-1,0.5,6.6,-6.1,-93,0.46883468834688347,0.013550135501355014
2021,Weathers, Ryan,677960,Padres,SD,L,86.6,494,1617,9.981481481481481,0.30550401978973407,SL,Slider,30.9,-34.2,-3.3,-10,2.2,4.7,-2.5,-53,0.12737127371273713,0.26287262872628725
2021,Kikuchi, Yusei,579328,Mariners,SEA,L,82.5,484,2562,15.814814814814815,0.18891491022638562,SL,Slider,43,-39.5,3.5,9,2.6,7.6,-5,-66,0.8536585365853658,0.05420054200542006
2021,Javier, Cristian,664299,Astros,HOU,R,81,483,1792,11.061728395061728,0.26953125,SL,Slider,37.1,-41.2,-4.1,-10,10.7,9.2,1.5,17,0.06504065040650407,0.7235772357723578
2021,Holland, Greg,518813,Royals,KC,R,85.7,482,997,6.154320987654321,0.4834503510531595,SL,Slider,35.8,-35.3,0.5,1,5,4.9,0.1,2,0.5365853658536586,0.5555555555555556
2021,Rogers, Tyler,643511,Giants,SF,R,71.8,481,1129,6.969135802469136,0.42604074402125774,SL,Slider,40.1,-40.1,0,0,13.1,13.1,0,0,0.4823848238482385,0.5338753387533876
2021,Cishek, Steve,518553,Angels,LAA,R,77.5,480,1255,7.746913580246914,0.38247011952191234,SL,Slider,50,-48.9,1.1,2,16.5,16.4,0.2,1,0.6151761517615176,0.5772357723577236
2021,Bass, Anthony,542914,Marlins,MIA,R,85.9,477,959,5.919753086419753,0.49739311783107404,SL,Slider,39.8,-35,4.8,14,4.5,5,-0.5,-11,0.9132791327913279,0.4905149051490515
2021,Fulmer, Michael,605242,Tigers,DET,R,91.2,473,1183,7.302469135802469,0.39983093829247673,SL,Slider,26.9,-29,-2.1,-7,5.4,3.4,2,57,0.23577235772357724,0.7669376693766937
2021,Sheffield, Justus,656954,Mariners,SEA,L,81.7,472,1470,9.074074074074074,0.32108843537414966,SL,Slider,43.5,-40.3,3.2,8,7.5,8.6,-1.1,-12,0.8238482384823849,0.41192411924119243
2021,Howard, Sam,607572,Pirates,PIT,L,84.9,465,846,5.222222222222222,0.549645390070922,SL,Slider,32.4,-36.4,-3.9,-11,2.1,5.4,-3.2,-60,0.0948509485094851,0.1842818428184282
2021,Gibson, Kyle,502043,Phillies,PHI,R,83.5,462,2881,17.78395061728395,0.16036098576883026,SL,Slider,40.2,-38.3,1.9,5,5.6,5.7,0,-1,0.6910569105691057,0.5338753387533876
2021,Sewald, Paul,623149,Mariners,SEA,R,81.7,459,1104,6.814814814814815,0.4157608695652174,SL,Slider,35.2,-39.9,-4.7,-12,13.3,10,3.3,33,0.037940379403794036,0.8428184281842819
2021,Hand, Brad,543272,Mets,NYM,L,80.1,458,1076,6.6419753086419755,0.4256505576208178,SL,Slider,45.6,-42.5,3.1,7,16.8,8.9,7.9,89,0.8102981029810298,0.967479674796748
2021,Bender, Anthony,669622,Marlins,MIA,R,84.6,450,973,6.006172839506172,0.4624871531346352,SL,Slider,40.6,-36.7,3.9,11,9.1,6.3,2.8,45,0.8699186991869918,0.8157181571815718
2021,Gomber, Austin,596295,Rockies,COL,L,85.2,449,1851,11.496894409937887,0.24257158292814696,SL,Slider,34.3,-36.1,-1.7,-5,5.3,4.4,0.9,20,0.28184281842818426,0.6558265582655827
2021,Manaea, Sean,640455,Athletics,OAK,L,82.8,447,2980,18.395061728395063,0.15,SL,Slider,37.1,-38.9,-1.7,-4,4.4,8,-3.6,-45,0.28184281842818426,0.13550135501355012
2021,Keller, Mitch,656605,Pirates,PIT,R,86.1,446,1858,11.469135802469136,0.24004305705059203,SL,Slider,36.2,-34.8,1.5,4,3.2,4.4,-1.2,-27,0.6612466124661247,0.4010840108401084
2021,Ohtani, Shohei,660271,Angels,LAA,R,82.2,445,2027,12.512345679012345,0.2195362604834731,SL,Slider,37.6,-39.8,-2.2,-5,15.8,7.3,8.5,115,0.23035230352303523,0.981029810298103
2021,Smith, Will,519293,Braves,ATL,L,82.2,444,1079,6.701863354037267,0.4114921223354958,SL,Slider,37.2,-40,-2.9,-7,5.9,5.5,0.4,8,0.17073170731707318,0.5989159891598916
2021,Kittredge, Andrew,552640,Rays,TB,R,88.9,443,982,6.061728395061729,0.4511201629327902,SL,Slider,33.6,-31.2,2.4,8,7.6,3.7,3.9,105,0.7398373983739838,0.8834688346883469
2021,Buehler, Walker,621111,Dodgers,LAD,R,84.9,433,3152,19.45679012345679,0.1373730964467005,SL,Slider,37.1,-36.4,0.8,2,14.2,6.1,8.1,133,0.5745257452574526,0.9728997289972899
2021,Jax, Griffin,643377,Twins,MIN,R,83.3,433,1394,8.604938271604938,0.31061692969870874,SL,Slider,41.2,-38.3,2.9,8,11.1,7.2,3.9,54,0.7886178861788617,0.8834688346883469
2021,Glasnow, Tyler,607192,Rays,TB,R,87.5,433,1339,8.265432098765432,0.32337565347274083,SL,Slider,40,-33.9,6.1,18,2.6,4.4,-1.8,-40,0.9728997289972899,0.33062330623306235
2021,Castro, Miguel,612434,Mets,NYM,R,85.7,433,1228,7.580246913580247,0.3526058631921824,SL,Slider,36.4,-36.2,0.3,1,11.5,6.9,4.5,65,0.5257452574525745,0.8997289972899729
2021,Harvey, Matt,518774,Orioles,BAL,R,86.9,431,2232,13.777777777777779,0.19310035842293907,SL,Slider,29.8,-33.7,-4,-12,1.6,4.1,-2.5,-62,0.08672086720867209,0.26287262872628725
2021,Freeland, Kyle,607536,Rockies,COL,L,86,429,1886,11.714285714285714,0.22746553552492046,SL,Slider,32,-34.9,-2.9,-8,2.5,5.3,-2.8,-53,0.17073170731707318,0.21680216802168023
2021,Houck, Tanner,656557,Red Sox,BOS,R,84.4,426,1149,7.092592592592593,0.370757180156658,SL,Slider,37.7,-37.1,0.5,1,13.6,7.2,6.4,89,0.5365853658536586,0.943089430894309
2021,Tepera, Ryan,572193,White Sox,CWS,R,86.5,426,948,5.851851851851852,0.44936708860759494,SL,Slider,32.1,-34.2,-2,-6,4.1,4.7,-0.6,-14,0.24390243902439024,0.4715447154471545
2021,Soto, Gregory,642397,Tigers,DET,L,88.3,425,1131,6.981481481481482,0.3757736516357206,SL,Slider,30.3,-31.7,-1.4,-4,2.5,4,-1.5,-38,0.3224932249322493,0.3794037940379404
2021,Garrett, Amir,607237,Reds,CIN,L,85.2,423,828,5.111111111111111,0.5108695652173914,SL,Slider,35.1,-35.8,-0.7,-2,1.3,5.4,-4.2,-77,0.4010840108401084,0.10840108401084012
2021,Dunning, Dane,641540,Rangers,TEX,R,79.7,421,1909,11.783950617283951,0.22053431115767416,SL,Slider,48.5,-42.9,5.5,13,4.7,11,-6.3,-57,0.9512195121951219,0.01084010840108401
2021,Lamet, Dinelson,659275,Padres,SD,R,86.5,421,832,5.135802469135802,0.5060096153846154,SL,Slider,31.9,-34.3,-2.4,-7,0.4,4.2,-3.7,-89,0.21680216802168023,0.13279132791327913
2021,Gutierrez, Vladimir,661269,Reds,CIN,R,83.3,417,1831,11.302469135802468,0.2277444019661387,SL,Slider,37.4,-38.5,-1.1,-3,9.5,7.8,1.6,21,0.34688346883468835,0.7344173441734417
2021,Arrieta, Jake,453562,Padres,SD,R,88.3,415,1746,10.777777777777779,0.2376861397479954,SL,Slider,28.1,-32.2,-4.1,-13,3.4,3.4,0,0,0.06504065040650407,0.5338753387533876
2021,deGrom, Jacob,594798,Mets,NYM,R,91.6,409,1226,7.567901234567901,0.333605220228385,SL,Slider,28.9,-27.9,1,3,4.7,2.9,1.8,63,0.6016260162601627,0.7533875338753387
2021,Cueto, Johnny,456501,Giants,SF,R,84.1,408,1878,11.592592592592593,0.21725239616613418,SL,Slider,32.5,-37.3,-4.7,-13,1.7,6.7,-5,-74,0.037940379403794036,0.05420054200542006
2021,Happ, J.A.,457918,Cardinals,STL,L,83,404,2674,16.506172839506174,0.15108451757666416,SL,Slider,36.1,-38.8,-2.7,-7,2.5,6.1,-3.6,-60,0.1978319783197832,0.13550135501355012
2021,Eovaldi, Nathan,543135,Red Sox,BOS,R,85.8,403,2927,18.067901234567902,0.1376836351212846,SL,Slider,35.1,-35,0.1,0,6,5.1,0.9,18,0.5067750677506775,0.6558265582655827
2021,Miller, Andrew,453192,Cardinals,STL,L,78.1,400,620,3.8271604938271606,0.6451612903225806,SL,Slider,44.2,-43.3,0.8,2,13.3,14.3,-1,-7,0.5745257452574526,0.4363143631436314
2021,Strickland, Hunter,519326,Brewers,MIL,R,83.8,400,981,6.055555555555555,0.4077471967380224,SL,Slider,39.4,-37.7,1.7,4,10,6.1,3.9,64,0.6747967479674797,0.8834688346883469
2021,Irvin, Cole,608344,Athletics,OAK,L,83,397,2682,16.555555555555557,0.14802386278896346,SL,Slider,38,-38.8,-0.8,-2,2.5,6.3,-3.8,-60,0.39295392953929537,0.12466124661246612
2021,Bieber, Shane,669456,Guardians,CLE,R,85.7,397,1559,9.623456790123457,0.25465041693393203,SL,Slider,35.6,-35.2,0.5,1,2.1,5.6,-3.5,-63,0.5365853658536586,0.14905149051490515
2021,Fry, Paul,643316,Orioles,BAL,L,85.1,392,872,5.382716049382716,0.44954128440366975,SL,Slider,41.5,-36.6,5,14,13.1,7.5,5.6,74,0.926829268292683,0.924119241192412
2021,Mayers, Mike,594577,Angels,LAA,R,85.1,391,1236,7.62962962962963,0.3163430420711974,SL,Slider,37,-36,0.9,3,3,5.6,-2.6,-47,0.5907859078590786,0.24390243902439024
2021,Ureña, José,570632,Tigers,DET,R,85.3,390,1695,10.462962962962964,0.23008849557522124,SL,Slider,31.5,-35.8,-4.3,-12,2.1,5.2,-3.2,-60,0.056910569105691054,0.1842818428184282
2021,Montas, Frankie,593423,Athletics,OAK,R,88.1,390,3028,18.691358024691358,0.1287978863936592,SL,Slider,30.8,-32.3,-1.5,-5,5.7,3.5,2.2,62,0.3062330623306233,0.7804878048780488
2021,González, Chi Chi,592346,Rockies,COL,R,85.7,390,1635,10.15527950310559,0.23853211009174313,SL,Slider,34,-35.3,-1.3,-4,3.4,4.9,-1.5,-31,0.3333333333333333,0.3794037940379404
2021,Greinke, Zack,425844,Astros,HOU,R,83.6,390,2577,15.907407407407407,0.15133876600698487,SL,Slider,36,-38,-2.1,-5,7.9,5.6,2.3,42,0.23577235772357724,0.7859078590785907
2021,Eflin, Zach,621107,Phillies,PHI,R,87.6,389,1615,9.969135802469136,0.24086687306501547,SL,Slider,26.5,-32.8,-6.2,-19,2,4.3,-2.4,-54,0.013550135501355014,0.2764227642276423
2021,Stephan, Trevor,663986,Guardians,CLE,R,83.8,389,1210,7.469135802469136,0.32148760330578513,SL,Slider,37.3,-37.7,-0.4,-1,10.4,6.6,3.7,56,0.4363143631436314,0.8672086720867209
2021,Taillon, Jameson,592791,Yankees,NYY,R,86.6,386,2372,14.641975308641975,0.1627318718381113,SL,Slider,30.8,-34.1,-3.3,-10,5.8,4.5,1.3,30,0.12737127371273713,0.7018970189701897
2021,Treinen, Blake,595014,Dodgers,LAD,R,86.4,384,1095,6.7592592592592595,0.3506849315068493,SL,Slider,37.3,-34.7,2.6,7,13.3,4.2,9.1,217,0.7615176151761518,0.991869918699187
2021,Flaherty, Jack,656427,Cardinals,STL,R,83.7,383,1353,8.351851851851851,0.28307464892830747,SL,Slider,34.8,-37.9,-3.1,-8,7.4,7.3,0.1,1,0.14092140921409213,0.5555555555555556
2021,Thielbar, Caleb,573204,Twins,MIN,L,80.2,380,1106,6.827160493827161,0.3435804701627486,SL,Slider,41.2,-42.3,-1,-2,14.5,9.1,5.4,59,0.36314363143631434,0.9132791327913279
2021,Romano, Jordan,605447,Blue Jays,TOR,R,88.4,379,1031,6.364197530864198,0.3676042677012609,SL,Slider,35.7,-32.4,3.4,10,3.4,4,-0.6,-15,0.8455284552845529,0.4715447154471545
2021,McKenzie, Triston,663474,Guardians,CLE,R,86.4,378,1975,12.191358024691358,0.19139240506329114,SL,Slider,31.4,-34.4,-3.1,-9,4.9,4.5,0.4,8,0.14092140921409213,0.5989159891598916
2021,Díaz, Edwin,621242,Mets,NYM,R,90.6,378,999,6.166666666666667,0.3783783783783784,SL,Slider,27.4,-28.2,-0.8,-3,1.1,2.4,-1.4,-56,0.39295392953929537,0.3902439024390244
2021,Littell, Zack,641793,Giants,SF,R,87.8,369,993,6.12962962962963,0.3716012084592145,SL,Slider,28.6,-32.6,-4,-12,2.9,3.8,-0.9,-23,0.08672086720867209,0.44715447154471544
2021,Taylor, Josh,657031,Red Sox,BOS,L,87.2,365,791,4.882716049382716,0.461441213653603,SL,Slider,31.6,-33.1,-1.5,-5,5.2,4.5,0.7,14,0.3062330623306233,0.6341463414634146
2021,Patiño, Luis,672715,Rays,TB,R,86,361,1365,8.425925925925926,0.2644688644688645,SL,Slider,30.4,-34.9,-4.5,-13,8.2,5.1,3.1,61,0.04878048780487805,0.8292682926829268
2021,Lynch, Daniel,663738,Royals,KC,L,85.2,360,1257,7.7592592592592595,0.2863961813842482,SL,Slider,36.4,-35.9,0.5,1,0.2,5.2,-5,-96,0.5365853658536586,0.05420054200542006
2021,Rasmussen, Drew,656876,Rays,TB,R,86.4,360,1202,7.419753086419753,0.2995008319467554,SL,Slider,39.6,-34.3,5.3,15,3.7,4.6,-0.9,-20,0.940379403794038,0.44715447154471544
2021,Funkhouser, Kyle,608335,Tigers,DET,R,86.7,359,1189,7.339506172839506,0.30193439865433136,SL,Slider,34.4,-33.9,0.5,1,4,4.8,-0.8,-17,0.5365853658536586,0.45528455284552843
2021,Diekman, Jake,518617,Athletics,OAK,L,83.3,359,1118,6.901234567901234,0.3211091234347048,SL,Slider,37.5,-38.4,-0.9,-2,13.3,7.3,6,83,0.3794037940379404,0.9295392953929539
