year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Cease, Dylan,656302,White Sox,CWS,R,87.4,1338,3120,19.25925925925926,0.4288461538461538,SL,Slider,35,-33.3,1.7,5,4,4.3,-0.3,-7,0.717032967032967,0.4945054945054945
2022,Ray, Robbie,592662,Mariners,SEA,L,87.2,1133,3047,18.808641975308642,0.37184115523465705,SL,Slider,28.3,-33.5,-5.2,-16,1.5,4.7,-3.2,-68,0.027472527472527472,0.20054945054945056
2022,Ohtani, Shohei,660271,Angels,LAA,R,85.3,1027,2629,16.228395061728396,0.3906428299733739,SL,Slider,33.2,-35.7,-2.5,-7,13.7,6.2,7.5,121,0.18406593406593408,0.9862637362637363
2022,Webb, Logan,657277,Giants,SF,R,82.5,982,3006,18.555555555555557,0.32667997338656024,SL,Slider,39.4,-37.9,1.6,4,10.2,10.3,-0.1,-1,0.7032967032967034,0.5164835164835165
2022,Rodón, Carlos,607074,Giants,SF,L,85.4,929,2985,18.425925925925927,0.31122278056951425,SL,Slider,38.6,-35.6,2.9,8,8.1,5.2,2.9,54,0.8324175824175825,0.7939560439560439
2022,Junis, Jakob,596001,Giants,SF,R,83.1,909,1802,11.123456790123457,0.5044395116537181,SL,Slider,38.9,-38.9,0,0,13.3,7.7,5.6,73,0.4807692307692308,0.9203296703296703
2022,Singer, Brady,663903,Royals,KC,R,85.5,903,2376,14.666666666666666,0.380050505050505,SL,Slider,36.8,-35.6,1.2,3,3.6,6.2,-2.6,-42,0.6593406593406593,0.23076923076923078
2022,Greene, Hunter,668881,Reds,CIN,R,88.1,900,2200,13.580246913580247,0.4090909090909091,SL,Slider,32,-32.5,-0.5,-2,4.6,4.3,0.3,7,0.40384615384615385,0.5714285714285714
2022,Kuhl, Chad,641771,Rockies,COL,R,86.5,870,2375,14.660493827160494,0.3663157894736842,SL,Slider,34.4,-34.5,-0.1,0,3,5.2,-2.3,-43,0.4642857142857143,0.28296703296703296
2022,Bieber, Shane,669456,Guardians,CLE,R,85,826,2875,17.746913580246915,0.28730434782608694,SL,Slider,35.1,-36.2,-1,-3,2.8,6.5,-3.7,-57,0.34065934065934067,0.16483516483516483
2022,Keller, Brad,641745,Royals,KC,R,86.9,821,2275,14.04320987654321,0.3608791208791209,SL,Slider,38.5,-33.9,4.6,14,5.7,4.2,1.4,33,0.9478021978021978,0.7032967032967034
2022,Wood, Alex,622072,Giants,SF,L,84.5,805,2239,13.820987654320987,0.35953550692273334,SL,Slider,41.1,-37,4,11,3.1,8,-4.9,-61,0.9093406593406593,0.08791208791208792
2022,Mikolas, Miles,571945,Cardinals,STL,R,87.7,799,3152,19.45679012345679,0.253489847715736,SL,Slider,31.1,-32.3,-1.1,-4,3.9,4.3,-0.4,-10,0.3241758241758242,0.4697802197802198
2022,Manoah, Alek,666201,Blue Jays,TOR,R,81.5,798,2949,18.203703703703702,0.2706002034587996,SL,Slider,41,-40.5,0.5,1,14.5,10.2,4.2,41,0.5769230769230769,0.8653846153846154
2022,Archer, Chris,502042,Twins,MIN,R,88.7,792,1787,11.030864197530864,0.4432008953553441,SL,Slider,30.5,-31.6,-1.1,-4,5.2,3.8,1.4,38,0.3241758241758242,0.7032967032967034
2022,Scott, Tanner,656945,Marlins,MIA,L,89.2,791,1273,7.8580246913580245,0.6213668499607227,SL,Slider,35.1,-31.8,3.3,10,5.2,4.2,1,25,0.8543956043956044,0.6620879120879121
2022,Kershaw, Clayton,477132,Dodgers,LAD,L,86.6,786,1842,11.37037037037037,0.42671009771986973,SL,Slider,29.8,-34.2,-4.4,-13,5.4,4.9,0.6,11,0.06318681318681318,0.6126373626373627
