year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2021,Senzatela, Antonio,622608,Rockies,COL,R,94.6,1311,2405,14.937888198757763,0.5451143451143451,FF,4-Seamer,19.3,-14.6,-4.8,-33,4.9,-7.4,-2.5,-34,0.018957345971563982,0.1966824644549763
2021,Giolito, Lucas,608337,White Sox,CWS,R,93.8,1303,2970,18.333333333333332,0.43872053872053873,FF,4-Seamer,12,-13.9,1.8,13,6.7,-6.3,0.4,6,0.8791469194312796,0.533175355450237
2021,Gilbert, Logan,669302,Mariners,SEA,R,95.3,1302,2125,13.117283950617283,0.6127058823529412,FF,4-Seamer,12.1,-13.4,1.3,10,5.4,-6.7,-1.3,-19,0.8056872037914692,0.3246445497630332
2021,Rodón, Carlos,607074,White Sox,CWS,L,95.4,1302,2219,13.697530864197532,0.5867507886435331,FF,4-Seamer,12.6,-13.1,0.4,3,7.9,-6.3,1.6,26,0.5947867298578199,0.6563981042654028
2021,Márquez, Germán,608566,Rockies,COL,R,94.8,1269,2788,17.316770186335404,0.45516499282639883,FF,4-Seamer,18.6,-14.9,-3.7,-25,6,-7.3,-1.3,-17,0.054502369668246446,0.3246445497630332
2021,Houser, Adrian,605288,Brewers,MIL,R,93.6,1265,2352,14.518518518518519,0.5378401360544217,SIFT,Sinker,23.4,-20.8,2.6,12,16,-14.6,1.3,9,0.8148148148148148,0.720164609053498
2021,Rogers, Trevor,669432,Marlins,MIA,L,94.5,1251,2169,13.38888888888889,0.5767634854771784,FF,4-Seamer,16,-14.4,-1.6,-11,11.1,-7.4,3.7,50,0.1966824644549763,0.8672985781990521
2021,Eovaldi, Nathan,543135,Red Sox,BOS,R,96.8,1237,2927,18.067901234567902,0.4226170140075162,FF,4-Seamer,14.9,-13.5,-1.4,-10,12.2,-8.3,3.8,46,0.22748815165876776,0.8815165876777251
2021,Richards, Garrett,572070,Red Sox,BOS,R,94.3,1236,2331,14.38888888888889,0.5302445302445302,FF,4-Seamer,22,-15.1,-6.9,-45,1.3,-7.7,-9,-116,0,0.002369668246445498
2021,Snell, Blake,605483,Padres,SD,L,95.1,1232,2347,14.487654320987655,0.5249254367277375,FF,4-Seamer,11.6,-12.9,1.4,11,5.7,-6.1,-0.4,-6,0.8199052132701422,0.4052132701421801
2021,McKenzie, Triston,663474,Guardians,CLE,R,92.1,1215,1975,12.191358024691358,0.6151898734177215,FF,4-Seamer,12.5,-15,2.5,17,3.4,-6.1,-2.7,-44,0.9549763033175356,0.1848341232227488
2021,Peralta, Freddy,642547,Brewers,MIL,R,93.4,1211,2356,14.54320987654321,0.5140067911714771,FF,4-Seamer,14.9,-16.3,1.5,9,7,-8,-1,-12,0.8293838862559242,0.3578199052132701
2021,Gray, Jon,592351,Rockies,COL,R,94.9,1208,2537,15.75776397515528,0.47615293653921953,FF,4-Seamer,19.2,-15,-4.3,-28,12.9,-8.1,4.8,58,0.03317535545023697,0.943127962085308
2021,Miley, Wade,489119,Reds,CIN,L,85.4,1207,2592,16,0.46566358024691357,FC,Cutter,30.4,-30.3,-0.1,0,4,3.6,0.4,12,0.515625,0.5625
2021,Hendricks, Kyle,543294,Cubs,CHC,R,87.3,1192,2809,17.339506172839506,0.4243503025987896,SIFT,Sinker,26.6,-26.6,0,0,13.7,-14.3,-0.5,-4,0.5267489711934157,0.32510288065843623
2021,Hill, Rich,448179,Mets,NYM,L,88.1,1176,2496,15.407407407407407,0.47115384615384615,FF,4-Seamer,16.1,-18,1.9,10,9.2,-6.7,2.5,38,0.8862559241706162,0.7748815165876777
2021,Taillon, Jameson,592791,Yankees,NYY,R,93.9,1175,2372,14.641975308641975,0.49536256323777406,FF,4-Seamer,13.2,-14.3,1.1,8,3.4,-6.8,-3.4,-50,0.7559241706161137,0.14218009478672985
2021,Lyles, Jordan,543475,Rangers,TEX,R,93,1170,2964,18.296296296296298,0.39473684210526316,FF,4-Seamer,13.6,-14.7,1.1,8,7,-6.7,0.3,5,0.7559241706161137,0.5213270142180095
2021,Gonzales, Marco,594835,Mariners,SEA,L,88.4,1168,2324,14.345679012345679,0.5025817555938038,FF,4-Seamer,17.5,-17.9,0.4,2,10.7,-6.9,3.8,56,0.5947867298578199,0.8815165876777251
2021,Stroman, Marcus,573186,Mets,NYM,R,91.9,1159,2741,16.919753086419753,0.4228383801532287,SIFT,Sinker,27.9,-24.9,3,12,9.8,-15,-5.2,-34,0.8518518518518519,0.0205761316872428
2021,Paddack, Chris,663978,Padres,SD,R,94.8,1149,1869,11.537037037037036,0.6147672552166934,FF,4-Seamer,13.1,-13.4,0.3,2,9.5,-6.4,3.1,49,0.5829383886255924,0.8246445497630331
2021,Bubic, Kris,663460,Royals,KC,L,90.9,1138,2202,13.592592592592593,0.516802906448683,FF,4-Seamer,17.7,-16.6,-1.1,-6,6.2,-7,-0.8,-11,0.2890995260663507,0.36729857819905215
2021,Gallen, Zac,668678,D-backs,AZ,R,93.4,1127,2102,12.975308641975309,0.5361560418648906,FF,4-Seamer,14.1,-14.8,0.7,5,3.4,-7,-3.6,-52,0.6753554502369669,0.11848341232227488
2021,Flexen, Chris,623167,Mariners,SEA,R,92.8,1124,2811,17.35185185185185,0.39985770188545,FF,4-Seamer,13.5,-14,0.5,4,2,-5.8,-3.7,-65,0.6232227488151659,0.11611374407582939
2021,Minor, Mike,501985,Royals,KC,L,90.9,1123,2621,16.179012345679013,0.4284624189240748,FF,4-Seamer,18.2,-16.4,-1.8,-11,1.9,-7.2,-5.3,-73,0.16824644549763032,0.04028436018957346
2021,Garcia, Luis,677651,Astros,HOU,R,93.3,1118,2502,15.444444444444445,0.44684252597921664,FF,4-Seamer,13,-15.1,2.1,14,5,-7.1,-2,-29,0.9004739336492891,0.25118483412322273
2021,Means, John,607644,Orioles,BAL,L,92.8,1116,2328,14.37037037037037,0.4793814432989691,FF,4-Seamer,11.9,-14.5,2.6,18,6.7,-6.3,0.4,6,0.9691943127962085,0.533175355450237
2021,Nola, Aaron,605400,Phillies,PHI,R,92.9,1115,2971,18.339506172839506,0.3752945136317738,FF,4-Seamer,17.6,-16.6,-1,-6,13.3,-8.1,5.2,64,0.3104265402843602,0.9644549763033176
2021,Morton, Charlie,450203,Braves,ATL,R,80.6,1096,2987,18.5527950310559,0.3669233344492802,CUKC,Curveball,52.5,-50.8,1.8,3,16.6,10.6,5.9,56,0.5928853754940712,0.9644268774703557
2021,Skubal, Tarik,669373,Tigers,DET,L,94.3,1090,2547,15.722222222222221,0.4279544562230075,FF,4-Seamer,14.8,-14.1,-0.7,-5,8.3,-6.7,1.6,23,0.3862559241706161,0.6563981042654028
2021,Valdez, Framber,664285,Astros,HOU,L,92.5,1089,2090,12.901234567901234,0.5210526315789473,SIFT,Sinker,27.2,-22.6,4.6,20,13,-14.9,-1.9,-13,0.9382716049382716,0.16049382716049382
2021,Rodriguez, Eduardo,593958,Red Sox,BOS,L,92.5,1088,2721,16.796296296296298,0.39985299522234474,FF,4-Seamer,17.1,-15.7,-1.4,-9,7.3,-7.5,-0.2,-3,0.22748815165876776,0.43601895734597157
2021,Irvin, Cole,608344,Athletics,OAK,L,90.8,1087,2682,16.555555555555557,0.4052945563012677,FF,4-Seamer,16.6,-16,-0.6,-4,8.2,-6.5,1.7,26,0.4052132701421801,0.6895734597156398
2021,Morton, Charlie,450203,Braves,ATL,R,95.5,1075,2987,18.5527950310559,0.35989286909943086,FF,4-Seamer,17.5,-14.6,-2.9,-20,13,-8.2,4.8,59,0.0924170616113744,0.943127962085308
2021,Kaprielian, James,621076,Athletics,OAK,R,93,1069,2024,12.493827160493828,0.5281620553359684,FF,4-Seamer,16.3,-15.3,-1,-7,8.5,-7.2,1.3,17,0.3104265402843602,0.6279620853080569
2021,Gausman, Kevin,592332,Giants,SF,R,83.6,1065,3002,18.530864197530864,0.354763491005996,FS,Splitter,37,-35.4,1.6,5,12.4,-10.6,1.9,18,0.8333333333333334,0.8888888888888888
2021,Javier, Cristian,664299,Astros,HOU,R,93.5,1064,1792,11.061728395061728,0.59375,FF,4-Seamer,13.4,-15.7,2.3,15,7.9,-8,0,-1,0.9241706161137441,0.46919431279620855
2021,Shaw, Bryan,543766,Guardians,CLE,R,92.8,1059,1367,8.438271604938272,0.7746891002194587,FC,Cutter,25.2,-22.9,-2.3,-10,4.7,2.2,2.5,117,0.21875,0.875
2021,Keller, Mitch,656605,Pirates,PIT,R,93.8,1054,1858,11.469135802469136,0.5672766415500539,FF,4-Seamer,15.3,-14.7,-0.7,-4,6.6,-6.9,-0.3,-5,0.3862559241706161,0.4218009478672986
2021,Lynn, Lance,458681,White Sox,CWS,R,94,1051,2608,16.098765432098766,0.40299079754601225,FF,4-Seamer,16,-15.2,-0.8,-5,6,-7.8,-1.8,-23,0.36018957345971564,0.2677725118483412
2021,Corbin, Patrick,571578,Nationals,WSH,L,80.7,1049,2750,16.97530864197531,0.38145454545454544,SL,Slider,41.6,-41.7,-0.1,0,3.5,6.7,-3.2,-47,0.47696476964769646,0.1842818428184282
2021,Wainwright, Adam,425794,Cardinals,STL,R,73.4,1047,3068,18.938271604938272,0.341264667535854,CUKC,Curveball,66.5,-63.6,3,5,16.6,10.7,5.9,55,0.7193675889328063,0.9644268774703557
2021,Keuchel, Dallas,572971,White Sox,CWS,L,87.8,1033,2726,16.82716049382716,0.3789435069699193,SIFT,Sinker,30.1,-26,4.2,16,14.7,-14.2,0.4,3,0.9218106995884774,0.5020576131687243
2021,Greinke, Zack,425844,Astros,HOU,R,88.9,1027,2577,15.907407407407407,0.3985254171517268,FF,4-Seamer,18,-17.1,-0.9,-6,1.3,-6.2,-4.9,-79,0.3341232227488152,0.045023696682464455
2021,Anderson, Ian,666120,Braves,ATL,R,94.6,1025,2175,13.509316770186336,0.47126436781609193,FF,4-Seamer,13.2,-13.6,0.5,4,5.4,-6.6,-1.3,-19,0.6232227488151659,0.3246445497630332
2021,Odorizzi, Jake,543606,Astros,HOU,R,92.2,1020,1847,11.401234567901234,0.5522468868435301,FF,4-Seamer,15.6,-15.8,0.2,1,11.3,-7.3,4,55,0.5592417061611374,0.909952606635071
2021,Wood, Alex,622072,Giants,SF,L,91.8,1019,2195,13.549382716049383,0.4642369020501139,SIFT,Sinker,20.9,-25.1,-4.2,-17,16,-15.2,0.8,5,0.0823045267489712,0.5967078189300411
2021,Fedde, Erick,607200,Nationals,WSH,R,93.8,1017,2410,14.876543209876543,0.4219917012448133,SIFT,Sinker,20.9,-20.4,0.5,3,10,-14.5,-4.5,-31,0.6049382716049383,0.02880658436213992
2021,Akin, Keegan,669211,Orioles,BAL,L,92,1011,1768,10.91358024691358,0.5718325791855203,FF,4-Seamer,14.4,-15.9,1.5,9,10.7,-7.3,3.4,46,0.8293838862559242,0.8459715639810427
2021,Dunning, Dane,641540,Rangers,TEX,R,90.4,998,1909,11.783950617283951,0.5227867993713986,SIFT,Sinker,27,-24.2,2.8,11,14.5,-14.8,-0.2,-2,0.8271604938271605,0.3991769547325103
2021,Yarbrough, Ryan,642232,Rays,TB,L,81.9,997,2488,15.358024691358025,0.4007234726688103,FC,Cutter,34.5,-34.6,0.1,0,2.1,2.5,-0.4,-15,0.5546875,0.4140625
2021,Fried, Max,608331,Braves,ATL,L,94,997,2558,15.888198757763975,0.38975762314308054,FF,4-Seamer,18.1,-14.5,-3.6,-25,1.4,-6.9,-5.6,-80,0.05924170616113744,0.035545023696682464
2021,Smith, Caleb,592761,D-backs,AZ,L,91.4,995,2067,12.75925925925926,0.4813739719400097,FF,4-Seamer,14.9,-15.9,1,6,11.5,-6.9,4.6,67,0.7369668246445498,0.933649289099526
2021,Smyly, Drew,592767,Braves,ATL,L,92.1,995,2139,13.285714285714286,0.4651706404862085,SIFT,Sinker,14.1,-20.4,-6.3,-31,6.8,-13.3,-6.5,-49,0.01646090534979424,0.00411522633744856
2021,Gibson, Kyle,502043,Phillies,PHI,R,92.3,980,2881,17.78395061728395,0.34015966678236725,SIFT,Sinker,24.5,-20.9,3.5,17,14.9,-14.3,0.7,5,0.9012345679012346,0.5761316872427984
2021,Anderson, Tyler,542881,Mariners,SEA,L,90.6,970,2602,16.061728395061728,0.3727901614142967,FF,4-Seamer,15.2,-16.5,1.3,8,9.1,-7,2.1,29,0.8056872037914692,0.7345971563981043
2021,Ray, Robbie,592662,Blue Jays,TOR,L,88.6,968,3141,19.38888888888889,0.3081821076090417,SL,Slider,27.6,-31.7,-4.1,-13,1,3.6,-2.7,-74,0.06504065040650407,0.23306233062330622
2021,Gray, Jon,592351,Rockies,COL,R,86.7,966,2537,15.75776397515528,0.38076468269609776,SL,Slider,32.7,-33.9,-1.2,-4,2.6,4.6,-2,-43,0.34146341463414637,0.3116531165311653
2021,Allard, Kolby,663465,Rangers,TEX,L,91.5,964,2054,12.679012345679013,0.46932814021421615,FF,4-Seamer,15.7,-16.7,1,6,7.9,-8,-0.1,-1,0.7369668246445498,0.45734597156398105
2021,Castillo, Luis,622491,Reds,CIN,R,88.3,963,3164,19.530864197530864,0.30436156763590394,CH,Changeup,34.1,-32.3,1.8,5,16.8,-16,0.8,5,0.7310344827586207,0.6137931034482759
2021,Espino, Paolo,502179,Nationals,WSH,R,89,958,1735,10.709876543209877,0.5521613832853026,FF,4-Seamer,15.4,-17.7,2.3,13,3.5,-6.9,-3.4,-49,0.9241706161137441,0.14218009478672985
2021,Urías, Julio,628711,Dodgers,LAD,L,81.4,953,2786,17.19753086419753,0.34206748025843503,CUKC,Curveball,42.3,-49.6,-7.2,-15,15.8,8,7.8,98,0.06324110671936758,0.9960474308300395
2021,McCullers Jr., Lance,621121,Astros,HOU,R,93.9,948,2788,17.209876543209877,0.3400286944045911,SIFT,Sinker,24.9,-22.8,2.1,9,13.7,-15.2,-1.5,-10,0.7695473251028807,0.2139917695473251
2021,Ryu, Hyun Jin,547943,Blue Jays,TOR,L,89.9,947,2689,16.598765432098766,0.3521755299367795,FF,4-Seamer,20.9,-16.9,-3.9,-23,11.9,-6.8,5.2,76,0.045023696682464455,0.9644549763033176
2021,Giolito, Lucas,608337,White Sox,CWS,R,81.5,944,2970,18.333333333333332,0.3178451178451178,CH,Changeup,28.2,-30.7,-2.5,-8,10.2,-12.1,-1.9,-16,0.23793103448275862,0.16551724137931034
2021,Woodruff, Brandon,605540,Brewers,MIL,R,96.5,942,2810,17.34567901234568,0.33523131672597867,FF,4-Seamer,12.7,-13.4,0.7,5,6.4,-7.7,-1.4,-18,0.6753554502369669,0.31516587677725116
2021,Hill, Rich,448179,Mets,NYM,L,71.8,942,2496,15.407407407407407,0.37740384615384615,CUKC,Curveball,66.7,-65.2,1.5,2,19.5,13.1,6.4,49,0.5533596837944664,0.9762845849802372
2021,Darvish, Yu,506433,Padres,SD,R,86.6,940,2769,17.09259259259259,0.339472733838931,FC,Cutter,34.5,-29.2,-5.3,-18,5,2.9,2.1,73,0.0625,0.84375
2021,Berríos, José,621244,Blue Jays,TOR,R,82.9,928,3043,18.78395061728395,0.304962208347026,CUKC,Curveball,43.6,-48.2,-4.6,-10,15,9.8,5.2,54,0.13043478260869565,0.9446640316205533
2021,Pineda, Michael,501381,Twins,MIN,R,90.6,925,1707,10.537037037037036,0.5418863503222027,FF,4-Seamer,19,-15.8,-3.2,-20,6.5,-6.1,0.4,7,0.07819905213270142,0.533175355450237
2021,Arrieta, Jake,453562,Padres,SD,R,91.4,920,1746,10.777777777777779,0.5269186712485682,SIFT,Sinker,24,-22.6,1.4,6,15.7,-14.5,1.3,9,0.7119341563786008,0.720164609053498
2021,Plesac, Zach,668676,Guardians,CLE,R,92.8,919,2205,13.61111111111111,0.41678004535147395,FF,4-Seamer,14.7,-15.2,0.6,4,8.7,-7,1.8,25,0.6469194312796208,0.6966824644549763
2021,Kikuchi, Yusei,579328,Mariners,SEA,L,95.1,914,2562,15.814814814814815,0.35675253708040594,FF,4-Seamer,14,-14.5,0.4,3,10.2,-7.9,2.2,28,0.5947867298578199,0.7511848341232228
2021,DeSclafani, Anthony,543101,Giants,SF,R,87.9,912,2558,15.790123456790123,0.3565285379202502,SL,Slider,30.5,-32.4,-2,-6,4.1,4.2,-0.1,-1,0.24390243902439024,0.5203252032520326
2021,Cease, Dylan,656302,White Sox,CWS,R,85.9,906,2957,18.253086419753085,0.30639161312140684,SL,Slider,38.1,-35,3.1,9,6.9,4.5,2.4,53,0.8102981029810298,0.7967479674796748
2021,Walker, Taijuan,592836,Mets,NYM,R,94.5,903,2547,15.722222222222221,0.3545347467608952,FF,4-Seamer,13.5,-14,0.6,4,9.4,-6.7,2.7,41,0.6469194312796208,0.7962085308056872
2021,Peacock, Matt,676840,D-backs,AZ,R,93.4,902,1323,8.166666666666666,0.6817838246409675,SIFT,Sinker,25.6,-24.1,1.5,6,16.5,-15.4,1.1,7,0.720164609053498,0.6625514403292181
2021,Castillo, Luis,622491,Reds,CIN,R,97.1,902,3164,19.530864197530864,0.28508217446270545,FF,4-Seamer,16.2,-15.1,-1.1,-7,11.3,-9.6,1.8,19,0.2890995260663507,0.6966824644549763
2021,Berríos, José,621244,Blue Jays,TOR,R,93.8,898,3043,18.78395061728395,0.29510351626684195,SIFT,Sinker,19.8,-21.5,-1.7,-8,16.2,-14.8,1.3,9,0.2716049382716049,0.720164609053498
2021,Smyly, Drew,592767,Braves,ATL,L,78.9,897,2139,13.285714285714286,0.41935483870967744,CUKC,Curveball,44.2,-53.2,-9,-17,2.9,6.7,-9.6,-144,0.039525691699604744,0
2021,Urquidy, José,664353,Astros,HOU,R,92.5,896,1631,10.067901234567902,0.5493562231759657,FF,4-Seamer,12.7,-14.9,2.2,15,7.8,-6.5,1.3,20,0.9075829383886256,0.6279620853080569
2021,Megill, Tylor,656731,Mets,NYM,R,94.6,895,1554,9.592592592592593,0.575933075933076,FF,4-Seamer,14.4,-14.2,-0.2,-2,9.4,-7,2.4,34,0.48104265402843605,0.7654028436018957
2021,Kikuchi, Yusei,579328,Mariners,SEA,L,91.3,894,2562,15.814814814814815,0.34894613583138173,FC,Cutter,23.1,-23.3,0.1,1,0,1.5,-1.6,-102,0.5546875,0.2578125
2021,Ohtani, Shohei,660271,Angels,LAA,R,95.6,893,2027,12.512345679012345,0.44055254070054267,FF,4-Seamer,14.7,-13.5,-1.2,-9,3.8,-7.2,-3.4,-47,0.2796208530805687,0.14218009478672985
2021,Montas, Frankie,593423,Athletics,OAK,R,96.2,883,3028,18.691358024691358,0.2916116248348745,SIFT,Sinker,15.4,-19.9,-4.5,-23,14.9,-15,-0.1,-1,0.06995884773662552,0.4156378600823045
2021,Suter, Brent,608718,Brewers,MIL,L,87.3,882,1221,7.537037037037037,0.7223587223587223,FF,4-Seamer,23.9,-20.8,-3.1,-15,3.6,-1.3,-4.9,-384,0.08293838862559241,0.045023696682464455
2021,Montas, Frankie,593423,Athletics,OAK,R,96.4,880,3028,18.691358024691358,0.2906208718626156,FF,4-Seamer,12,-13.3,1.3,10,7,-7.1,-0.1,-1,0.8056872037914692,0.45734597156398105
2021,Weathers, Ryan,677960,Padres,SD,L,93.9,875,1617,9.981481481481481,0.5411255411255411,FF,4-Seamer,17,-15.6,-1.4,-9,12.2,-8,4.2,53,0.22748815165876776,0.9170616113744076
2021,Velasquez, Vince,592826,Padres,SD,R,93.2,874,1750,10.802469135802468,0.49942857142857144,FF,4-Seamer,13.2,-15.2,2,13,3.6,-7.3,-3.6,-50,0.8957345971563981,0.11848341232227488
2021,Alcantara, Sandy,645261,Marlins,MIA,R,97.6,873,3095,19.104938271604937,0.2820678513731826,SIFT,Sinker,21.5,-19.8,1.7,8,17.3,-15.4,1.8,12,0.7489711934156379,0.823045267489712
2021,Singer, Brady,663903,Royals,KC,R,85.4,873,2287,14.117283950617283,0.38172278093572365,SL,Slider,36.6,-35.6,1,3,3.8,5.8,-2,-34,0.6016260162601627,0.3116531165311653
2021,Gutierrez, Vladimir,661269,Reds,CIN,R,93.2,864,1831,11.302469135802468,0.4718732932823594,FF,4-Seamer,16.6,-16,-0.7,-4,10.3,-8.2,2.1,26,0.3862559241706161,0.7345971563981043
2021,Wainwright, Adam,425794,Cardinals,STL,R,89.1,862,3068,18.938271604938272,0.28096479791395046,SIFT,Sinker,22.2,-23.9,-1.7,-7,12.7,-14.1,-1.4,-10,0.2716049382716049,0.2222222222222222
2021,Stripling, Ross,548389,Blue Jays,TOR,R,91.9,859,1686,10.407407407407407,0.5094899169632265,FF,4-Seamer,14.1,-14.4,0.4,2,4.4,-5.5,-1.1,-20,0.5947867298578199,0.34834123222748814
2021,Kershaw, Clayton,477132,Dodgers,LAD,L,87.1,858,1806,11.148148148148149,0.4750830564784053,SL,Slider,27.9,-33.5,-5.6,-17,4.7,4,0.7,17,0.016260162601626018,0.6341463414634146
2021,Ober, Bailey,641927,Twins,MIN,R,92.3,856,1476,9.11111111111111,0.5799457994579946,FF,4-Seamer,16.2,-15.5,-0.6,-4,6.4,-6.5,-0.2,-2,0.4052132701421801,0.43601895734597157
2021,Bassitt, Chris,605135,Athletics,OAK,R,92.8,855,2381,14.697530864197532,0.35909281814363714,SIFT,Sinker,21.6,-22.5,-0.9,-4,16.4,-14.8,1.6,11,0.3950617283950617,0.7901234567901234
2021,Green, Chad,643338,Yankees,NYY,R,95.7,855,1312,8.098765432098766,0.6516768292682927,FF,4-Seamer,10.7,-13.4,2.6,20,4.5,-7,-2.5,-36,0.9691943127962085,0.1966824644549763
2021,Mahle, Tyler,641816,Reds,CIN,R,86.7,842,3196,19.728395061728396,0.2634543178973717,SL,Slider,29.4,-33.9,-4.6,-13,2.9,5,-2.1,-42,0.04336043360433604,0.3062330623306233
2021,Adams, Austin,613534,Padres,SD,R,86.9,837,962,5.938271604938271,0.8700623700623701,SL,Slider,35.3,-34.3,1.1,3,10,5.7,4.3,74,0.6151761517615176,0.8943089430894309
2021,Davies, Zach,605200,Cubs,CHC,R,78.5,837,2577,15.907407407407407,0.32479627473806755,CH,Changeup,36.4,-36.8,-0.4,-1,14,-14.2,-0.2,-2,0.4517241379310345,0.41724137931034483
2021,Webb, Logan,657277,Giants,SF,R,92.8,836,2214,13.666666666666666,0.37759710930442636,SIFT,Sinker,31.7,-23.1,8.6,37,15.2,-15.2,0,0,0.9917695473251029,0.42386831275720166
2021,Mills, Alec,621219,Cubs,CHC,R,89.1,830,1936,11.950617283950617,0.4287190082644628,SIFT,Sinker,26.9,-25.3,1.6,6,16.2,-14.6,1.5,10,0.7325102880658436,0.7695473251028807
2021,Lauer, Eric,641778,Brewers,MIL,L,92.5,828,1956,12.074074074074074,0.4233128834355828,FF,4-Seamer,14.9,-15.5,0.7,4,10.3,-7.2,3.1,43,0.6753554502369669,0.8246445497630331
2021,Finnegan, Kyle,640448,Nationals,WSH,R,95.6,827,1209,7.462962962962963,0.6840363937138131,SIFT,Sinker,14.5,-19.5,-5.1,-26,11.6,-14.7,-3.1,-21,0.05761316872427984,0.07407407407407407
2021,Patiño, Luis,672715,Rays,TB,R,95.7,827,1365,8.425925925925926,0.6058608058608058,FF,4-Seamer,11.4,-13.6,2.2,16,4.2,-7.4,-3.2,-43,0.9075829383886256,0.15876777251184834
2021,Flexen, Chris,623167,Mariners,SEA,R,89.1,826,2811,17.35185185185185,0.2938456065457133,FC,Cutter,27,-26.4,-0.6,-2,5,3.3,1.7,51,0.453125,0.7890625
2021,Quantrill, Cal,615698,Guardians,CLE,R,94.3,825,2357,14.549382716049383,0.35002121340687314,SIFT,Sinker,16.6,-19.6,-3,-15,13.3,-14.3,-1,-7,0.15637860082304528,0.2716049382716049
